"Multisizer","2019-11-21  20:34"
"File name:","50K_M3_2019-11-21_29.#m4"
"Generation:","50K"
"Population:","M3"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2019-11-21  20:33"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","100422"
"Counting threshold:","0.600"
"Counts above threshold:","100422"
"Coincidence corrected:","108925"

"From","0.113"
"To","22.45"
"Number ",108.9e3
"Mean:","1.039"
"Median:","0.851"
"D(0,0):",1.204
"Mean/Median ratio:","1.222"
"Mode:","0.784"
"95% Conf. Limits:","1.035"
"95% Conf. Limits:","1.043"
"S.D.:","0.673"
"Variance:","0.453"
"C.V.:","64.80"
"Skewness:","4.034"
"Kurtosis:","31.39"
"d10:","0.571"
"d50:","0.851"
"d90:","1.790"
"Specific Surf. Area:","46304"

"% <","Size "
10,0.571
25,0.687
50,0.851
75,1.098
90,1.790

"% >","Size "
10,1.790
25,1.098
50,0.851
75,0.687
90,0.571

"Size ","% <"
1,68.0
10,99.98
100,100
1000,100

"Size ","% >"
1,32.0
10,0.016
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,153,0.113,0.117,0.121
2,99,0.121,0.126,0.130
3,60,0.130,0.135,0.140
4,75,0.140,0.144,0.149
5,47,0.149,0.154,0.159
6,39,0.159,0.165,0.170
7,21,0.170,0.175,0.181
8,23,0.181,0.186,0.192
9,26,0.192,0.198,0.204
10,36,0.204,0.210,0.217
11,27,0.217,0.223,0.229
12,38,0.229,0.236,0.243
13,34,0.243,0.250,0.257
14,30,0.257,0.264,0.271
15,38,0.271,0.279,0.286
16,46,0.286,0.294,0.302
17,48,0.302,0.310,0.318
18,55,0.318,0.326,0.334
19,67,0.334,0.343,0.351
20,135,0.351,0.360,0.369
21,182,0.369,0.378,0.387
22,255,0.387,0.397,0.406
23,387,0.406,0.416,0.426
24,486,0.426,0.436,0.446
25,661,0.446,0.456,0.467
26,951,0.467,0.478,0.488
27,1174,0.488,0.499,0.510
28,1643,0.510,0.522,0.533
29,1982,0.533,0.545,0.556
30,2309,0.556,0.568,0.581
31,3026,0.581,0.593,0.605
32,3555,0.605,0.618,0.631
33,4099,0.631,0.644,0.657
34,4609,0.657,0.670,0.684
35,4708,0.684,0.697,0.711
36,4974,0.711,0.725,0.740
37,5086,0.740,0.754,0.769
38,5033,0.769,0.784,0.798
39,5111,0.798,0.814,0.829
40,4895,0.829,0.845,0.860
41,4674,0.860,0.876,0.892
42,4409,0.892,0.909,0.925
43,4246,0.925,0.942,0.959
44,3847,0.959,0.976,0.993
45,3470,0.993,1.011,1.029
46,3050,1.029,1.047,1.065
47,2493,1.065,1.083,1.102
48,2177,1.102,1.121,1.140
49,1830,1.140,1.159,1.178
50,1569,1.178,1.198,1.218
51,1232,1.218,1.238,1.258
52,853,1.258,1.279,1.300
53,807,1.300,1.321,1.342
54,685,1.342,1.363,1.385
55,714,1.385,1.407,1.429
56,628,1.429,1.452,1.474
57,627,1.474,1.497,1.520
58,704,1.520,1.543,1.567
59,794,1.567,1.591,1.614
60,824,1.614,1.639,1.663
61,867,1.663,1.688,1.713
62,928,1.713,1.738,1.764
63,838,1.764,1.789,1.815
64,819,1.815,1.842,1.868
65,806,1.868,1.895,1.922
66,633,1.922,1.949,1.976
67,670,1.976,2.004,2.032
68,670,2.032,2.060,2.089
69,540,2.089,2.118,2.147
70,423,2.147,2.176,2.206
71,361,2.206,2.236,2.265
72,388,2.265,2.296,2.327
73,344,2.327,2.358,2.389
74,281,2.389,2.420,2.452
75,315,2.452,2.484,2.516
76,263,2.516,2.549,2.582
77,301,2.582,2.615,2.648
78,291,2.648,2.682,2.716
79,242,2.716,2.750,2.785
80,292,2.785,2.820,2.855
81,213,2.855,2.890,2.926
82,221,2.926,2.962,2.998
83,202,2.998,3.035,3.071
84,190,3.071,3.109,3.146
85,140,3.146,3.184,3.222
86,145,3.222,3.261,3.299
87,127,3.299,3.338,3.377
88,130,3.377,3.417,3.457
89,126,3.457,3.497,3.538
90,128,3.538,3.579,3.620
91,115,3.620,3.661,3.703
92,91,3.703,3.745,3.788
93,85,3.788,3.831,3.873
94,52,3.873,3.917,3.961
95,73,3.961,4.005,4.049
96,59,4.049,4.094,4.139
97,84,4.139,4.184,4.230
98,58,4.230,4.276,4.322
99,70,4.322,4.369,4.416
100,33,4.416,4.463,4.511
101,32,4.511,4.559,4.607
102,33,4.607,4.656,4.705
103,39,4.705,4.755,4.804
104,35,4.804,4.854,4.905
105,22,4.905,4.956,5.007
106,29,5.007,5.058,5.110
107,27,5.110,5.162,5.215
108,16,5.215,5.268,5.321
109,20,5.321,5.375,5.428
110,14,5.428,5.483,5.537
111,6,5.537,5.593,5.648
112,15,5.648,5.704,5.760
113,13,5.760,5.816,5.873
114,14,5.873,5.931,5.988
115,3,5.988,6.046,6.104
116,9,6.104,6.163,6.222
117,6,6.222,6.282,6.342
118,0,6.342,6.402,6.462
119,2,6.462,6.524,6.585
120,8,6.585,6.647,6.709
121,4,6.709,6.772,6.834
122,1,6.834,6.898,6.961
123,4,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,4,7.220,7.286,7.352
126,4,7.352,7.419,7.485
127,4,7.485,7.553,7.620
128,0,7.620,7.689,7.757
129,0,7.757,7.826,7.895
130,5,7.895,7.965,8.035
131,1,8.035,8.106,8.176
132,4,8.176,8.248,8.319
133,6,8.319,8.392,8.464
134,2,8.464,8.537,8.611
135,13,8.611,8.685,8.759
136,8,8.759,8.834,8.909
137,4,8.909,8.984,9.060
138,10,9.060,9.137,9.213
139,8,9.213,9.291,9.368
140,2,9.368,9.447,9.525
141,0,9.525,9.604,9.683
142,4,9.683,9.764,9.844
143,4,9.844,9.925,10.01
144,4,10.01,10.09,10.17
145,0,10.17,10.25,10.33
146,1,10.33,10.42,10.50
147,0,10.50,10.59,10.67
148,6,10.67,10.76,10.84
149,0,10.84,10.93,11.01
150,0,11.01,11.10,11.19
151,0,11.19,11.28,11.37
152,0,11.37,11.45,11.54
153,0,11.54,11.63,11.72
154,0,11.72,11.81,11.91
155,0,11.91,12.00,12.09
156,0,12.09,12.18,12.27
157,2,12.27,12.37,12.46
158,0,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,2,12.84,12.94,13.04
161,0,13.04,13.13,13.23
162,0,13.23,13.33,13.43
163,0,13.43,13.53,13.63
164,0,13.63,13.73,13.83
165,0,13.83,13.93,14.03
166,0,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,0,14.44,14.55,14.65
169,0,14.65,14.76,14.86
170,0,14.86,14.97,15.08
171,0,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,0,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,0,16.17,16.28,16.40
177,2,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,0,16.85,16.97,17.09
180,0,17.09,17.20,17.32
181,0,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,0,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,0,18.27,18.40,18.52
186,0,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,0,19.01,19.14,19.26
189,0,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,0,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,0.928,1.210
2,0.000,1.715,1.485
3,0.001,0.701,1.102
4,0.001,0.958,1.223
5,0.001,0.914,1.204
6,0.002,0.776,1.140
7,0.002,2.197,1.613
8,0.002,1.992,1.561
9,0.003,0.958,1.223
10,0.003,0.749,1.127
11,0.003,1.015,1.247
12,0.004,0.977,1.231
13,0.004,0.660,1.080
14,0.005,5.752,2.223
15,0.005,0.464,0.961
16,0.005,3.608,1.903
17,0.006,1.593,1.449
18,0.006,1.065,1.267
19,0.006,3.865,1.947
20,0.007,1.088,1.276
21,0.007,0.510,0.991
22,0.007,0.556,1.020
23,0.008,0.124,0.619
24,0.008,0.916,1.205
25,0.008,0.114,0.601
26,0.009,0.958,1.223
27,0.009,2.117,1.593
28,0.009,1.400,1.388
29,0.010,0.843,1.172
30,0.010,1.150,1.300
31,0.010,0.832,1.167
32,0.011,0.649,1.074
33,0.011,0.865,1.182
34,0.011,0.828,1.165
35,0.012,1.821,1.515
36,0.012,0.572,1.030
37,0.013,0.935,1.213
38,0.013,0.903,1.199
39,0.013,1.260,1.340
40,0.014,1.055,1.263
41,0.014,1.376,1.380
42,0.014,1.221,1.326
43,0.015,0.796,1.150
44,0.015,2.356,1.651
45,0.015,1.920,1.542
46,0.016,1.462,1.408
47,0.016,0.786,1.145
48,0.016,0.856,1.178
49,0.017,0.610,1.052
50,0.017,1.047,1.260
51,0.017,2.173,1.607
52,0.018,0.817,1.160
53,0.018,2.505,1.685
54,0.018,0.554,1.019
55,0.019,1.995,1.562
56,0.019,1.067,1.268
57,0.019,0.839,1.170
58,0.020,2.787,1.746
59,0.020,1.388,1.384
60,0.021,0.650,1.075
61,0.021,1.434,1.399
62,0.021,1.249,1.336
63,0.022,0.579,1.034
64,0.022,0.845,1.173
65,0.022,4.664,2.073
66,0.023,3.413,1.868
67,0.023,1.030,1.253
68,0.023,0.887,1.192
69,0.024,2.026,1.570
70,0.024,0.548,1.015
71,0.024,3.386,1.863
72,0.025,0.474,0.968
73,0.025,0.845,1.173
74,0.025,1.132,1.293
75,0.026,1.590,1.448
76,0.026,1.193,1.316
77,0.026,0.918,1.206
78,0.027,1.403,1.389
79,0.027,1.212,1.323
80,0.028,0.567,1.027
81,0.028,1.563,1.440
82,0.028,0.780,1.142
83,0.029,1.108,1.284
84,0.029,0.746,1.125
85,0.029,1.606,1.453
