CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,30,9.70032271823985,291,48.9460271410304,23.3848797250859,1629.12027491409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,284.742744918559,0.972218366066776,30.1284266508195,10.7470059410691,9.18515105120728,2.3793290807189,0.00966389973970221,0.00464428248891902,1,1.00142773623902,1996.36036812055,0,18931.8384879725,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
2,25,9.33826510409722,234,45.4564243502675,81.9017094017094,1568.46153846154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,237.327211286274,0.991161406100132,25.0849852203335,10.8381561414107,9.11859224139137,2.6912403529661,0.00106441622281188,0.000549616022797442,1,1.00000393621834,1638.17133461874,0,19014.9700854701,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
3,47,8.6112431325764,405,49.0304568760053,172.40987654321,1269.25925925926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,436.070697605394,0.932369268674888,48.2068430389658,10.3173936950526,8.813980611649,1.93873424658103,0.00602289486790413,0.00349414308979582,2,1.00093513665189,2941.32324045072,0,19327.3456790123,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
4,30,8.29817124647063,250,45.6512040833366,193.736,96.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,278.237605912287,0.954242283739679,30.6532659308583,10.5392749586656,8.84722078537825,2.24246853145404,0.019241850393265,0.00954151656677036,1,1.00625249284501,1884.43154241586,1,19552.816,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
5,20,8.50855061631509,171,-17.6982145299807,205.789473684211,111.157894736842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200.680064893331,0.999373881231399,21.4309300429443,10.9925219619799,8.9055707343856,3.00682032847196,0.0157466401199121,0.00278175997109757,1,1.00019993283191,1334.91746461541,1,21190.9532163743,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
6,30,8.65399622860254,260,48.0931819021444,225.596153846154,505.438461538462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,278.506943166817,0.977493603016954,30.6226288936397,10.6179872118049,8.84198731455469,2.31056140892374,0.00334838675467779,0.00117270388157768,2,1.00005320345956,1880.32156829176,0,19713.8153846154,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
7,47,9.44769083512838,444,48.76112166304,294.369369369369,1986.3490990991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429.460811500097,0.901993366496015,46.3545053607172,10.8248906010459,9.12872162496458,1.88945999475472,0.0140829449110565,0.00570031511633483,0,1.00525183870216,3033.90347909902,0,19397.3963963964,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
8,35,10.4405690146091,366,35.6205734666146,303.060109289618,1843.10655737705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,347.399613910105,0.886782921154193,35.8276092734158,12.3205913868433,9.42213076566182,2.48883337526959,0.0295701940760611,0.0140666077966484,1,1.01911869603906,2498.07783104008,0,18662.456284153,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
9,43,9.2210371788735,397,49.3840242171784,321.984886649874,67.1586901763224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.783577686446,0.951942606683396,43.2752222433869,10.4507218969195,8.92910453775026,2.05800470662464,0.00816506381846894,0.00356210236893413,3,1.00027654891379,2709.84844959317,0,19593.2367758186,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
10,33,9.15674444944932,303,47.9779969937149,346.303630363036,1903.88448844884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,312.195400768499,0.947788402235192,33.7236549139171,10.6142801050316,8.92725737557204,2.34311289950952,0.0351544086690916,0.0027094927000262,2,1.00006779620449,2110.865829259,0,19609.7788778878,1,1,1,1,2018-11-08T19:36:07.111,20181108_ecoli_REL606,-0,-0,159.15,DIA_100X_EMPTY_1x1_200ms,,,
