CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,26,9.20695609605802,239,46.1668674734203,34.7112970711297,697.464435146444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246.304411036682,0.984603619587845,26.1649266280309,10.8417122734573,9.13415229329445,2.50581698041438,0.0120172004160469,0.0058200346898198,1,1.00165163247265,1714.53320016354,0,18083.3723849372,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
2,23,9.81158854499854,227,36.5665781532753,132.348017621145,1959.26872246696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209.256573243617,0.999511084069155,21.9147119525743,11.4934719843915,9.27578234246878,2.87858644137042,0.000670370080219167,0.000390011816825953,2,1.00000126477558,1480.90345595042,0,20162.8370044053,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
3,21,11.3520074543531,239,-13.1962564309891,229.066945606695,1950.44769874477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225.656121982212,0.999882993139039,20.4238479046112,14.2885783434984,10.5266040387105,3.92817896026471,0.011527711774054,0.00567835570814627,1,1.00094998953188,1777.47713694067,0,16822.7782426778,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
4,45,14.2233606040816,640,-49.9999600619767,647.2359375,691.5703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,601.369745434169,0.709339751804501,57.6154162490164,17.1312049028813,9.92201427275984,3.45206707008366,0.142660788018316,0.0500163363741564,3,1.34391440131131,4454.80070859213,0,18268.1015625,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
5,31,9.82865971379458,305,48.7104273558946,734.206557377049,332.255737704918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,298.084837280989,0.969485367587282,30.8362332255976,11.2331438790318,9.45267670906903,2.34042801450742,0.00999496517260026,0.00480546004082884,1,1.00158801858139,2164.01772068079,0,17947.6819672131,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
6,29,10.4035444967999,302,47.2263201557322,735.87417218543,1646.67549668874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,272.494133877509,0.990049880769294,27.0562366596393,11.5816267801186,9.75788173512913,2.79302114835271,0.0113352071936897,0.00559440751423605,1,1.00162790605391,2023.33768666204,0,17786.5331125828,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
7,26,15.2335592020987,397,-49.4659284148567,777.488664987406,280.750629722922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,355.343139625449,0.947365175987813,25.4636047507748,19.176228595474,13.0395047773192,4.77286592807174,0.0968053449826101,0.0327180169602408,3,1.05685132368289,3400.41529883725,0,17954.879093199,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
8,27,9.35314676696315,253,45.4586857547556,779.090909090909,523.450592885375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,261.990181576459,0.982153896101979,27.7547213060777,10.7753168644825,9.19364199392034,2.4409108267217,0.0102029460850603,0.00506949196673523,1,1.00139527934189,1842.47637671413,0,18100.0276679842,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
9,33,9.26355991990562,306,48.78878394909,804.457516339869,962.251633986928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314.124184283328,0.957354526835846,33.4613633394847,10.7309383461464,9.10246241253997,2.33225978535929,0.00684016405337114,0.00384749268324304,0,1.0010758157086,2177.46559466164,0,17867.3169934641,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
10,28,9.81841719653511,275,47.5914318262312,1354.72727272727,1441.96363636364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,271.87353958581,0.980472516786686,28.3605310680099,11.1566617603155,9.36027062805554,2.47084129276162,0.00396182536519977,0.00173622376970478,2,1.00018629878265,1951.55614975699,0,17396.7236363636,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
11,31,11.1676640399134,347,-40.4863703043061,1651.33141210375,1789.83573487032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,331.081045501778,0.872485875977106,32.7115804671865,12.516743852913,9.62725173363989,2.58608031778669,0.062610901745976,0.0279129974191645,2,1.02285763487251,2381.20104705409,0,18465.5619596542,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
12,23,9.47491725799736,218,40.1122589054749,1670.00458715596,1906.76605504587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209.244809095428,0.999496614986999,22.0003898569716,11.3973455314549,8.90407838954963,3.28306954556575,0.0770983602548553,0.00690503318083289,0,1.00094282774796,1369.92946800219,0,18153.0229357798,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
13,24,9.13842778820762,220,42.7710826146505,1713.56818181818,666.177272727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,226.578990446711,0.997399235914292,23.8731792730584,11.1450349425507,9.22696797692854,2.65378817225135,0.0013909821496147,0.000584385127251282,2,1.00001230304141,1596.31342991658,0,17821.0272727273,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
14,26,10.1205623602161,263,44.2673146934394,1720.60836501901,570.304182509506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,255.716327379864,0.976492801531201,25.7841952316909,11.4394445427459,9.42206698580904,2.89962931476242,0.0337137760312225,0.0168309096175836,1,1.01348462415968,1797.77707175392,0,18025.5969581749,1,1,1,1,2018-10-30T18:19:14.239,20181030_ecoli_REL607,-0,-0,158.975,DIA_100X_EMPTY_1x1_200ms,,,
