"Multisizer","2018-11-09  15:36"
"File name:","2K_P6_2018-11-09_115.#m4"
"Generation:","2K"
"Population:","P6"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-09  15:36"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","22049"
"Counting threshold:","0.600"
"Counts above threshold:","22049"
"Coincidence corrected:","22823"

"From","0.113"
"To","3054"
"Number ",22826
"Mean:","0.452"
"Median:","0.392"
"D(0,0):",0.922
"Mean/Median ratio:","1.153"
"Mode:","0.370"
"95% Conf. Limits:","0.449"
"95% Conf. Limits:","0.455"
"S.D.:","0.233"
"Variance:","0.0544"
"C.V.:","51.61"
"Skewness:","2.901"
"Kurtosis:","18.12"
"d10:","0.251"
"d50:","0.392"
"d90:","0.727"
"Specific Surf. Area:","61563"

"% <","Size "
10,0.251
25,0.307
50,0.392
75,0.523
90,0.727

"% >","Size "
10,0.727
25,0.523
50,0.392
75,0.307
90,0.251

"Size ","% <"
1,97.0
10,100
100,100
1000,100

"Size ","% >"
1,2.99
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,5,0.113,0.114,0.116
2,2,0.116,0.117,0.119
3,8,0.119,0.120,0.122
4,6,0.122,0.124,0.125
5,6,0.125,0.127,0.128
6,4,0.128,0.130,0.132
7,8,0.132,0.133,0.135
8,13,0.135,0.137,0.139
9,11,0.139,0.140,0.142
10,12,0.142,0.144,0.146
11,13,0.146,0.148,0.150
12,21,0.150,0.152,0.153
13,12,0.153,0.155,0.157
14,27,0.157,0.159,0.162
15,18,0.162,0.164,0.166
16,21,0.166,0.168,0.170
17,38,0.170,0.172,0.174
18,48,0.174,0.177,0.179
19,50,0.179,0.181,0.183
20,55,0.183,0.186,0.188
21,70,0.188,0.191,0.193
22,93,0.193,0.196,0.198
23,98,0.198,0.201,0.203
24,118,0.203,0.206,0.208
25,113,0.208,0.211,0.214
26,139,0.214,0.217,0.219
27,209,0.219,0.222,0.225
28,183,0.225,0.228,0.231
29,218,0.231,0.234,0.237
30,233,0.237,0.240,0.243
31,284,0.243,0.246,0.249
32,346,0.249,0.252,0.256
33,359,0.256,0.259,0.262
34,412,0.262,0.266,0.269
35,403,0.269,0.272,0.276
36,454,0.276,0.280,0.283
37,501,0.283,0.287,0.290
38,482,0.290,0.294,0.298
39,513,0.298,0.302,0.306
40,522,0.306,0.310,0.314
41,576,0.314,0.318,0.322
42,550,0.322,0.326,0.330
43,580,0.330,0.334,0.338
44,592,0.338,0.343,0.347
45,629,0.347,0.352,0.356
46,649,0.356,0.361,0.365
47,604,0.365,0.370,0.375
48,635,0.375,0.380,0.384
49,618,0.384,0.389,0.394
50,625,0.394,0.399,0.405
51,570,0.405,0.410,0.415
52,566,0.415,0.420,0.426
53,591,0.426,0.431,0.437
54,548,0.437,0.442,0.448
55,498,0.448,0.454,0.460
56,474,0.460,0.466,0.472
57,465,0.472,0.478,0.484
58,432,0.484,0.490,0.496
59,393,0.496,0.503,0.509
60,427,0.509,0.516,0.522
61,343,0.522,0.529,0.536
62,339,0.536,0.543,0.550
63,302,0.550,0.557,0.564
64,299,0.564,0.571,0.578
65,285,0.578,0.586,0.593
66,246,0.593,0.601,0.609
67,281,0.609,0.616,0.624
68,259,0.624,0.632,0.640
69,219,0.640,0.649,0.657
70,212,0.657,0.665,0.674
71,196,0.674,0.683,0.691
72,241,0.691,0.700,0.709
73,193,0.709,0.718,0.728
74,197,0.728,0.737,0.746
75,153,0.746,0.756,0.766
76,150,0.766,0.775,0.785
77,163,0.785,0.796,0.806
78,136,0.806,0.816,0.827
79,157,0.827,0.837,0.848
80,117,0.848,0.859,0.870
81,99,0.870,0.881,0.892
82,110,0.892,0.904,0.915
83,92,0.915,0.927,0.939
84,80,0.939,0.951,0.963
85,87,0.963,0.976,0.988
86,71,0.988,1.001,1.014
87,54,1.014,1.027,1.040
88,62,1.040,1.053,1.067
89,50,1.067,1.080,1.094
90,45,1.094,1.108,1.123
91,33,1.123,1.137,1.152
92,29,1.152,1.166,1.181
93,38,1.181,1.197,1.212
94,42,1.212,1.227,1.243
95,39,1.243,1.259,1.275
96,21,1.275,1.292,1.308
97,25,1.308,1.325,1.342
98,18,1.342,1.359,1.377
99,25,1.377,1.394,1.412
100,13,1.412,1.430,1.449
101,16,1.449,1.467,1.486
102,15,1.486,1.505,1.525
103,17,1.525,1.544,1.564
104,11,1.564,1.584,1.605
105,11,1.605,1.625,1.646
106,6,1.646,1.667,1.689
107,4,1.689,1.710,1.732
108,5,1.732,1.754,1.777
109,7,1.777,1.800,1.823
110,7,1.823,1.846,1.870
111,8,1.870,1.894,1.918
112,1,1.918,1.943,1.968
113,2,1.968,1.993,2.019
114,6,2.019,2.045,2.071
115,5,2.071,2.097,2.124
116,5,2.124,2.152,2.179
117,5,2.179,2.207,2.236
118,3,2.236,2.264,2.293
119,2,2.293,2.323,2.353
120,1,2.353,2.383,2.413
121,2,2.413,2.444,2.476
122,2,2.476,2.507,2.540
123,2,2.540,2.572,2.605
124,1,2.605,2.639,2.673
125,0,2.673,2.707,2.742
126,0,2.742,2.777,2.812
127,0,2.812,2.849,2.885
128,0,2.885,2.922,2.960
129,0,2.960,2.998,3.036
130,0,3.036,3.075,3.115
131,0,3.115,3.155,3.195
132,0,3.195,3.236,3.278
133,0,3.278,3.320,3.362
134,1,3.362,3.406,3.449
135,0,3.449,3.494,3.538
136,0,3.538,3.584,3.630
137,1,3.630,3.676,3.724
138,0,3.724,3.771,3.820
139,1,3.820,3.869,3.919
140,0,3.919,3.969,4.020
141,2,4.020,4.071,4.124
142,0,4.124,4.177,4.230
143,0,4.230,4.285,4.340
144,0,4.340,4.395,4.452
145,0,4.452,4.509,4.567
146,0,4.567,4.625,4.685
147,0,4.685,4.745,4.806
