"Multisizer","2018-10-31  14:36"
"File name:","50K_M5_2018-10-31_53.#m4"
"Generation:","50K"
"Population:","M5"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-31  14:36"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","24044"
"Counting threshold:","0.600"
"Counts above threshold:","24044"
"Coincidence corrected:","24987"

"From","0.113"
"To","3054"
"Number ",24993
"Mean:","0.496"
"Median:","0.444"
"D(0,0):",0.955
"Mean/Median ratio:","1.117"
"Mode:","0.454"
"95% Conf. Limits:","0.493"
"95% Conf. Limits:","0.499"
"S.D.:","0.233"
"Variance:","0.0542"
"C.V.:","46.98"
"Skewness:","3.284"
"Kurtosis:","26.15"
"d10:","0.286"
"d50:","0.444"
"d90:","0.759"
"Specific Surf. Area:","59956"

"% <","Size "
10,0.286
25,0.350
50,0.444
75,0.578
90,0.759

"% >","Size "
10,0.759
25,0.578
50,0.444
75,0.350
90,0.286

"Size ","% <"
1,96.8
10,100
100,100
1000,100

"Size ","% >"
1,3.23
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,1,0.113,0.114,0.116
2,1,0.116,0.117,0.119
3,1,0.119,0.120,0.122
4,3,0.122,0.124,0.125
5,1,0.125,0.127,0.128
6,2,0.128,0.130,0.132
7,3,0.132,0.133,0.135
8,0,0.135,0.137,0.139
9,8,0.139,0.140,0.142
10,0,0.142,0.144,0.146
11,5,0.146,0.148,0.150
12,7,0.150,0.152,0.153
13,3,0.153,0.155,0.157
14,5,0.157,0.159,0.162
15,11,0.162,0.164,0.166
16,10,0.166,0.168,0.170
17,15,0.170,0.172,0.174
18,16,0.174,0.177,0.179
19,12,0.179,0.181,0.183
20,23,0.183,0.186,0.188
21,22,0.188,0.191,0.193
22,46,0.193,0.196,0.198
23,39,0.198,0.201,0.203
24,56,0.203,0.206,0.208
25,57,0.208,0.211,0.214
26,69,0.214,0.217,0.219
27,101,0.219,0.222,0.225
28,99,0.225,0.228,0.231
29,115,0.231,0.234,0.237
30,147,0.237,0.240,0.243
31,172,0.243,0.246,0.249
32,179,0.249,0.252,0.256
33,211,0.256,0.259,0.262
34,237,0.262,0.266,0.269
35,278,0.269,0.272,0.276
36,345,0.276,0.280,0.283
37,342,0.283,0.287,0.290
38,400,0.290,0.294,0.298
39,434,0.298,0.302,0.306
40,444,0.306,0.310,0.314
41,484,0.314,0.318,0.322
42,493,0.322,0.326,0.330
43,564,0.330,0.334,0.338
44,579,0.338,0.343,0.347
45,600,0.347,0.352,0.356
46,650,0.356,0.361,0.365
47,657,0.365,0.370,0.375
48,689,0.375,0.380,0.384
49,663,0.384,0.389,0.394
50,693,0.394,0.399,0.405
51,670,0.405,0.410,0.415
52,689,0.415,0.420,0.426
53,712,0.426,0.431,0.437
54,672,0.437,0.442,0.448
55,725,0.448,0.454,0.460
56,691,0.460,0.466,0.472
57,682,0.472,0.478,0.484
58,650,0.484,0.490,0.496
59,639,0.496,0.503,0.509
60,552,0.509,0.516,0.522
61,584,0.522,0.529,0.536
62,548,0.536,0.543,0.550
63,509,0.550,0.557,0.564
64,471,0.564,0.571,0.578
65,475,0.578,0.586,0.593
66,438,0.593,0.601,0.609
67,395,0.609,0.616,0.624
68,394,0.624,0.632,0.640
69,417,0.640,0.649,0.657
70,341,0.657,0.665,0.674
71,300,0.674,0.683,0.691
72,277,0.691,0.700,0.709
73,298,0.709,0.718,0.728
74,238,0.728,0.737,0.746
75,230,0.746,0.756,0.766
76,208,0.766,0.775,0.785
77,188,0.785,0.796,0.806
78,192,0.806,0.816,0.827
79,174,0.827,0.837,0.848
80,147,0.848,0.859,0.870
81,136,0.870,0.881,0.892
82,148,0.892,0.904,0.915
83,132,0.915,0.927,0.939
84,127,0.939,0.951,0.963
85,95,0.963,0.976,0.988
86,96,0.988,1.001,1.014
87,82,1.014,1.027,1.040
88,85,1.040,1.053,1.067
89,74,1.067,1.080,1.094
90,60,1.094,1.108,1.123
91,50,1.123,1.137,1.152
92,44,1.152,1.166,1.181
93,41,1.181,1.197,1.212
94,34,1.212,1.227,1.243
95,43,1.243,1.259,1.275
96,29,1.275,1.292,1.308
97,21,1.308,1.325,1.342
98,18,1.342,1.359,1.377
99,14,1.377,1.394,1.412
100,10,1.412,1.430,1.449
101,18,1.449,1.467,1.486
102,10,1.486,1.505,1.525
103,12,1.525,1.544,1.564
104,9,1.564,1.584,1.605
105,7,1.605,1.625,1.646
106,10,1.646,1.667,1.689
107,10,1.689,1.710,1.732
108,6,1.732,1.754,1.777
