"Multisizer","2018-10-04  14:14"
"File name:","10K_M1_2018-10-04_139.#m4"
"Population:","10K"
"Generation:","M1"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-04  14:14"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","18416"
"Counting threshold:","0.600"
"Counts above threshold:","18416"
"Coincidence corrected:","19028"

"From","0.113"
"To","3054"
"Number ",19031
"Mean:","0.601"
"Median:","0.465"
"D(0,0):",0.994
"Mean/Median ratio:","1.293"
"Mode:","0.389"
"95% Conf. Limits:","0.595"
"95% Conf. Limits:","0.607"
"S.D.:","0.398"
"Variance:","0.158"
"C.V.:","66.15"
"Skewness:","2.409"
"Kurtosis:","8.602"
"d10:","0.282"
"d50:","0.465"
"d90:","1.088"
"Specific Surf. Area:","55239"

"% <","Size "
10,0.282
25,0.351
50,0.465
75,0.724
90,1.088

"% >","Size "
10,1.088
25,0.724
50,0.465
75,0.351
90,0.282

"Size ","% <"
1,87.7
10,100
100,100
1000,100

"Size ","% >"
1,12.3
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,1,0.113,0.114,0.116
2,1,0.116,0.117,0.119
3,2,0.119,0.120,0.122
4,0,0.122,0.124,0.125
5,1,0.125,0.127,0.128
6,6,0.128,0.130,0.132
7,3,0.132,0.133,0.135
8,3,0.135,0.137,0.139
9,3,0.139,0.140,0.142
10,3,0.142,0.144,0.146
11,4,0.146,0.148,0.150
12,2,0.150,0.152,0.153
13,4,0.153,0.155,0.157
14,12,0.157,0.159,0.162
15,6,0.162,0.164,0.166
16,13,0.166,0.168,0.170
17,15,0.170,0.172,0.174
18,15,0.174,0.177,0.179
19,21,0.179,0.181,0.183
20,30,0.183,0.186,0.188
21,25,0.188,0.191,0.193
22,35,0.193,0.196,0.198
23,33,0.198,0.201,0.203
24,52,0.203,0.206,0.208
25,47,0.208,0.211,0.214
26,60,0.214,0.217,0.219
27,103,0.219,0.222,0.225
28,95,0.225,0.228,0.231
29,98,0.231,0.234,0.237
30,113,0.237,0.240,0.243
31,133,0.243,0.246,0.249
32,178,0.249,0.252,0.256
33,175,0.256,0.259,0.262
34,197,0.262,0.266,0.269
35,188,0.269,0.272,0.276
36,250,0.276,0.280,0.283
37,244,0.283,0.287,0.290
38,254,0.290,0.294,0.298
39,311,0.298,0.302,0.306
40,334,0.306,0.310,0.314
41,383,0.314,0.318,0.322
42,376,0.322,0.326,0.330
43,360,0.330,0.334,0.338
44,401,0.338,0.343,0.347
45,389,0.347,0.352,0.356
46,423,0.356,0.361,0.365
47,428,0.365,0.370,0.375
48,468,0.375,0.380,0.384
49,459,0.384,0.389,0.394
50,429,0.394,0.399,0.405
51,432,0.405,0.410,0.415
52,479,0.415,0.420,0.426
53,428,0.426,0.431,0.437
54,421,0.437,0.442,0.448
55,412,0.448,0.454,0.460
56,411,0.460,0.466,0.472
57,379,0.472,0.478,0.484
58,366,0.484,0.490,0.496
59,360,0.496,0.503,0.509
60,362,0.509,0.516,0.522
61,327,0.522,0.529,0.536
62,290,0.536,0.543,0.550
63,235,0.550,0.557,0.564
64,266,0.564,0.571,0.578
65,234,0.578,0.586,0.593
66,224,0.593,0.601,0.609
67,207,0.609,0.616,0.624
68,207,0.624,0.632,0.640
69,232,0.640,0.649,0.657
70,203,0.657,0.665,0.674
71,218,0.674,0.683,0.691
72,224,0.691,0.700,0.709
73,203,0.709,0.718,0.728
74,214,0.728,0.737,0.746
75,226,0.746,0.756,0.766
76,201,0.766,0.775,0.785
77,193,0.785,0.796,0.806
78,207,0.806,0.816,0.827
79,203,0.827,0.837,0.848
80,181,0.848,0.859,0.870
81,209,0.870,0.881,0.892
82,176,0.892,0.904,0.915
83,171,0.915,0.927,0.939
84,168,0.939,0.951,0.963
85,162,0.963,0.976,0.988
86,150,0.988,1.001,1.014
87,140,1.014,1.027,1.040
88,132,1.040,1.053,1.067
89,129,1.067,1.080,1.094
90,102,1.094,1.108,1.123
91,104,1.123,1.137,1.152
92,105,1.152,1.166,1.181
93,87,1.181,1.197,1.212
94,101,1.212,1.227,1.243
95,89,1.243,1.259,1.275
96,98,1.275,1.292,1.308
97,85,1.308,1.325,1.342
98,85,1.342,1.359,1.377
99,79,1.377,1.394,1.412
100,58,1.412,1.430,1.449
101,86,1.449,1.467,1.486
102,56,1.486,1.505,1.525
103,55,1.525,1.544,1.564
104,57,1.564,1.584,1.605
105,56,1.605,1.625,1.646
106,44,1.646,1.667,1.689
107,54,1.689,1.710,1.732
108,51,1.732,1.754,1.777
