"Multisizer","2018-11-08  17:23"
"File name:","2K_P3_2018-11-08_88.#m4"
"Generation:","2K"
"Population:","P3"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-08  17:22"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","20700"
"Counting threshold:","0.600"
"Counts above threshold:","20700"
"Coincidence corrected:","28485"

"From","0.113"
"To","3054"
"Number ",28280
"Mean:","0.524"
"Median:","0.421"
"D(0,0):",0.936
"Mean/Median ratio:","1.243"
"Mode:","0.399"
"95% Conf. Limits:","0.519"
"95% Conf. Limits:","0.528"
"S.D.:","0.363"
"Variance:","0.132"
"C.V.:","69.35"
"Skewness:","1.929"
"Kurtosis:","4.655"
"d10:","0.185"
"d50:","0.421"
"d90:","0.986"
"Specific Surf. Area:","57234"

"% <","Size "
10,0.185
25,0.296
50,0.421
75,0.633
90,0.986

"% >","Size "
10,0.986
25,0.633
50,0.421
75,0.296
90,0.185

"Size ","% <"
1,90.3
10,99.99
100,100
1000,100

"Size ","% >"
1,9.67
10,0.0071
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,220,0.113,0.114,0.116
2,242,0.116,0.117,0.119
3,217,0.119,0.120,0.122
4,187,0.122,0.124,0.125
5,174,0.125,0.127,0.128
6,165,0.128,0.130,0.132
7,160,0.132,0.133,0.135
8,114,0.135,0.137,0.139
9,121,0.139,0.140,0.142
10,123,0.142,0.144,0.146
11,122,0.146,0.148,0.150
12,105,0.150,0.152,0.153
13,121,0.153,0.155,0.157
14,129,0.157,0.159,0.162
15,72,0.162,0.164,0.166
16,97,0.166,0.168,0.170
17,167,0.170,0.172,0.174
18,136,0.174,0.177,0.179
19,104,0.179,0.181,0.183
20,150,0.183,0.186,0.188
21,144,0.188,0.191,0.193
22,120,0.193,0.196,0.198
23,146,0.198,0.201,0.203
24,157,0.203,0.206,0.208
25,184,0.208,0.211,0.214
26,208,0.214,0.217,0.219
27,214,0.219,0.222,0.225
28,213,0.225,0.228,0.231
29,187,0.231,0.234,0.237
30,207,0.237,0.240,0.243
31,222,0.243,0.246,0.249
32,287,0.249,0.252,0.256
33,326,0.256,0.259,0.262
34,279,0.262,0.266,0.269
35,304,0.269,0.272,0.276
36,333,0.276,0.280,0.283
37,311,0.283,0.287,0.290
38,379,0.290,0.294,0.298
39,387,0.298,0.302,0.306
40,442,0.306,0.310,0.314
41,438,0.314,0.318,0.322
42,518,0.322,0.326,0.330
43,508,0.330,0.334,0.338
44,508,0.338,0.343,0.347
45,588,0.347,0.352,0.356
46,532,0.356,0.361,0.365
47,513,0.365,0.370,0.375
48,573,0.375,0.380,0.384
49,566,0.384,0.389,0.394
50,562,0.394,0.399,0.405
51,552,0.405,0.410,0.415
52,523,0.415,0.420,0.426
53,585,0.426,0.431,0.437
54,542,0.437,0.442,0.448
55,535,0.448,0.454,0.460
56,487,0.460,0.466,0.472
57,501,0.472,0.478,0.484
58,471,0.484,0.490,0.496
59,450,0.496,0.503,0.509
60,447,0.509,0.516,0.522
61,425,0.522,0.529,0.536
62,375,0.536,0.543,0.550
63,398,0.550,0.557,0.564
64,370,0.564,0.571,0.578
65,398,0.578,0.586,0.593
66,343,0.593,0.601,0.609
67,352,0.609,0.616,0.624
68,335,0.624,0.632,0.640
69,337,0.640,0.649,0.657
70,341,0.657,0.665,0.674
71,276,0.674,0.683,0.691
72,298,0.691,0.700,0.709
73,268,0.709,0.718,0.728
74,243,0.728,0.737,0.746
75,263,0.746,0.756,0.766
76,268,0.766,0.775,0.785
77,228,0.785,0.796,0.806
78,235,0.806,0.816,0.827
79,222,0.827,0.837,0.848
80,205,0.848,0.859,0.870
81,210,0.870,0.881,0.892
82,193,0.892,0.904,0.915
83,171,0.915,0.927,0.939
84,176,0.939,0.951,0.963
85,158,0.963,0.976,0.988
86,190,0.988,1.001,1.014
87,140,1.014,1.027,1.040
88,167,1.040,1.053,1.067
89,146,1.067,1.080,1.094
90,143,1.094,1.108,1.123
91,113,1.123,1.137,1.152
92,137,1.152,1.166,1.181
93,119,1.181,1.197,1.212
94,103,1.212,1.227,1.243
95,83,1.243,1.259,1.275
96,86,1.275,1.292,1.308
97,90,1.308,1.325,1.342
98,83,1.342,1.359,1.377
99,79,1.377,1.394,1.412
100,92,1.412,1.430,1.449
