"Multisizer","2018-10-04  14:07"
"File name:","2K_M4_2018-10-04_136.#m4"
"Population:","2K"
"Generation:","M4"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-04  14:07"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","14745"
"Counting threshold:","0.600"
"Counts above threshold:","14745"
"Coincidence corrected:","15132"

"From","0.113"
"To","3054"
"Number ",15135
"Mean:","0.715"
"Median:","0.510"
"D(0,0):",1.019
"Mean/Median ratio:","1.402"
"Mode:","0.352"
"95% Conf. Limits:","0.706"
"95% Conf. Limits:","0.724"
"S.D.:","0.589"
"Variance:","0.347"
"C.V.:","82.40"
"Skewness:","2.425"
"Kurtosis:","9.375"
"d10:","0.242"
"d50:","0.510"
"d90:","1.464"
"Specific Surf. Area:","50688"

"% <","Size "
10,0.242
25,0.323
50,0.510
75,0.910
90,1.464

"% >","Size "
10,1.464
25,0.910
50,0.510
75,0.323
90,0.242

"Size ","% <"
1,78.7
10,99.99
100,100
1000,100

"Size ","% >"
1,21.3
10,0.013
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,0,0.113,0.114,0.116
2,5,0.116,0.117,0.119
3,5,0.119,0.120,0.122
4,7,0.122,0.124,0.125
5,6,0.125,0.127,0.128
6,22,0.128,0.130,0.132
7,7,0.132,0.133,0.135
8,14,0.135,0.137,0.139
9,9,0.139,0.140,0.142
10,12,0.142,0.144,0.146
11,19,0.146,0.148,0.150
12,25,0.150,0.152,0.153
13,31,0.153,0.155,0.157
14,25,0.157,0.159,0.162
15,32,0.162,0.164,0.166
16,33,0.166,0.168,0.170
17,38,0.170,0.172,0.174
18,43,0.174,0.177,0.179
19,51,0.179,0.181,0.183
20,54,0.183,0.186,0.188
21,75,0.188,0.191,0.193
22,67,0.193,0.196,0.198
23,77,0.198,0.201,0.203
24,75,0.203,0.206,0.208
25,98,0.208,0.211,0.214
26,103,0.214,0.217,0.219
27,124,0.219,0.222,0.225
28,140,0.225,0.228,0.231
29,157,0.231,0.234,0.237
30,176,0.237,0.240,0.243
31,172,0.243,0.246,0.249
32,171,0.249,0.252,0.256
33,165,0.256,0.259,0.262
34,202,0.262,0.266,0.269
35,198,0.269,0.272,0.276
36,192,0.276,0.280,0.283
37,203,0.283,0.287,0.290
38,227,0.290,0.294,0.298
39,229,0.298,0.302,0.306
40,234,0.306,0.310,0.314
41,228,0.314,0.318,0.322
42,239,0.322,0.326,0.330
43,222,0.330,0.334,0.338
44,220,0.338,0.343,0.347
45,273,0.347,0.352,0.356
46,261,0.356,0.361,0.365
47,242,0.365,0.370,0.375
48,248,0.375,0.380,0.384
49,207,0.384,0.389,0.394
50,209,0.394,0.399,0.405
51,213,0.405,0.410,0.415
52,218,0.415,0.420,0.426
