"Multisizer","2019-11-26  12:16"
"File name:","50K_M6_2019-11-26_19.#m4"
"Generation:","50K"
"Population:","M6"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2019-11-26  12:16"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","31281"
"Counting threshold:","0.600"
"Counts above threshold:","31281"
"Coincidence corrected:","31950"

"From","0.113"
"To","22.45"
"Number ",31917
"Mean:","0.727"
"Median:","0.660"
"D(0,0):",1.078
"Mean/Median ratio:","1.101"
"Mode:","0.644"
"95% Conf. Limits:","0.719"
"95% Conf. Limits:","0.734"
"S.D.:","0.669"
"Variance:","0.448"
"C.V.:","92.09"
"Skewness:","16.20"
"Kurtosis:","331.2"
"d10:","0.449"
"d50:","0.660"
"d90:","0.968"
"Specific Surf. Area:","52461"

"% <","Size "
10,0.449
25,0.544
50,0.660
75,0.802
90,0.968

"% >","Size "
10,0.968
25,0.802
50,0.660
75,0.544
90,0.449

"Size ","% <"
1,92.0
10,99.9
100,100
1000,100

"Size ","% >"
1,7.97
10,0.14
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,89,0.113,0.117,0.121
2,72,0.121,0.126,0.130
3,63,0.130,0.135,0.140
4,51,0.140,0.144,0.149
5,45,0.149,0.154,0.159
6,52,0.159,0.165,0.170
7,26,0.170,0.175,0.181
8,42,0.181,0.186,0.192
9,40,0.192,0.198,0.204
10,55,0.204,0.210,0.217
11,36,0.217,0.223,0.229
12,40,0.229,0.236,0.243
13,44,0.243,0.250,0.257
14,34,0.257,0.264,0.271
15,51,0.271,0.279,0.286
16,25,0.286,0.294,0.302
17,65,0.302,0.310,0.318
18,92,0.318,0.326,0.334
19,128,0.334,0.343,0.351
20,160,0.351,0.360,0.369
21,235,0.369,0.378,0.387
22,341,0.387,0.397,0.406
23,518,0.406,0.416,0.426
24,587,0.426,0.436,0.446
25,792,0.446,0.456,0.467
26,933,0.467,0.478,0.488
27,1205,0.488,0.499,0.510
28,1273,0.510,0.522,0.533
29,1521,0.533,0.545,0.556
30,1592,0.556,0.568,0.581
31,1780,0.581,0.593,0.605
32,1867,0.605,0.618,0.631
33,1927,0.631,0.644,0.657
34,1886,0.657,0.670,0.684
35,1727,0.684,0.697,0.711
36,1726,0.711,0.725,0.740
37,1534,0.740,0.754,0.769
38,1330,0.769,0.784,0.798
39,1190,0.798,0.814,0.829
40,1154,0.829,0.845,0.860
41,894,0.860,0.876,0.892
42,840,0.892,0.909,0.925
43,635,0.925,0.942,0.959
44,577,0.959,0.976,0.993
45,482,0.993,1.011,1.029
46,401,1.029,1.047,1.065
47,310,1.065,1.083,1.102
48,270,1.102,1.121,1.140
49,196,1.140,1.159,1.178
50,139,1.178,1.198,1.218
51,116,1.218,1.238,1.258
52,62,1.258,1.279,1.300
53,75,1.300,1.321,1.342
54,42,1.342,1.363,1.385
55,40,1.385,1.407,1.429
56,32,1.429,1.452,1.474
57,42,1.474,1.497,1.520
58,22,1.520,1.543,1.567
59,23,1.567,1.591,1.614
60,26,1.614,1.639,1.663
61,24,1.663,1.688,1.713
62,31,1.713,1.738,1.764
63,20,1.764,1.789,1.815
64,8,1.815,1.842,1.868
65,10,1.868,1.895,1.922
66,10,1.922,1.949,1.976
67,10,1.976,2.004,2.032
68,10,2.032,2.060,2.089
69,9,2.089,2.118,2.147
70,12,2.147,2.176,2.206
71,10,2.206,2.236,2.265
72,0,2.265,2.296,2.327
73,4,2.327,2.358,2.389
74,12,2.389,2.420,2.452
75,0,2.452,2.484,2.516
76,2,2.516,2.549,2.582
77,8,2.582,2.615,2.648
78,6,2.648,2.682,2.716
79,6,2.716,2.750,2.785
80,4,2.785,2.820,2.855
81,6,2.855,2.890,2.926
82,4,2.926,2.962,2.998
83,2,2.998,3.035,3.071
84,4,3.071,3.109,3.146
85,6,3.146,3.184,3.222
86,2,3.222,3.261,3.299
87,4,3.299,3.338,3.377
88,0,3.377,3.417,3.457
89,2,3.457,3.497,3.538
90,0,3.538,3.579,3.620
91,0,3.620,3.661,3.703
92,0,3.703,3.745,3.788
93,4,3.788,3.831,3.873
94,4,3.873,3.917,3.961
95,5,3.961,4.005,4.049
96,0,4.049,4.094,4.139
97,0,4.139,4.184,4.230
98,0,4.230,4.276,4.322
99,4,4.322,4.369,4.416
100,4,4.416,4.463,4.511
101,2,4.511,4.559,4.607
102,2,4.607,4.656,4.705
103,2,4.705,4.755,4.804
104,2,4.804,4.854,4.905
105,2,4.905,4.956,5.007
106,2,5.007,5.058,5.110
107,2,5.110,5.162,5.215
108,4,5.215,5.268,5.321
109,0,5.321,5.375,5.428
110,2,5.428,5.483,5.537
111,0,5.537,5.593,5.648
112,2,5.648,5.704,5.760
113,2,5.760,5.816,5.873
114,2,5.873,5.931,5.988
115,3,5.988,6.046,6.104
116,0,6.104,6.163,6.222
117,0,6.222,6.282,6.342
118,1,6.342,6.402,6.462
119,2,6.462,6.524,6.585
120,0,6.585,6.647,6.709
121,0,6.709,6.772,6.834
122,2,6.834,6.898,6.961
123,0,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,0,7.220,7.286,7.352
126,2,7.352,7.419,7.485
127,0,7.485,7.553,7.620
128,0,7.620,7.689,7.757
129,0,7.757,7.826,7.895
130,0,7.895,7.965,8.035
131,0,8.035,8.106,8.176
132,0,8.176,8.248,8.319
133,2,8.319,8.392,8.464
134,2,8.464,8.537,8.611
135,0,8.611,8.685,8.759
136,0,8.759,8.834,8.909
137,4,8.909,8.984,9.060
138,2,9.060,9.137,9.213
139,2,9.213,9.291,9.368
140,0,9.368,9.447,9.525
141,4,9.525,9.604,9.683
142,2,9.683,9.764,9.844
143,6,9.844,9.925,10.01
144,0,10.01,10.09,10.17
145,0,10.17,10.25,10.33
146,0,10.33,10.42,10.50
147,0,10.50,10.59,10.67
148,4,10.67,10.76,10.84
149,0,10.84,10.93,11.01
150,2,11.01,11.10,11.19
151,2,11.19,11.28,11.37
152,4,11.37,11.45,11.54
153,2,11.54,11.63,11.72
154,2,11.72,11.81,11.91
155,2,11.91,12.00,12.09
156,0,12.09,12.18,12.27
157,2,12.27,12.37,12.46
158,0,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,0,12.84,12.94,13.04
161,0,13.04,13.13,13.23
162,2,13.23,13.33,13.43
163,2,13.43,13.53,13.63
164,0,13.63,13.73,13.83
165,0,13.83,13.93,14.03
166,0,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,0,14.44,14.55,14.65
169,4,14.65,14.76,14.86
170,0,14.86,14.97,15.08
171,4,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,0,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,2,16.17,16.28,16.40
177,2,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,2,16.85,16.97,17.09
180,2,17.09,17.20,17.32
181,0,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,0,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,0,18.27,18.40,18.52
186,4,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,0,19.01,19.14,19.26
189,2,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,0,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,0.809,1.156
2,0.001,1.711,1.484
3,0.002,1.148,1.299
4,0.003,0.610,1.052
5,0.003,0.805,1.154
6,0.004,0.958,1.223
7,0.005,0.768,1.136
8,0.006,1.506,1.422
9,0.007,1.232,1.330
10,0.008,1.499,1.420
11,0.009,0.909,1.202
12,0.010,1.193,1.316
13,0.010,0.349,0.873
14,0.011,0.569,1.028
15,0.012,0.450,0.951
16,0.013,0.634,1.066
17,0.014,0.701,1.102
18,0.015,0.586,1.038
19,0.016,0.817,1.160
20,0.017,0.732,1.118
21,0.017,1.291,1.351
22,0.018,0.724,1.114
23,0.019,1.538,1.432
24,0.020,0.658,1.079
25,0.021,0.813,1.158
26,0.022,0.173,0.691
27,0.023,1.280,1.347
28,0.024,0.811,1.157
29,0.024,0.724,1.114
30,0.025,0.749,1.127
31,0.026,0.339,0.865
32,0.027,0.454,0.954
33,0.028,0.858,1.179
34,0.029,0.796,1.150
35,0.030,1.088,1.276
36,0.031,0.809,1.156
37,0.031,1.271,1.344
38,0.032,0.758,1.131
39,0.033,0.663,1.082
40,0.034,0.705,1.104
41,0.035,0.594,1.043
42,0.036,0.498,0.984
43,0.037,0.740,1.122
44,0.038,0.760,1.132
45,0.038,0.503,0.986
46,0.039,0.885,1.191
47,0.040,0.751,1.128
48,0.041,0.736,1.120
49,0.042,0.887,1.192
50,0.043,0.764,1.134
51,0.044,0.527,1.002
52,0.045,0.896,1.196
53,0.045,0.786,1.145
54,0.046,0.430,0.936
55,0.047,0.570,1.029
56,0.048,0.772,1.138
57,0.049,1.153,1.301
58,0.050,0.574,1.031
59,0.051,1.311,1.358
60,0.052,0.449,0.950
61,0.052,0.736,1.120
62,0.053,0.970,1.228
63,0.054,0.638,1.068
64,0.055,0.669,1.085
65,0.056,0.676,1.089
66,0.057,0.882,1.190
67,0.058,0.371,0.892
68,0.059,0.663,1.082
69,0.059,1.023,1.250
70,0.060,0.462,0.959
71,0.061,1.001,1.241
72,0.062,0.981,1.233
73,0.063,0.515,0.995
74,0.064,0.508,0.990
75,0.065,1.182,1.312
76,0.066,0.907,1.201
77,0.066,0.697,1.100
78,0.067,0.734,1.119
79,0.068,0.672,1.087
80,0.069,14.35,3.015
81,0.070,1.291,1.351
82,0.071,1.813,1.513
83,0.072,0.790,1.147
84,0.073,0.667,1.084
85,0.073,0.430,0.936
86,0.074,0.615,1.055
87,0.075,0.965,1.226
88,0.076,0.896,1.196
89,0.077,0.856,1.178
90,0.078,1.169,1.307
91,0.079,0.724,1.114
92,0.080,0.682,1.092
93,0.080,1.010,1.245
94,0.081,0.544,1.013
95,0.082,0.705,1.104
96,0.083,0.689,1.096
97,0.084,0.843,1.172
98,0.085,0.736,1.120
99,0.086,0.582,1.036
100,0.087,0.766,1.135
101,0.087,0.800,1.152
102,0.088,0.782,1.143
103,0.089,0.790,1.147
104,0.090,0.986,1.235
105,0.091,0.758,1.131
106,0.092,0.748,1.126
107,0.093,0.544,1.013
108,0.093,0.843,1.172
109,0.094,26.65,3.706
110,0.095,0.687,1.095
111,0.096,0.539,1.010
112,0.097,0.708,1.106
113,0.098,0.749,1.127
114,0.099,0.896,1.196
115,0.100,1.285,1.349
116,0.100,1.303,1.355
117,0.101,0.796,1.150
118,0.102,1.006,1.243
119,0.103,1.045,1.259
120,0.104,2.443,1.671
121,0.105,1.199,1.318
122,0.106,0.807,1.155
123,0.107,0.483,0.974
124,0.107,1.323,1.362
125,0.108,1.215,1.324
126,0.109,0.786,1.145
127,0.110,0.776,1.140
128,0.111,0.828,1.165
129,0.112,0.638,1.068
130,0.113,1.673,1.473
131,0.114,0.530,1.004
132,0.114,0.784,1.144
133,0.115,4.316,2.020
134,0.116,1.093,1.278
135,0.117,0.905,1.200
136,0.118,0.566,1.026
137,0.119,0.613,1.054
138,0.120,1.023,1.250
139,0.121,0.398,0.913
140,0.121,0.687,1.095
141,0.122,0.758,1.131
142,0.123,0.693,1.098
143,0.124,1.037,1.256
144,0.125,1.103,1.282
145,0.126,0.625,1.061
146,0.127,0.889,1.193
147,0.128,0.219,0.748
148,0.128,0.813,1.158
149,0.129,1.303,1.355
150,0.130,0.640,1.069
151,0.131,0.809,1.156
152,0.132,0.575,1.032
153,0.133,0.441,0.944
154,0.134,0.912,1.203
155,0.135,0.744,1.124
156,0.135,1.020,1.249
157,0.136,1.680,1.475
158,0.137,0.998,1.240
159,0.138,0.582,1.036
160,0.139,0.766,1.135
161,0.140,0.693,1.098
162,0.141,0.706,1.105
163,0.142,1.326,1.363
164,0.142,0.828,1.165
165,0.143,0.331,0.859
166,0.144,0.455,0.954
167,0.145,0.873,1.186
168,0.146,0.697,1.100
169,0.147,0.627,1.062
170,0.148,0.941,1.216
171,0.149,0.636,1.067
172,0.149,0.972,1.229
173,0.150,0.606,1.050
174,0.151,0.960,1.224
175,0.152,0.984,1.234
176,0.153,1.078,1.272
177,0.154,0.748,1.126
178,0.155,1.025,1.251
179,0.156,0.923,1.208
180,0.156,29.83,3.848
181,0.157,1.169,1.307
182,0.158,0.499,0.984
183,0.159,0.622,1.059
184,0.160,0.847,1.174
185,0.161,1.799,1.509
186,0.162,95.80,5.677
187,0.163,0.474,0.967
188,0.163,0.599,1.046
189,0.164,0.636,1.067
190,0.165,0.509,0.990
191,0.166,0.535,1.007
192,0.167,0.788,1.146
193,0.168,1.196,1.317
194,0.169,0.663,1.082
195,0.170,0.223,0.752
196,0.170,0.641,1.070
197,0.171,0.891,1.194
198,0.172,0.575,1.032
199,0.173,0.951,1.220
200,0.174,0.483,0.973
201,0.175,0.687,1.095
202,0.176,0.641,1.070
203,0.177,0.629,1.063
204,0.177,0.658,1.079
205,0.178,0.736,1.120
206,0.179,0.858,1.179
207,0.180,0.699,1.101
208,0.181,0.587,1.039
209,0.182,0.615,1.055
210,0.184,0.876,1.187
211,0.185,0.581,1.035
212,0.186,0.824,1.163
213,0.187,1.098,1.280
214,0.188,0.647,1.073
215,0.189,1.088,1.276
216,0.191,0.125,0.620
217,0.192,1.243,1.334
218,0.193,0.674,1.088
219,0.194,0.268,0.800
220,0.195,0.790,1.147
221,0.196,0.566,1.026
222,0.198,0.772,1.138
223,0.199,0.641,1.070
224,0.200,0.615,1.055
225,0.201,1.499,1.420
226,0.202,0.407,0.920
227,0.204,1.153,1.301
228,0.205,0.732,1.118
229,0.206,0.970,1.228
230,0.207,1.684,1.476
231,0.208,0.867,1.183
232,0.209,1.172,1.308
233,0.211,1.939,1.547
234,0.212,2.869,1.763
235,0.213,0.896,1.196
236,0.214,1.297,1.353
237,0.215,1.095,1.279
238,0.216,0.390,0.907
239,0.218,0.912,1.203
240,0.219,0.898,1.197
241,0.220,0.796,1.150
242,0.221,0.611,1.053
243,0.222,0.693,1.098
244,0.224,6.004,2.255
245,0.225,0.557,1.021
246,0.226,0.972,1.229
247,0.227,0.843,1.172
248,0.228,0.572,1.030
249,0.229,1.303,1.355
250,0.231,1.169,1.307
251,0.232,0.774,1.139
252,0.233,0.900,1.198
253,0.234,1.180,1.311
254,0.235,0.654,1.077
255,0.236,0.860,1.180
256,0.238,0.496,0.982
257,0.239,0.998,1.240
258,0.240,0.551,1.017
259,0.241,0.453,0.953
260,0.242,0.608,1.051
261,0.244,1.619,1.457
262,0.245,0.536,1.008
263,0.246,0.905,1.200
264,0.247,0.632,1.065
265,0.248,0.414,0.925
266,0.249,0.654,1.077
267,0.251,0.638,1.068
268,0.252,0.663,1.082
269,0.253,0.755,1.130
270,0.254,0.361,0.884
271,0.255,0.939,1.215
272,0.256,0.803,1.153
273,0.258,1.106,1.283
274,0.259,0.596,1.044
275,0.260,1.221,1.326
276,0.261,2.073,1.582
277,0.262,0.541,1.011
278,0.264,1.813,1.513
279,0.265,0.972,1.229
280,0.266,0.728,1.116
281,0.267,0.447,0.949
282,0.268,0.586,1.038
283,0.269,0.665,1.083
284,0.271,0.753,1.129
285,0.272,0.598,1.045
286,0.273,1.606,1.453
287,0.274,0.516,0.995
288,0.275,0.722,1.113
289,0.276,0.656,1.078
290,0.278,0.903,1.199
291,0.279,1.030,1.253
292,0.280,0.581,1.035
293,0.281,0.748,1.126
294,0.282,0.335,0.861
295,0.284,0.746,1.125
296,0.285,1.119,1.288
297,0.286,0.871,1.185
298,0.287,0.453,0.953
299,0.288,0.601,1.047
300,0.289,1.218,1.325
301,0.291,0.603,1.048
302,0.292,0.574,1.031
303,0.293,0.525,1.001
304,0.294,1.976,1.557
305,0.295,0.464,0.960
306,0.296,0.809,1.156
307,0.298,0.650,1.075
308,0.299,0.768,1.136
309,0.300,0.734,1.119
310,0.301,1.067,1.268
311,0.302,0.638,1.068
312,0.304,0.807,1.155
313,0.305,0.430,0.936
314,0.306,0.622,1.059
315,0.307,0.819,1.161
316,0.308,0.762,1.133
317,0.309,0.746,1.125
318,0.311,1.694,1.479
319,0.312,1.462,1.408
320,0.313,0.498,0.983
321,0.314,0.749,1.127
322,0.315,0.598,1.045
323,0.316,1.191,1.315
324,0.318,0.740,1.122
325,0.319,0.615,1.055
326,0.320,0.891,1.194
327,0.321,0.536,1.008
328,0.322,1.050,1.261
329,0.324,7.578,2.437
330,0.325,0.207,0.734
331,0.326,0.695,1.099
332,0.327,0.624,1.060
333,0.328,0.564,1.025
334,0.329,0.424,0.932
335,0.331,0.720,1.112
336,0.332,0.495,0.982
337,0.333,0.494,0.981
338,0.334,0.939,1.215
339,0.335,0.631,1.064
340,0.336,0.680,1.091
341,0.338,1.821,1.515
342,0.339,0.708,1.106
343,0.340,0.706,1.105
344,0.341,0.887,1.192
345,0.342,1.294,1.352
346,0.344,0.772,1.138
347,0.345,0.873,1.186
348,0.346,0.515,0.995
349,0.347,1.073,1.270
350,0.348,1.121,1.289
351,0.349,0.722,1.113
352,0.351,0.650,1.075
353,0.352,0.525,1.001
354,0.353,1.052,1.262
355,0.354,0.652,1.076
356,0.355,0.533,1.006
357,0.356,1.028,1.252
358,0.358,0.652,1.076
359,0.359,0.867,1.183
360,0.360,0.143,0.649
361,0.361,0.196,0.720
362,0.362,0.118,0.609
363,0.364,0.740,1.122
364,0.365,0.989,1.236
365,0.366,1.060,1.265
366,0.367,1.774,1.502
367,0.368,0.813,1.158
368,0.369,0.935,1.213
369,0.371,0.979,1.232
370,0.372,1.158,1.303
371,0.373,0.676,1.089
372,0.374,0.671,1.086
373,0.375,0.554,1.019
374,0.376,0.784,1.144
375,0.378,0.867,1.183
376,0.379,0.551,1.017
377,0.380,0.916,1.205
378,0.381,0.979,1.232
379,0.382,0.444,0.947
380,0.383,0.665,1.083
381,0.384,0.828,1.165
382,0.384,0.632,1.065
383,0.385,1.525,1.428
384,0.386,1.156,1.302
385,0.387,0.567,1.027
386,0.388,0.774,1.139
387,0.389,0.841,1.171
388,0.390,0.736,1.120
389,0.391,0.574,1.031
390,0.392,0.755,1.130
391,0.393,1.424,1.396
392,0.393,0.751,1.128
393,0.394,0.918,1.206
394,0.395,0.697,1.100
395,0.396,0.689,1.096
396,0.397,0.669,1.085
397,0.398,0.699,1.101
398,0.399,0.615,1.055
399,0.400,0.402,0.916
400,0.401,0.758,1.131
401,0.402,0.718,1.111
402,0.402,1.323,1.362
403,0.403,0.601,1.047
404,0.404,0.703,1.103
405,0.405,0.420,0.929
406,0.406,0.832,1.167
407,0.407,0.395,0.911
408,0.408,0.629,1.063
409,0.409,1.701,1.481
410,0.410,0.951,1.220
411,0.410,1.221,1.326
412,0.411,0.706,1.105
413,0.412,0.518,0.997
414,0.413,0.822,1.162
415,0.414,0.539,1.010
416,0.415,1.391,1.385
417,0.416,0.502,0.986
418,0.417,0.676,1.089
419,0.418,0.925,1.209
420,0.419,1.028,1.252
421,0.419,0.826,1.164
422,0.420,0.782,1.143
423,0.421,0.941,1.216
424,0.422,0.672,1.087
425,0.423,0.852,1.176
426,0.424,0.986,1.235
427,0.425,0.766,1.135
428,0.426,0.734,1.119
429,0.427,0.948,1.219
430,0.428,2.034,1.572
431,0.428,0.768,1.136
432,0.429,0.869,1.184
433,0.430,0.596,1.044
434,0.431,0.455,0.954
435,0.432,0.598,1.045
436,0.433,0.603,1.048
437,0.434,0.768,1.136
438,0.435,1.235,1.331
439,0.436,1.080,1.273
440,0.437,1.300,1.354
441,0.437,0.509,0.991
442,0.438,0.641,1.070
443,0.439,1.073,1.270
444,0.440,1.018,1.248
445,0.441,0.549,1.016
446,0.442,0.695,1.099
447,0.443,0.826,1.164
448,0.444,0.800,1.152
449,0.445,0.738,1.121
450,0.445,0.530,1.004
451,0.446,1.218,1.325
452,0.447,0.674,1.088
453,0.448,0.467,0.963
454,0.449,0.411,0.923
455,0.450,0.718,1.111
456,0.451,0.538,1.009
457,0.452,0.921,1.207
458,0.453,0.624,1.060
459,0.454,0.399,0.913
460,0.454,0.832,1.167
461,0.455,0.641,1.070
462,0.456,0.970,1.228
463,0.457,0.498,0.983
464,0.458,0.898,1.197
465,0.459,0.671,1.086
466,0.460,0.660,1.080
467,0.461,0.525,1.001
468,0.462,0.891,1.194
469,0.463,0.703,1.103
470,0.463,1.550,1.436
471,0.464,1.169,1.307
472,0.465,2.674,1.722
473,0.466,0.647,1.073
474,0.467,0.176,0.696
475,0.468,0.815,1.159
476,0.469,0.794,1.149
477,0.470,0.469,0.964
478,0.471,0.687,1.095
479,0.471,0.744,1.124
480,0.472,0.669,1.085
481,0.473,0.569,1.028
482,0.474,1.015,1.247
483,0.475,0.909,1.202
484,0.476,0.740,1.122
485,0.477,0.728,1.116
486,0.478,0.643,1.071
487,0.479,0.854,1.177
488,0.480,0.712,1.108
489,0.480,0.878,1.188
490,0.481,1.474,1.412
491,0.482,0.822,1.162
492,0.483,1.373,1.379
493,0.484,0.636,1.067
494,0.485,0.519,0.997
495,0.486,1.037,1.256
496,0.487,1.240,1.333
497,0.488,0.649,1.074
498,0.489,0.682,1.092
499,0.489,1.030,1.253
500,0.490,0.167,0.683
501,0.491,0.620,1.058
502,0.492,0.805,1.154
503,0.493,1.483,1.415
504,0.494,1.525,1.428
505,0.495,0.570,1.029
506,0.496,0.909,1.202
507,0.497,0.722,1.113
508,0.497,0.989,1.236
509,0.498,0.581,1.035
510,0.499,1.127,1.291
511,0.500,0.758,1.131
512,0.501,0.951,1.220
513,0.502,0.876,1.187
514,0.503,0.734,1.119
515,0.504,1.285,1.349
516,0.505,1.260,1.340
517,0.506,0.882,1.190
518,0.506,0.559,1.022
519,0.507,4.471,2.044
520,0.508,0.714,1.109
521,0.509,0.916,1.205
522,0.510,1.116,1.287
523,0.511,0.443,0.946
524,0.512,0.794,1.149
525,0.513,0.805,1.154
526,0.514,0.577,1.033
527,0.515,1.306,1.356
528,0.515,1.257,1.339
529,0.516,0.960,1.224
530,0.517,0.780,1.142
531,0.518,1.370,1.378
532,0.519,0.720,1.112
533,0.520,0.514,0.994
534,0.521,1.477,1.413
535,0.522,1.067,1.268
536,0.523,0.798,1.151
537,0.523,0.562,1.024
538,0.524,0.776,1.140
539,0.525,1.803,1.510
540,0.526,0.914,1.204
541,0.527,0.631,1.064
542,0.528,0.736,1.120
543,0.529,0.953,1.221
544,0.530,1.065,1.267
545,0.531,0.500,0.985
546,0.532,0.732,1.118
547,0.532,0.183,0.704
548,0.533,0.758,1.131
549,0.534,0.586,1.038
550,0.535,0.788,1.146
551,0.536,0.724,1.114
552,0.537,0.539,1.010
553,0.538,0.276,0.808
554,0.539,0.930,1.211
555,0.540,2.318,1.642
556,0.541,0.484,0.974
557,0.541,0.782,1.143
558,0.542,0.822,1.162
559,0.543,0.753,1.129
560,0.544,0.865,1.182
561,0.545,0.819,1.161
562,0.546,0.803,1.153
563,0.547,1.033,1.254
564,0.548,0.811,1.157
565,0.549,0.746,1.125
566,0.550,0.905,1.200
567,0.550,0.710,1.107
568,0.551,1.221,1.326
569,0.552,1.373,1.379
570,0.553,1.047,1.260
571,0.554,1.040,1.257
572,0.555,0.650,1.075
573,0.556,1.132,1.293
574,0.557,0.880,1.189
575,0.558,0.963,1.225
576,0.558,0.669,1.085
577,0.559,0.535,1.007
578,0.560,0.535,1.007
579,0.561,0.813,1.158
580,0.562,0.674,1.088
581,0.563,0.970,1.228
582,0.564,0.554,1.019
583,0.565,0.394,0.910
584,0.566,0.693,1.098
585,0.567,0.689,1.096
586,0.567,1.667,1.471
587,0.568,0.502,0.986
588,0.569,1.185,1.313
589,0.570,1.274,1.345
590,0.571,1.025,1.251
591,0.572,1.382,1.382
592,0.573,1.067,1.268
593,0.574,0.921,1.207
594,0.575,0.912,1.203
595,0.576,0.680,1.091
596,0.576,0.730,1.117
597,0.577,1.708,1.483
598,0.578,1.067,1.268
599,0.579,0.718,1.111
600,0.580,1.003,1.242
601,0.581,0.538,1.009
602,0.582,0.928,1.210
603,0.583,0.601,1.047
604,0.584,0.543,1.012
605,0.584,1.035,1.255
606,0.585,0.867,1.183
607,0.586,0.643,1.071
608,0.587,0.649,1.074
609,0.588,0.869,1.184
610,0.589,0.592,1.042
611,0.590,1.212,1.323
612,0.591,0.937,1.214
613,0.592,0.746,1.125
