"Multisizer","2018-10-04  14:10"
"File name:","2K_M5_2018-10-04_137.#m4"
"Population:","2K"
"Generation:","M5"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-04  14:09"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","13327"
"Counting threshold:","0.600"
"Counts above threshold:","13327"
"Coincidence corrected:","13650"

"From","0.113"
"To","3054"
"Number ",13655
"Mean:","0.777"
"Median:","0.558"
"D(0,0):",1.042
"Mean/Median ratio:","1.392"
"Mode:","0.361"
"95% Conf. Limits:","0.766"
"95% Conf. Limits:","0.788"
"S.D.:","0.657"
"Variance:","0.431"
"C.V.:","84.48"
"Skewness:","2.496"
"Kurtosis:","10.38"
"d10:","0.247"
"d50:","0.558"
"d90:","1.596"
"Specific Surf. Area:","49497"

"% <","Size "
10,0.247
25,0.334
50,0.558
75,1.000
90,1.596

"% >","Size "
10,1.596
25,1.000
50,0.558
75,0.334
90,0.247

"Size ","% <"
1,75.0
10,100
100,100
1000,100

"Size ","% >"
1,25.0
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,6,0.113,0.114,0.116
2,4,0.116,0.117,0.119
3,5,0.119,0.120,0.122
4,6,0.122,0.124,0.125
5,7,0.125,0.127,0.128
6,8,0.128,0.130,0.132
7,6,0.132,0.133,0.135
8,12,0.135,0.137,0.139
9,9,0.139,0.140,0.142
10,14,0.142,0.144,0.146
11,15,0.146,0.148,0.150
12,20,0.150,0.152,0.153
13,15,0.153,0.155,0.157
14,15,0.157,0.159,0.162
15,30,0.162,0.164,0.166
16,27,0.166,0.168,0.170
17,39,0.170,0.172,0.174
18,31,0.174,0.177,0.179
19,55,0.179,0.181,0.183
20,52,0.183,0.186,0.188
21,48,0.188,0.191,0.193
22,57,0.193,0.196,0.198
23,62,0.198,0.201,0.203
24,68,0.203,0.206,0.208
25,77,0.208,0.211,0.214
26,108,0.214,0.217,0.219
27,103,0.219,0.222,0.225
28,111,0.225,0.228,0.231
29,115,0.231,0.234,0.237
30,144,0.237,0.240,0.243
31,140,0.243,0.246,0.249
32,165,0.249,0.252,0.256
33,135,0.256,0.259,0.262
34,151,0.262,0.266,0.269
35,184,0.269,0.272,0.276
36,181,0.276,0.280,0.283
37,175,0.283,0.287,0.290
38,186,0.290,0.294,0.298
39,183,0.298,0.302,0.306
40,164,0.306,0.310,0.314
41,208,0.314,0.318,0.322
42,178,0.322,0.326,0.330
43,186,0.330,0.334,0.338
44,202,0.338,0.343,0.347
45,227,0.347,0.352,0.356
46,198,0.356,0.361,0.365
47,203,0.365,0.370,0.375
48,204,0.375,0.380,0.384
49,205,0.384,0.389,0.394
50,179,0.394,0.399,0.405
51,163,0.405,0.410,0.415
52,168,0.415,0.420,0.426
53,160,0.426,0.431,0.437
54,165,0.437,0.442,0.448
55,159,0.448,0.454,0.460
56,155,0.460,0.466,0.472
57,150,0.472,0.478,0.484
58,148,0.484,0.490,0.496
59,138,0.496,0.503,0.509
60,148,0.509,0.516,0.522
61,135,0.522,0.529,0.536
62,135,0.536,0.543,0.550
63,115,0.550,0.557,0.564
64,145,0.564,0.571,0.578
65,140,0.578,0.586,0.593
66,126,0.593,0.601,0.609
67,136,0.609,0.616,0.624
