"Multisizer","2018-11-09  15:28"
"File name:","2K_P2_2018-11-09_111.#m4"
"Generation:","2K"
"Population:","P2"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-09  15:28"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","20403"
"Counting threshold:","0.600"
"Counts above threshold:","20403"
"Coincidence corrected:","21062"

"From","0.113"
"To","3054"
"Number ",21056
"Mean:","0.460"
"Median:","0.410"
"D(0,0):",0.933
"Mean/Median ratio:","1.121"
"Mode:","0.380"
"95% Conf. Limits:","0.457"
"95% Conf. Limits:","0.463"
"S.D.:","0.212"
"Variance:","0.0449"
"C.V.:","46.04"
"Skewness:","2.861"
"Kurtosis:","22.94"
"d10:","0.267"
"d50:","0.410"
"d90:","0.714"
"Specific Surf. Area:","61436"

"% <","Size "
10,0.267
25,0.324
50,0.410
75,0.535
90,0.714

"% >","Size "
10,0.714
25,0.535
50,0.410
75,0.324
90,0.267

"Size ","% <"
1,97.7
10,100
100,100
1000,100

"Size ","% >"
1,2.30
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,0,0.113,0.114,0.116
2,1,0.116,0.117,0.119
3,0,0.119,0.120,0.122
4,0,0.122,0.124,0.125
5,1,0.125,0.127,0.128
6,1,0.128,0.130,0.132
7,3,0.132,0.133,0.135
8,4,0.135,0.137,0.139
9,1,0.139,0.140,0.142
10,5,0.142,0.144,0.146
11,4,0.146,0.148,0.150
12,4,0.150,0.152,0.153
13,5,0.153,0.155,0.157
14,5,0.157,0.159,0.162
15,7,0.162,0.164,0.166
16,12,0.166,0.168,0.170
17,14,0.170,0.172,0.174
18,20,0.174,0.177,0.179
19,32,0.179,0.181,0.183
20,23,0.183,0.186,0.188
21,39,0.188,0.191,0.193
22,54,0.193,0.196,0.198
23,51,0.198,0.201,0.203
24,74,0.203,0.206,0.208
25,74,0.208,0.211,0.214
26,94,0.214,0.217,0.219
27,107,0.219,0.222,0.225
28,127,0.225,0.228,0.231
29,167,0.231,0.234,0.237
30,183,0.237,0.240,0.243
31,204,0.243,0.246,0.249
32,241,0.249,0.252,0.256
33,284,0.256,0.259,0.262
34,322,0.262,0.266,0.269
35,337,0.269,0.272,0.276
36,373,0.276,0.280,0.283
37,402,0.283,0.287,0.290
38,402,0.290,0.294,0.298
39,443,0.298,0.302,0.306
40,483,0.306,0.310,0.314
41,491,0.314,0.318,0.322
42,523,0.322,0.326,0.330
43,535,0.330,0.334,0.338
44,547,0.338,0.343,0.347
45,595,0.347,0.352,0.356
46,569,0.356,0.361,0.365
47,590,0.365,0.370,0.375
48,581,0.375,0.380,0.384
49,597,0.384,0.389,0.394
50,581,0.394,0.399,0.405
51,569,0.405,0.410,0.415
52,566,0.415,0.420,0.426
