"Multisizer","2018-10-30  13:26"
"File name:","2K_M6_2018-10-30_15.#m4"
"Generation:","2K"
"Population:","M6"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-30  13:26"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","15813"
"Counting threshold:","0.600"
"Counts above threshold:","15813"
"Coincidence corrected:","26334"

"From","0.113"
"To","3054"
"Number ",25890
"Mean:","0.987"
"Median:","0.649"
"D(0,0):",1.037
"Mean/Median ratio:","1.522"
"Mode:","0.114"
"95% Conf. Limits:","0.974"
"95% Conf. Limits:","1.001"
"S.D.:","1.113"
"Variance:","1.238"
"C.V.:","112.7"
"Skewness:","3.560"
"Kurtosis:","25.63"
"d10:","0.131"
"d50:","0.649"
"d90:","1.994"
"Specific Surf. Area:","43588"

"% <","Size "
10,0.131
25,0.215
50,0.649
75,1.459
90,1.994

"% >","Size "
10,1.994
25,1.459
50,0.649
75,0.215
90,0.131

"Size ","% <"
1,62.0
10,99.9
100,100
1000,100

"Size ","% >"
1,38.0
10,0.11
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,730,0.113,0.114,0.116
2,504,0.116,0.117,0.119
3,374,0.119,0.120,0.122
4,398,0.122,0.124,0.125
5,375,0.125,0.127,0.128
6,282,0.128,0.130,0.132
7,305,0.132,0.133,0.135
8,279,0.135,0.137,0.139
9,256,0.139,0.140,0.142
10,241,0.142,0.144,0.146
11,226,0.146,0.148,0.150
12,269,0.150,0.152,0.153
13,229,0.153,0.155,0.157
14,215,0.157,0.159,0.162
15,226,0.162,0.164,0.166
16,142,0.166,0.168,0.170
17,176,0.170,0.172,0.174
18,136,0.174,0.177,0.179
19,182,0.179,0.181,0.183
20,110,0.183,0.186,0.188
21,188,0.188,0.191,0.193
22,175,0.193,0.196,0.198
23,145,0.198,0.201,0.203
24,154,0.203,0.206,0.208
25,142,0.208,0.211,0.214
26,153,0.214,0.217,0.219
27,147,0.219,0.222,0.225
28,187,0.225,0.228,0.231
29,157,0.231,0.234,0.237
30,178,0.237,0.240,0.243
31,144,0.243,0.246,0.249
32,168,0.249,0.252,0.256
33,170,0.256,0.259,0.262
34,146,0.262,0.266,0.269
35,162,0.269,0.272,0.276
36,141,0.276,0.280,0.283
37,157,0.283,0.287,0.290
38,115,0.290,0.294,0.298
39,148,0.298,0.302,0.306
40,115,0.306,0.310,0.314
41,173,0.314,0.318,0.322
42,174,0.322,0.326,0.330
43,155,0.330,0.334,0.338
44,179,0.338,0.343,0.347
45,151,0.347,0.352,0.356
46,142,0.356,0.361,0.365
47,129,0.365,0.370,0.375
48,125,0.375,0.380,0.384
49,158,0.384,0.389,0.394
50,160,0.394,0.399,0.405
51,136,0.405,0.410,0.415
52,130,0.415,0.420,0.426
53,146,0.426,0.431,0.437
54,149,0.437,0.442,0.448
55,158,0.448,0.454,0.460
56,125,0.460,0.466,0.472
57,174,0.472,0.478,0.484
58,141,0.484,0.490,0.496
59,144,0.496,0.503,0.509
60,141,0.509,0.516,0.522
61,138,0.522,0.529,0.536
62,138,0.536,0.543,0.550
63,133,0.550,0.557,0.564
64,142,0.564,0.571,0.578
