"Multisizer","2020-01-10  11:17"
"File name:","10K_P4_2020-01-10_12.#m4"
"Generation:","10K"
"Population:","P4"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-01-10  11:16"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","21791"
"Counting threshold:","0.600"
"Counts above threshold:","21791"
"Coincidence corrected:","22347"

"From","0.113"
"To","22.45"
"Number ",22339
"Mean:","1.048"
"Median:","0.908"
"D(0,0):",1.214
"Mean/Median ratio:","1.153"
"Mode:","0.814"
"95% Conf. Limits:","1.039"
"95% Conf. Limits:","1.056"
"S.D.:","0.636"
"Variance:","0.405"
"C.V.:","60.71"
"Skewness:","6.721"
"Kurtosis:","105.7"
"d10:","0.603"
"d50:","0.908"
"d90:","1.634"
"Specific Surf. Area:","46399"

"% <","Size "
10,0.603
25,0.734
50,0.908
75,1.166
90,1.634

"% >","Size "
10,1.634
25,1.166
50,0.908
75,0.734
90,0.603

"Size ","% <"
1,60.4
10,99.9
100,100
1000,100

"Size ","% >"
1,39.6
10,0.063
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,56,0.113,0.117,0.121
2,27,0.121,0.126,0.130
3,31,0.130,0.135,0.140
4,30,0.140,0.144,0.149
5,16,0.149,0.154,0.159
6,17,0.159,0.165,0.170
7,23,0.170,0.175,0.181
8,11,0.181,0.186,0.192
9,13,0.192,0.198,0.204
10,11,0.204,0.210,0.217
11,12,0.217,0.223,0.229
12,25,0.229,0.236,0.243
13,10,0.243,0.250,0.257
14,13,0.257,0.264,0.271
15,14,0.271,0.279,0.286
16,23,0.286,0.294,0.302
17,17,0.302,0.310,0.318
18,36,0.318,0.326,0.334
19,26,0.334,0.343,0.351
20,34,0.351,0.360,0.369
21,43,0.369,0.378,0.387
22,58,0.387,0.397,0.406
23,65,0.406,0.416,0.426
24,89,0.426,0.436,0.446
25,76,0.446,0.456,0.467
26,119,0.467,0.478,0.488
27,164,0.488,0.499,0.510
28,173,0.510,0.522,0.533
29,212,0.533,0.545,0.556
30,305,0.556,0.568,0.581
31,434,0.581,0.593,0.605
32,441,0.605,0.618,0.631
33,617,0.631,0.644,0.657
34,667,0.657,0.670,0.684
35,771,0.684,0.697,0.711
36,959,0.711,0.725,0.740
37,1071,0.740,0.754,0.769
38,1025,0.769,0.784,0.798
39,1061,0.798,0.814,0.829
40,1061,0.829,0.845,0.860
41,930,0.860,0.876,0.892
42,915,0.892,0.909,0.925
43,868,0.925,0.942,0.959
44,770,0.959,0.976,0.993
45,791,0.993,1.011,1.029
46,766,1.029,1.047,1.065
47,781,1.065,1.083,1.102
48,730,1.102,1.121,1.140
49,662,1.140,1.159,1.178
50,573,1.178,1.198,1.218
51,493,1.218,1.238,1.258
52,456,1.258,1.279,1.300
53,334,1.300,1.321,1.342
54,298,1.342,1.363,1.385
55,209,1.385,1.407,1.429
56,157,1.429,1.452,1.474
57,189,1.474,1.497,1.520
58,139,1.520,1.543,1.567
59,158,1.567,1.591,1.614
60,118,1.614,1.639,1.663
61,129,1.663,1.688,1.713
62,112,1.713,1.738,1.764
63,146,1.764,1.789,1.815
64,132,1.815,1.842,1.868
65,130,1.868,1.895,1.922
66,106,1.922,1.949,1.976
67,108,1.976,2.004,2.032
68,126,2.032,2.060,2.089
69,114,2.089,2.118,2.147
70,107,2.147,2.176,2.206
71,104,2.206,2.236,2.265
72,79,2.265,2.296,2.327
73,66,2.327,2.358,2.389
74,83,2.389,2.420,2.452
75,57,2.452,2.484,2.516
76,51,2.516,2.549,2.582
77,34,2.582,2.615,2.648
78,31,2.648,2.682,2.716
79,24,2.716,2.750,2.785
80,44,2.785,2.820,2.855
81,30,2.855,2.890,2.926
82,27,2.926,2.962,2.998
83,35,2.998,3.035,3.071
84,28,3.071,3.109,3.146
85,30,3.146,3.184,3.222
86,11,3.222,3.261,3.299
87,20,3.299,3.338,3.377
88,24,3.377,3.417,3.457
89,16,3.457,3.497,3.538
90,2,3.538,3.579,3.620
91,14,3.620,3.661,3.703
92,18,3.703,3.745,3.788
93,14,3.788,3.831,3.873
94,9,3.873,3.917,3.961
95,2,3.961,4.005,4.049
96,2,4.049,4.094,4.139
97,2,4.139,4.184,4.230
98,6,4.230,4.276,4.322
99,4,4.322,4.369,4.416
100,8,4.416,4.463,4.511
101,4,4.511,4.559,4.607
102,4,4.607,4.656,4.705
103,2,4.705,4.755,4.804
104,2,4.804,4.854,4.905
105,0,4.905,4.956,5.007
106,0,5.007,5.058,5.110
107,4,5.110,5.162,5.215
108,2,5.215,5.268,5.321
109,4,5.321,5.375,5.428
110,0,5.428,5.483,5.537
111,0,5.537,5.593,5.648
112,0,5.648,5.704,5.760
113,2,5.760,5.816,5.873
114,0,5.873,5.931,5.988
115,2,5.988,6.046,6.104
116,0,6.104,6.163,6.222
117,0,6.222,6.282,6.342
118,0,6.342,6.402,6.462
119,0,6.462,6.524,6.585
120,1,6.585,6.647,6.709
121,0,6.709,6.772,6.834
122,2,6.834,6.898,6.961
123,0,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,0,7.220,7.286,7.352
126,0,7.352,7.419,7.485
127,0,7.485,7.553,7.620
128,0,7.620,7.689,7.757
129,0,7.757,7.826,7.895
130,0,7.895,7.965,8.035
131,0,8.035,8.106,8.176
132,0,8.176,8.248,8.319
133,0,8.319,8.392,8.464
134,0,8.464,8.537,8.611
135,0,8.611,8.685,8.759
136,4,8.759,8.834,8.909
137,2,8.909,8.984,9.060
138,0,9.060,9.137,9.213
139,2,9.213,9.291,9.368
140,0,9.368,9.447,9.525
141,0,9.525,9.604,9.683
142,6,9.683,9.764,9.844
143,0,9.844,9.925,10.01
144,0,10.01,10.09,10.17
145,6,10.17,10.25,10.33
146,0,10.33,10.42,10.50
147,0,10.50,10.59,10.67
148,0,10.67,10.76,10.84
149,2,10.84,10.93,11.01
150,0,11.01,11.10,11.19
151,0,11.19,11.28,11.37
152,0,11.37,11.45,11.54
153,2,11.54,11.63,11.72
154,0,11.72,11.81,11.91
155,0,11.91,12.00,12.09
156,0,12.09,12.18,12.27
157,0,12.27,12.37,12.46
158,0,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,0,12.84,12.94,13.04
161,0,13.04,13.13,13.23
162,0,13.23,13.33,13.43
163,0,13.43,13.53,13.63
164,0,13.63,13.73,13.83
165,0,13.83,13.93,14.03
166,0,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,0,14.44,14.55,14.65
169,0,14.65,14.76,14.86
170,0,14.86,14.97,15.08
171,0,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,0,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,0,16.17,16.28,16.40
177,0,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,0,16.85,16.97,17.09
180,0,17.09,17.20,17.32
181,2,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,0,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,0,18.27,18.40,18.52
186,0,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,0,19.01,19.14,19.26
189,0,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,2,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,1.033,1.254
2,0.002,0.693,1.098
3,0.003,1.085,1.275
4,0.005,1.509,1.423
5,0.007,0.674,1.088
6,0.009,3.183,1.825
7,0.010,1.006,1.243
8,0.012,1.554,1.437
9,0.014,1.246,1.335
10,0.015,1.596,1.450
11,0.017,2.768,1.742
12,0.019,1.134,1.294
13,0.021,0.406,0.919
14,0.022,1.116,1.287
15,0.024,1.098,1.280
16,0.026,2.069,1.581
17,0.028,2.251,1.626
18,0.029,0.807,1.155
19,0.031,1.073,1.270
20,0.033,1.373,1.379
21,0.034,0.738,1.121
22,0.036,0.645,1.072
23,0.038,0.832,1.167
24,0.040,1.106,1.283
25,0.041,1.215,1.324
26,0.043,1.023,1.250
27,0.045,0.295,0.826
28,0.046,3.782,1.933
29,0.048,0.764,1.134
30,0.050,2.097,1.588
31,0.052,0.738,1.121
32,0.053,1.095,1.279
33,0.055,0.941,1.216
34,0.057,0.601,1.047
35,0.058,1.182,1.312
36,0.060,0.768,1.136
37,0.062,0.227,0.757
38,0.064,0.604,1.049
39,0.065,0.876,1.187
40,0.067,1.156,1.302
41,0.069,1.108,1.284
42,0.071,0.726,1.115
43,0.072,1.174,1.309
44,0.074,1.142,1.297
45,0.076,1.191,1.315
46,0.077,1.593,1.449
47,0.079,1.101,1.281
48,0.081,0.613,1.054
49,0.083,0.841,1.171
50,0.084,0.843,1.172
51,0.086,0.601,1.047
52,0.088,0.974,1.230
53,0.089,1.124,1.290
54,0.091,0.552,1.018
55,0.093,0.885,1.191
56,0.095,0.724,1.114
57,0.096,0.860,1.180
58,0.098,0.876,1.187
59,0.100,0.634,1.066
60,0.102,0.712,1.108
61,0.103,0.836,1.169
62,0.105,0.710,1.107
63,0.107,1.045,1.259
64,0.108,0.981,1.233
65,0.110,1.785,1.505
66,0.112,1.394,1.386
67,0.114,1.477,1.413
68,0.115,1.490,1.417
69,0.117,0.751,1.128
70,0.119,0.663,1.082
71,0.120,1.697,1.480
72,0.122,0.921,1.207
73,0.124,2.720,1.732
74,0.126,0.880,1.189
75,0.127,3.614,1.904
76,0.129,0.667,1.084
77,0.131,0.356,0.879
78,0.132,1.335,1.366
79,0.134,0.484,0.974
80,0.136,1.449,1.404
81,0.138,0.889,1.193
82,0.139,0.935,1.213
83,0.141,0.758,1.131
84,0.143,1.035,1.255
85,0.145,0.760,1.132
86,0.146,0.149,0.658
87,0.148,1.406,1.390
88,0.150,1.045,1.259
89,0.151,3.718,1.922
90,0.153,4.009,1.971
91,0.155,0.948,1.219
92,0.157,0.896,1.196
93,0.158,1.050,1.261
94,0.160,0.491,0.979
95,0.161,0.368,0.889
96,0.163,2.197,1.613
97,0.164,0.582,1.036
98,0.166,1.226,1.328
99,0.167,2.408,1.663
100,0.168,1.090,1.277
101,0.170,1.525,1.428
102,0.171,1.003,1.242
103,0.172,2.089,1.586
104,0.174,2.998,1.789
105,0.175,1.680,1.475
106,0.177,0.179,0.699
107,0.178,1.047,1.260
108,0.179,0.712,1.108
109,0.181,0.967,1.227
110,0.182,2.894,1.768
111,0.183,1.708,1.483
112,0.185,0.847,1.174
113,0.186,1.035,1.255
114,0.188,1.606,1.453
115,0.189,1.338,1.367
116,0.190,2.109,1.591
117,0.192,1.961,1.553
118,0.193,0.764,1.134
119,0.194,1.103,1.282
120,0.196,0.869,1.184
121,0.197,1.057,1.264
122,0.199,2.297,1.637
123,0.200,1.308,1.357
124,0.201,1.326,1.363
125,0.203,1.116,1.287
126,0.204,0.676,1.089
127,0.206,1.502,1.421
128,0.207,1.164,1.305
129,0.208,0.914,1.204
130,0.210,1.303,1.355
131,0.211,0.852,1.176
132,0.212,1.215,1.324
133,0.214,1.320,1.361
134,0.215,2.572,1.700
135,0.217,3.115,1.812
136,0.218,0.606,1.050
137,0.219,0.772,1.138
138,0.221,1.853,1.524
139,0.222,0.963,1.225
140,0.223,0.645,1.072
141,0.225,1.182,1.312
142,0.226,0.344,0.870
143,0.228,0.758,1.131
144,0.229,1.850,1.523
145,0.230,1.767,1.500
146,0.232,4.071,1.981
147,0.233,0.669,1.085
148,0.234,0.453,0.953
149,0.236,5.262,2.158
150,0.237,0.784,1.144
151,0.239,1.202,1.319
152,0.240,1.114,1.286
153,0.241,1.677,1.474
154,0.243,1.650,1.466
155,0.244,2.193,1.612
156,0.246,0.852,1.176
157,0.247,2.830,1.755
158,0.248,0.854,1.177
159,0.250,0.869,1.184
160,0.251,1.785,1.505
161,0.252,0.951,1.220
162,0.254,1.148,1.299
163,0.255,1.158,1.303
164,0.257,0.744,1.124
165,0.258,0.720,1.112
166,0.259,1.394,1.386
167,0.261,0.149,0.657
168,0.262,0.898,1.197
169,0.263,1.129,1.292
170,0.265,0.967,1.227
171,0.266,1.403,1.389
172,0.268,0.896,1.196
173,0.269,1.158,1.303
174,0.270,1.370,1.378
175,0.272,1.474,1.412
176,0.273,0.191,0.715
177,0.274,1.132,1.293
178,0.276,1.704,1.482
179,0.277,1.237,1.332
180,0.279,3.402,1.866
181,0.280,1.164,1.305
182,0.281,0.991,1.237
183,0.283,0.849,1.175
184,0.284,0.742,1.123
185,0.286,1.132,1.293
186,0.287,1.246,1.335
187,0.288,0.965,1.226
188,0.290,2.720,1.732
189,0.291,1.274,1.345
190,0.292,0.882,1.190
191,0.294,0.830,1.166
192,0.295,2.773,1.743
193,0.297,0.632,1.065
194,0.298,0.514,0.994
195,0.299,2.604,1.707
196,0.301,1.455,1.406
197,0.302,0.843,1.172
198,0.303,1.003,1.242
199,0.305,1.229,1.329
200,0.306,0.948,1.219
201,0.308,0.708,1.106
202,0.309,0.944,1.217
203,0.310,0.627,1.062
204,0.312,1.927,1.544
205,0.313,0.826,1.164
206,0.314,0.836,1.169
207,0.316,0.712,1.108
208,0.317,0.703,1.103
209,0.319,1.538,1.432
210,0.320,0.955,1.222
211,0.321,1.973,1.556
212,0.323,0.134,0.635
213,0.324,1.111,1.285
214,0.326,1.055,1.263
215,0.327,1.098,1.280
216,0.328,1.006,1.243
217,0.330,0.909,1.202
218,0.331,0.834,1.168
219,0.332,0.819,1.161
220,0.334,2.322,1.643
221,0.335,1.842,1.521
222,0.337,1.297,1.353
223,0.338,0.828,1.165
224,0.339,1.078,1.272
225,0.341,0.896,1.196
226,0.342,0.142,0.648
227,0.343,0.259,0.791
228,0.345,2.618,1.710
229,0.346,0.905,1.200
230,0.348,0.636,1.067
231,0.349,0.876,1.187
232,0.350,1.153,1.301
233,0.352,0.541,1.011
234,0.353,0.858,1.179
235,0.354,1.650,1.466
236,0.356,1.199,1.318
237,0.357,0.828,1.165
238,0.359,0.273,0.805
239,0.360,1.065,1.267
240,0.361,1.108,1.284
241,0.362,0.898,1.197
242,0.363,0.854,1.177
243,0.365,1.311,1.358
244,0.366,2.374,1.655
245,0.367,0.965,1.226
246,0.368,1.502,1.421
247,0.369,1.215,1.324
248,0.370,2.591,1.704
249,0.372,1.243,1.334
250,0.373,1.839,1.520
251,0.374,1.528,1.429
252,0.375,1.872,1.529
253,0.376,1.636,1.462
254,0.377,1.701,1.481
255,0.379,0.951,1.220
256,0.380,1.148,1.299
257,0.381,0.748,1.126
258,0.382,1.070,1.269
259,0.383,0.865,1.182
260,0.384,0.748,1.126
261,0.386,1.376,1.380
262,0.387,2.105,1.590
263,0.388,1.137,1.295
264,0.389,0.867,1.183
265,0.390,0.916,1.205
266,0.391,1.538,1.432
267,0.393,1.263,1.341
268,0.394,3.752,1.928
269,0.395,1.185,1.313
270,0.396,0.963,1.225
271,0.397,1.257,1.339
272,0.398,2.903,1.770
273,0.400,1.294,1.352
274,0.401,1.704,1.482
275,0.402,1.890,1.534
276,0.403,1.235,1.331
277,0.404,1.361,1.375
278,0.405,2.487,1.681
279,0.407,0.869,1.184
280,0.408,0.231,0.761
281,0.409,1.003,1.242
282,0.410,0.991,1.237
283,0.411,8.025,2.484
284,0.412,1.465,1.409
285,0.413,1.090,1.277
286,0.415,0.726,1.115
287,0.416,0.151,0.661
288,0.417,0.817,1.160
289,0.418,0.697,1.100
290,0.419,1.343,1.369
291,0.420,1.577,1.444
292,0.422,2.173,1.607
293,0.423,1.243,1.334
294,0.424,2.335,1.646
295,0.425,0.498,0.984
296,0.426,0.589,1.040
297,0.427,2.222,1.619
298,0.429,2.030,1.571
299,0.430,0.208,0.735
300,0.431,0.710,1.107
301,0.432,0.494,0.981
302,0.433,0.701,1.102
303,0.434,1.670,1.472
304,0.436,1.606,1.453
305,0.437,0.858,1.179
306,0.438,0.217,0.745
307,0.439,2.289,1.635
308,0.440,0.830,1.166
309,0.441,0.592,1.042
310,0.443,0.135,0.637
311,0.444,0.135,0.637
312,0.445,1.701,1.481
313,0.446,0.770,1.137
314,0.447,0.921,1.207
315,0.448,0.169,0.687
316,0.450,0.631,1.064
317,0.451,1.708,1.483
318,0.452,0.989,1.236
319,0.453,0.819,1.161
320,0.454,1.028,1.252
321,0.455,0.993,1.238
322,0.457,1.202,1.319
323,0.458,0.356,0.880
324,0.459,2.322,1.643
325,0.460,2.284,1.634
326,0.461,0.744,1.124
327,0.462,0.912,1.203
328,0.463,2.019,1.568
329,0.465,1.240,1.333
330,0.466,0.887,1.192
331,0.467,0.989,1.236
332,0.468,1.443,1.402
333,0.469,2.509,1.686
334,0.470,1.030,1.253
335,0.472,1.474,1.412
336,0.473,1.196,1.317
337,0.474,0.720,1.112
338,0.475,0.878,1.188
339,0.476,0.714,1.109
340,0.477,0.645,1.072
341,0.479,1.224,1.327
342,0.480,1.158,1.303
343,0.481,0.645,1.072
344,0.482,0.649,1.074
345,0.483,0.824,1.163
346,0.484,0.930,1.211
347,0.486,0.909,1.202
348,0.487,0.661,1.081
349,0.488,0.753,1.129
350,0.489,1.406,1.390
351,0.490,0.772,1.138
352,0.491,1.418,1.394
353,0.493,0.948,1.219
354,0.494,0.953,1.221
355,0.495,0.625,1.061
356,0.496,1.132,1.293
357,0.497,1.229,1.329
358,0.498,1.753,1.496
359,0.500,1.150,1.300
360,0.501,2.554,1.696
361,0.502,0.188,0.711
362,0.503,0.796,1.150
363,0.504,1.449,1.404
364,0.505,0.815,1.159
365,0.507,1.006,1.243
366,0.508,0.958,1.223
367,0.509,1.062,1.266
368,0.510,0.841,1.171
369,0.511,0.984,1.234
370,0.512,1.145,1.298
371,0.513,1.169,1.307
372,0.515,1.525,1.428
373,0.516,1.057,1.264
374,0.517,1.212,1.323
375,0.518,1.246,1.335
376,0.519,1.452,1.405
377,0.520,0.903,1.199
378,0.522,1.158,1.303
379,0.523,0.852,1.176
380,0.524,0.928,1.210
381,0.525,2.637,1.714
382,0.526,1.070,1.269
383,0.527,1.101,1.281
384,0.529,1.349,1.371
385,0.530,1.204,1.320
386,0.531,2.591,1.704
387,0.532,1.992,1.561
388,0.533,0.780,1.142
389,0.534,1.040,1.257
390,0.536,0.819,1.161
391,0.537,1.376,1.380
392,0.538,1.704,1.482
393,0.539,1.169,1.307
394,0.540,0.744,1.124
395,0.541,0.805,1.154
396,0.543,2.678,1.723
397,0.544,0.582,1.036
398,0.545,1.020,1.249
399,0.546,0.744,1.124
400,0.547,1.667,1.471
401,0.548,3.018,1.793
402,0.550,2.609,1.708
403,0.551,0.127,0.623
404,0.552,1.521,1.427
405,0.553,2.165,1.605
406,0.554,1.428,1.397
407,0.555,0.847,1.174
408,0.557,0.124,0.619
409,0.558,3.870,1.948
410,0.559,1.111,1.285
411,0.560,3.209,1.830
412,0.562,3.310,1.849
413,0.563,0.843,1.172
414,0.565,2.884,1.766
415,0.566,1.722,1.487
416,0.568,0.862,1.181
417,0.569,1.663,1.470
418,0.571,0.601,1.047
419,0.572,1.060,1.265
420,0.574,0.788,1.146
421,0.575,0.937,1.214
422,0.577,0.782,1.143
423,0.578,0.935,1.213
424,0.580,1.150,1.300
425,0.581,1.557,1.438
426,0.583,2.706,1.729
427,0.584,1.169,1.307
428,0.586,0.691,1.097
429,0.587,0.984,1.234
430,0.589,0.674,1.088
431,0.590,1.057,1.264
432,0.592,0.643,1.071
433,0.593,1.018,1.248
434,0.595,1.033,1.254
435,0.596,0.652,1.076
436,0.598,0.674,1.088
437,0.599,0.556,1.020
438,0.601,1.042,1.258
439,0.602,1.274,1.345
440,0.604,2.011,1.566
441,0.605,1.098,1.280
442,0.607,1.550,1.436
443,0.608,1.418,1.394
444,0.610,0.907,1.201
445,0.611,0.909,1.202
446,0.613,0.768,1.136
447,0.614,0.744,1.124
448,0.616,1.468,1.410
449,0.617,0.221,0.750
450,0.619,0.921,1.207
451,0.620,1.226,1.328
452,0.622,0.941,1.216
453,0.623,0.953,1.221
454,0.625,0.903,1.199
455,0.626,1.424,1.396
456,0.628,1.035,1.255
457,0.629,0.734,1.119
458,0.631,1.055,1.263
459,0.632,0.923,1.208
460,0.634,2.015,1.567
461,0.635,0.682,1.092
462,0.637,0.998,1.240
463,0.638,0.998,1.240
464,0.640,0.824,1.163
465,0.641,0.841,1.171
466,0.643,0.746,1.125
467,0.644,1.480,1.414
468,0.646,0.601,1.047
469,0.647,1.593,1.449
470,0.649,2.272,1.631
471,0.650,0.805,1.154
472,0.652,1.332,1.365
473,0.653,1.030,1.253
474,0.655,0.849,1.175
475,0.656,0.701,1.102
476,0.658,1.204,1.320
477,0.659,1.739,1.492
478,0.661,0.627,1.062
479,0.662,0.967,1.227
480,0.664,0.817,1.160
481,0.665,0.645,1.072
482,0.667,0.800,1.152
483,0.668,0.738,1.121
484,0.670,0.714,1.109
485,0.671,0.796,1.150
486,0.673,1.531,1.430
487,0.674,1.040,1.257
488,0.676,0.905,1.200
489,0.677,1.156,1.302
490,0.679,0.539,1.010
491,0.680,0.960,1.224
492,0.682,0.972,1.229
493,0.683,0.738,1.121
494,0.685,1.129,1.292
495,0.686,0.471,0.965
496,0.688,0.876,1.187
497,0.689,1.616,1.456
498,0.691,1.531,1.430
499,0.692,0.955,1.222
500,0.694,2.500,1.684
501,0.695,1.052,1.262
502,0.697,1.385,1.383
503,0.698,1.065,1.267
504,0.700,0.667,1.084
505,0.701,1.243,1.334
506,0.703,1.288,1.350
507,0.704,1.306,1.356
508,0.706,1.403,1.389
509,0.707,0.811,1.157
510,0.709,1.483,1.415
511,0.710,0.281,0.813
512,0.712,1.251,1.337
513,0.713,1.161,1.304
514,0.715,1.229,1.329
515,0.716,1.229,1.329
516,0.718,1.235,1.331
517,0.719,1.340,1.368
518,0.721,1.057,1.264
519,0.722,0.598,1.045
520,0.724,0.287,0.819
521,0.725,3.177,1.824
522,0.727,1.249,1.336
523,0.728,1.480,1.414
524,0.730,0.928,1.210
525,0.731,2.993,1.788
526,0.733,2.272,1.631
527,0.734,0.903,1.199
528,0.736,419.0,9.284
529,0.737,1.643,1.464
530,0.739,1.137,1.295
531,0.740,1.070,1.269
532,0.742,0.867,1.183
533,0.743,0.732,1.118
534,0.745,1.931,1.545
535,0.746,0.770,1.137
536,0.748,2.053,1.577
537,0.749,1.257,1.339
538,0.751,2.050,1.576
539,0.752,0.830,1.166
540,0.754,0.878,1.188
541,0.755,0.847,1.174
542,0.757,2.404,1.662
543,0.758,0.561,1.023
544,0.760,1.824,1.516
545,0.761,1.626,1.459
546,0.763,1.093,1.278
547,0.764,1.687,1.477
548,0.765,0.650,1.075
549,0.766,0.955,1.222
550,0.768,1.409,1.391
551,0.769,0.909,1.202
552,0.770,1.781,1.504
553,0.771,1.796,1.508
554,0.773,0.640,1.069
555,0.774,1.224,1.327
556,0.775,0.828,1.165
557,0.776,0.780,1.142
558,0.778,1.567,1.441
559,0.779,1.778,1.503
560,0.780,0.891,1.194
561,0.782,2.331,1.645
562,0.783,0.867,1.183
563,0.784,0.876,1.187
564,0.785,0.289,0.820
565,0.787,0.907,1.201
566,0.788,1.950,1.550
567,0.789,0.738,1.121
568,0.790,0.784,1.144
569,0.792,1.283,1.348
570,0.793,0.695,1.099
571,0.794,1.055,1.263
572,0.795,1.221,1.326
573,0.797,0.918,1.206
574,0.798,0.768,1.136
575,0.799,0.822,1.162
576,0.801,3.049,1.799
577,0.802,7.578,2.437
578,0.803,1.090,1.277
579,0.804,0.399,0.913
580,0.806,0.815,1.159
581,0.807,0.944,1.217
582,0.808,0.566,1.026
583,0.809,0.923,1.208
584,0.811,0.839,1.170
585,0.812,2.097,1.588
586,0.813,0.796,1.150
587,0.814,1.326,1.363
588,0.816,1.062,1.266
589,0.817,0.682,1.092
590,0.818,2.181,1.609
591,0.819,0.231,0.761
592,0.821,2.948,1.779
593,0.822,1.215,1.324
594,0.823,0.491,0.979
595,0.825,1.047,1.260
596,0.826,0.944,1.217
597,0.827,0.722,1.113
598,0.828,1.314,1.359
599,0.830,1.434,1.399
600,0.831,0.114,0.602
601,0.832,0.755,1.130
602,0.833,0.766,1.135
603,0.835,1.030,1.253
604,0.836,1.806,1.511
605,0.837,1.148,1.299
606,0.838,1.596,1.450
607,0.840,0.845,1.173
608,0.841,0.819,1.161
609,0.842,1.421,1.395
610,0.844,1.078,1.272
611,0.845,1.560,1.439
612,0.846,0.557,1.021
613,0.847,1.916,1.541
614,0.849,1.202,1.319
615,0.850,1.070,1.269
616,0.851,0.925,1.209
617,0.852,0.710,1.107
618,0.854,0.689,1.096
619,0.855,1.124,1.290
620,0.856,0.596,1.044
621,0.857,0.734,1.119
622,0.859,0.746,1.125
623,0.860,0.981,1.233
624,0.861,1.746,1.494
625,0.863,0.562,1.024
626,0.864,3.294,1.846
627,0.865,1.673,1.473
628,0.866,1.725,1.488
629,0.868,1.020,1.249
630,0.869,2.034,1.572
631,0.870,0.776,1.140
632,0.871,0.784,1.144
633,0.873,1.367,1.377
634,0.874,1.119,1.288
635,0.875,0.819,1.161
636,0.876,0.305,0.835
637,0.878,0.780,1.142
638,0.879,1.067,1.268
639,0.880,0.836,1.169
640,0.882,1.547,1.435
641,0.883,1.166,1.306
642,0.884,1.018,1.248
643,0.885,0.730,1.117
644,0.887,0.589,1.040
645,0.888,1.515,1.425
646,0.889,0.824,1.163
647,0.890,0.678,1.090
648,0.892,1.145,1.298
649,0.893,4.354,2.026
650,0.894,1.108,1.284
651,0.895,0.744,1.124
652,0.897,0.488,0.977
653,0.898,0.567,1.027
654,0.899,1.251,1.337
655,0.901,0.824,1.163
656,0.902,1.403,1.389
657,0.903,0.977,1.231
658,0.904,2.234,1.622
659,0.906,0.130,0.629
660,0.907,0.998,1.240
661,0.908,0.758,1.131
662,0.909,1.400,1.388
663,0.911,0.770,1.137
664,0.912,0.805,1.154
665,0.913,0.279,0.811
666,0.914,3.936,1.959
667,0.916,1.916,1.541
668,0.917,0.714,1.109
669,0.918,3.706,1.920
670,0.919,1.073,1.270
671,0.921,0.923,1.208
672,0.922,0.960,1.224
673,0.923,0.660,1.080
674,0.925,1.593,1.449
675,0.926,0.676,1.089
676,0.927,2.894,1.768
677,0.928,0.977,1.231
678,0.930,1.332,1.365
679,0.931,1.303,1.355
680,0.932,2.692,1.726
681,0.933,1.140,1.296
682,0.935,1.172,1.308
683,0.936,0.697,1.100
684,0.937,1.101,1.281
685,0.938,0.865,1.182
686,0.940,0.703,1.103
