"Multisizer","2018-11-08  17:20"
"File name:","2K_P2_2018-11-08_87.#m4"
"Generation:","2K"
"Population:","P2"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-08  17:20"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","18969"
"Counting threshold:","0.600"
"Counts above threshold:","18969"
"Coincidence corrected:","20012"

"From","0.113"
"To","3054"
"Number ",19926
"Mean:","0.473"
"Median:","0.421"
"D(0,0):",0.931
"Mean/Median ratio:","1.124"
"Mode:","0.399"
"95% Conf. Limits:","0.470"
"95% Conf. Limits:","0.477"
"S.D.:","0.249"
"Variance:","0.0622"
"C.V.:","52.68"
"Skewness:","2.350"
"Kurtosis:","10.69"
"d10:","0.244"
"d50:","0.421"
"d90:","0.765"
"Specific Surf. Area:","60246"

"% <","Size "
10,0.244
25,0.320
50,0.421
75,0.561
90,0.765

"% >","Size "
10,0.765
25,0.561
50,0.421
75,0.320
90,0.244

"Size ","% <"
1,96.4
10,99.99
100,100
1000,100

"Size ","% >"
1,3.59
10,0.010
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,88,0.113,0.114,0.116
2,92,0.116,0.117,0.119
3,81,0.119,0.120,0.122
4,66,0.122,0.124,0.125
5,63,0.125,0.127,0.128
6,57,0.128,0.130,0.132
7,45,0.132,0.133,0.135
8,52,0.135,0.137,0.139
9,61,0.139,0.140,0.142
10,45,0.142,0.144,0.146
11,43,0.146,0.148,0.150
12,35,0.150,0.152,0.153
13,34,0.153,0.155,0.157
14,40,0.157,0.159,0.162
15,34,0.162,0.164,0.166
16,35,0.166,0.168,0.170
17,45,0.170,0.172,0.174
18,28,0.174,0.177,0.179
19,48,0.179,0.181,0.183
20,38,0.183,0.186,0.188
21,43,0.188,0.191,0.193
22,58,0.193,0.196,0.198
23,67,0.198,0.201,0.203
24,70,0.203,0.206,0.208
25,86,0.208,0.211,0.214
26,96,0.214,0.217,0.219
27,107,0.219,0.222,0.225
28,136,0.225,0.228,0.231
29,130,0.231,0.234,0.237
30,140,0.237,0.240,0.243
31,152,0.243,0.246,0.249
32,190,0.249,0.252,0.256
33,206,0.256,0.259,0.262
34,231,0.262,0.266,0.269
35,254,0.269,0.272,0.276
36,260,0.276,0.280,0.283
37,314,0.283,0.287,0.290
38,376,0.290,0.294,0.298
39,332,0.298,0.302,0.306
40,379,0.306,0.310,0.314
41,401,0.314,0.318,0.322
42,416,0.322,0.326,0.330
43,446,0.330,0.334,0.338
44,470,0.338,0.343,0.347
45,424,0.347,0.352,0.356
46,491,0.356,0.361,0.365
47,476,0.365,0.370,0.375
48,507,0.375,0.380,0.384
49,447,0.384,0.389,0.394
50,503,0.394,0.399,0.405
51,459,0.405,0.410,0.415
52,500,0.415,0.420,0.426
53,482,0.426,0.431,0.437
54,477,0.437,0.442,0.448
55,447,0.448,0.454,0.460
56,507,0.460,0.466,0.472
57,473,0.472,0.478,0.484
58,461,0.484,0.490,0.496
59,473,0.496,0.503,0.509
60,393,0.509,0.516,0.522
61,382,0.522,0.529,0.536
62,409,0.536,0.543,0.550
63,352,0.550,0.557,0.564
64,340,0.564,0.571,0.578
65,310,0.578,0.586,0.593
66,300,0.593,0.601,0.609
67,276,0.609,0.616,0.624
68,274,0.624,0.632,0.640
69,242,0.640,0.649,0.657
70,213,0.657,0.665,0.674
71,198,0.674,0.683,0.691
72,203,0.691,0.700,0.709
73,185,0.709,0.718,0.728
74,187,0.728,0.737,0.746
75,170,0.746,0.756,0.766
76,166,0.766,0.775,0.785
77,169,0.785,0.796,0.806
78,141,0.806,0.816,0.827
79,138,0.827,0.837,0.848
80,132,0.848,0.859,0.870
81,132,0.870,0.881,0.892
82,106,0.892,0.904,0.915
83,72,0.915,0.927,0.939
84,114,0.939,0.951,0.963
85,69,0.963,0.976,0.988
86,75,0.988,1.001,1.014
87,73,1.014,1.027,1.040
88,62,1.040,1.053,1.067
89,59,1.067,1.080,1.094
90,40,1.094,1.108,1.123
91,42,1.123,1.137,1.152
92,42,1.152,1.166,1.181
93,35,1.181,1.197,1.212
94,26,1.212,1.227,1.243
95,22,1.243,1.259,1.275
96,24,1.275,1.292,1.308
97,19,1.308,1.325,1.342
98,23,1.342,1.359,1.377
99,20,1.377,1.394,1.412
100,18,1.412,1.430,1.449
101,6,1.449,1.467,1.486
102,15,1.486,1.505,1.525
103,12,1.525,1.544,1.564
104,14,1.564,1.584,1.605
105,9,1.605,1.625,1.646
106,12,1.646,1.667,1.689
107,12,1.689,1.710,1.732
108,5,1.732,1.754,1.777
109,8,1.777,1.800,1.823
110,11,1.823,1.846,1.870
111,4,1.870,1.894,1.918
112,9,1.918,1.943,1.968
113,5,1.968,1.993,2.019
114,7,2.019,2.045,2.071
115,4,2.071,2.097,2.124
116,5,2.124,2.152,2.179
117,4,2.179,2.207,2.236
118,2,2.236,2.264,2.293
119,3,2.293,2.323,2.353
120,5,2.353,2.383,2.413
121,4,2.413,2.444,2.476
122,1,2.476,2.507,2.540
123,1,2.540,2.572,2.605
124,2,2.605,2.639,2.673
125,0,2.673,2.707,2.742
126,0,2.742,2.777,2.812
127,2,2.812,2.849,2.885
128,1,2.885,2.922,2.960
129,0,2.960,2.998,3.036
