"Multisizer","2018-11-09  15:47"
"File name:","10K_P1_2018-11-09_118.#m4"
"Generation:","10K"
"Population:","P1"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-09  15:47"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","21608"
"Counting threshold:","0.600"
"Counts above threshold:","21608"
"Coincidence corrected:","22343"

"From","0.113"
"To","3054"
"Number ",22338
"Mean:","0.401"
"Median:","0.349"
"D(0,0):",0.884
"Mean/Median ratio:","1.148"
"Mode:","0.334"
"95% Conf. Limits:","0.398"
"95% Conf. Limits:","0.404"
"S.D.:","0.228"
"Variance:","0.0519"
"C.V.:","56.79"
"Skewness:","4.692"
"Kurtosis:","51.03"
"d10:","0.216"
"d50:","0.349"
"d90:","0.633"
"Specific Surf. Area:","63890"

"% <","Size "
10,0.216
25,0.270
50,0.349
75,0.464
90,0.633

"% >","Size "
10,0.633
25,0.464
50,0.349
75,0.270
90,0.216

"Size ","% <"
1,98.0
10,100
100,100
1000,100

"Size ","% >"
1,1.99
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,7,0.113,0.114,0.116
2,10,0.116,0.117,0.119
3,15,0.119,0.120,0.122
4,14,0.122,0.124,0.125
5,20,0.125,0.127,0.128
6,19,0.128,0.130,0.132
7,19,0.132,0.133,0.135
8,27,0.135,0.137,0.139
9,35,0.139,0.140,0.142
10,34,0.142,0.144,0.146
11,45,0.146,0.148,0.150
12,44,0.150,0.152,0.153
13,58,0.153,0.155,0.157
14,76,0.157,0.159,0.162
15,88,0.162,0.164,0.166
16,91,0.166,0.168,0.170
17,104,0.170,0.172,0.174
18,103,0.174,0.177,0.179
19,115,0.179,0.181,0.183
20,169,0.183,0.186,0.188
21,159,0.188,0.191,0.193
22,171,0.193,0.196,0.198
23,184,0.198,0.201,0.203
24,235,0.203,0.206,0.208
25,249,0.208,0.211,0.214
26,286,0.214,0.217,0.219
27,301,0.219,0.222,0.225
28,325,0.225,0.228,0.231
29,352,0.231,0.234,0.237
30,370,0.237,0.240,0.243
31,396,0.243,0.246,0.249
32,422,0.249,0.252,0.256
33,425,0.256,0.259,0.262
34,516,0.262,0.266,0.269
35,464,0.269,0.272,0.276
36,506,0.276,0.280,0.283
37,583,0.283,0.287,0.290
38,539,0.290,0.294,0.298
39,562,0.298,0.302,0.306
40,562,0.306,0.310,0.314
41,537,0.314,0.318,0.322
42,600,0.322,0.326,0.330
43,619,0.330,0.334,0.338
44,566,0.338,0.343,0.347
45,609,0.347,0.352,0.356
46,549,0.356,0.361,0.365
47,583,0.365,0.370,0.375
48,565,0.375,0.380,0.384
49,555,0.384,0.389,0.394
50,514,0.394,0.399,0.405
51,520,0.405,0.410,0.415
52,463,0.415,0.420,0.426
53,451,0.426,0.431,0.437
54,380,0.437,0.442,0.448
55,445,0.448,0.454,0.460
56,392,0.460,0.466,0.472
57,357,0.472,0.478,0.484
58,324,0.484,0.490,0.496
59,329,0.496,0.503,0.509
60,287,0.509,0.516,0.522
61,287,0.522,0.529,0.536
62,264,0.536,0.543,0.550
63,242,0.550,0.557,0.564
64,262,0.564,0.571,0.578
65,224,0.578,0.586,0.593
66,189,0.593,0.601,0.609
67,192,0.609,0.616,0.624
68,195,0.624,0.632,0.640
69,173,0.640,0.649,0.657
70,166,0.657,0.665,0.674
71,149,0.674,0.683,0.691
72,131,0.691,0.700,0.709
73,120,0.709,0.718,0.728
74,114,0.728,0.737,0.746
75,117,0.746,0.756,0.766
76,103,0.766,0.775,0.785
77,106,0.785,0.796,0.806
78,107,0.806,0.816,0.827
79,71,0.827,0.837,0.848
