"Multisizer","2018-10-30  13:41"
"File name:","10K_M5_2018-10-30_21.#m4"
"Generation:","10K"
"Population:","M5"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-30  13:41"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","16414"
"Counting threshold:","0.600"
"Counts above threshold:","16414"
"Coincidence corrected:","23524"

"From","0.113"
"To","3054"
"Number ",22960
"Mean:","0.752"
"Median:","0.336"
"D(0,0):",0.904
"Mean/Median ratio:","2.239"
"Mode:","0.114"
"95% Conf. Limits:","0.735"
"95% Conf. Limits:","0.768"
"S.D.:","1.268"
"Variance:","1.609"
"C.V.:","168.7"
"Skewness:","5.286"
"Kurtosis:","46.11"
"d10:","0.122"
"d50:","0.336"
"d90:","1.874"
"Specific Surf. Area:","45419"

"% <","Size "
10,0.122
25,0.152
50,0.336
75,0.736
90,1.874

"% >","Size "
10,1.874
25,0.736
50,0.336
75,0.152
90,0.122

"Size ","% <"
1,82.3
10,99.8
100,100
1000,100

"Size ","% >"
1,17.7
10,0.19
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,915,0.113,0.114,0.116
2,757,0.116,0.117,0.119
3,637,0.119,0.120,0.122
4,584,0.122,0.124,0.125
5,550,0.125,0.127,0.128
6,439,0.128,0.130,0.132
7,416,0.132,0.133,0.135
8,399,0.135,0.137,0.139
9,331,0.139,0.140,0.142
10,326,0.142,0.144,0.146
11,293,0.146,0.148,0.150
12,290,0.150,0.152,0.153
13,267,0.153,0.155,0.157
14,251,0.157,0.159,0.162
15,238,0.162,0.164,0.166
16,226,0.166,0.168,0.170
17,241,0.170,0.172,0.174
18,237,0.174,0.177,0.179
19,202,0.179,0.181,0.183
20,216,0.183,0.186,0.188
21,198,0.188,0.191,0.193
22,176,0.193,0.196,0.198
23,179,0.198,0.201,0.203
24,164,0.203,0.206,0.208
25,163,0.208,0.211,0.214
26,164,0.214,0.217,0.219
27,162,0.219,0.222,0.225
28,140,0.225,0.228,0.231
29,150,0.231,0.234,0.237
30,155,0.237,0.240,0.243
31,136,0.243,0.246,0.249
32,146,0.249,0.252,0.256
33,144,0.256,0.259,0.262
34,174,0.262,0.266,0.269
35,149,0.269,0.272,0.276
36,147,0.276,0.280,0.283
37,140,0.283,0.287,0.290
38,140,0.290,0.294,0.298
39,146,0.298,0.302,0.306
40,172,0.306,0.310,0.314
41,204,0.314,0.318,0.322
42,195,0.322,0.326,0.330
43,234,0.330,0.334,0.338
44,216,0.338,0.343,0.347
45,183,0.347,0.352,0.356
46,232,0.356,0.361,0.365
47,252,0.365,0.370,0.375
48,261,0.375,0.380,0.384
49,213,0.384,0.389,0.394
50,238,0.394,0.399,0.405
51,221,0.405,0.410,0.415
52,235,0.415,0.420,0.426
53,240,0.426,0.431,0.437
54,228,0.437,0.442,0.448
55,218,0.448,0.454,0.460
56,200,0.460,0.466,0.472
57,172,0.472,0.478,0.484
58,166,0.484,0.490,0.496
59,150,0.496,0.503,0.509
60,144,0.509,0.516,0.522
61,168,0.522,0.529,0.536
62,138,0.536,0.543,0.550
63,129,0.550,0.557,0.564
64,148,0.564,0.571,0.578
65,136,0.578,0.586,0.593
66,155,0.593,0.601,0.609
67,166,0.609,0.616,0.624
68,140,0.624,0.632,0.640
69,173,0.640,0.649,0.657
70,186,0.657,0.665,0.674
71,178,0.674,0.683,0.691
72,141,0.691,0.700,0.709
73,175,0.709,0.718,0.728
74,163,0.728,0.737,0.746
75,139,0.746,0.756,0.766
76,140,0.766,0.775,0.785
77,160,0.785,0.796,0.806
78,178,0.806,0.816,0.827
79,156,0.827,0.837,0.848
80,174,0.848,0.859,0.870
81,151,0.870,0.881,0.892
82,148,0.892,0.904,0.915
83,108,0.915,0.927,0.939
84,78,0.939,0.951,0.963
85,88,0.963,0.976,0.988
86,76,0.988,1.001,1.014
87,71,1.014,1.027,1.040
88,72,1.040,1.053,1.067
89,63,1.067,1.080,1.094
90,69,1.094,1.108,1.123
