"Multisizer","2018-11-09  15:30"
"File name:","2K_P3_2018-11-09_112.#m4"
"Generation:","2K"
"Population:","P3"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-09  15:30"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","20336"
"Counting threshold:","0.600"
"Counts above threshold:","20336"
"Coincidence corrected:","21004"

"From","0.113"
"To","3054"
"Number ",20998
"Mean:","0.498"
"Median:","0.437"
"D(0,0):",0.957
"Mean/Median ratio:","1.140"
"Mode:","0.420"
"95% Conf. Limits:","0.495"
"95% Conf. Limits:","0.501"
"S.D.:","0.229"
"Variance:","0.0523"
"C.V.:","45.90"
"Skewness:","2.076"
"Kurtosis:","7.104"
"d10:","0.290"
"d50:","0.437"
"d90:","0.795"
"Specific Surf. Area:","59794"

"% <","Size "
10,0.290
25,0.349
50,0.437
75,0.576
90,0.795

"% >","Size "
10,0.795
25,0.576
50,0.437
75,0.349
90,0.290

"Size ","% <"
1,96.0
10,100
100,100
1000,100

"Size ","% >"
1,3.95
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,1,0.113,0.114,0.116
2,0,0.116,0.117,0.119
3,2,0.119,0.120,0.122
4,0,0.122,0.124,0.125
5,1,0.125,0.127,0.128
6,1,0.128,0.130,0.132
7,1,0.132,0.133,0.135
8,3,0.135,0.137,0.139
9,1,0.139,0.140,0.142
10,2,0.142,0.144,0.146
11,2,0.146,0.148,0.150
12,3,0.150,0.152,0.153
13,1,0.153,0.155,0.157
14,4,0.157,0.159,0.162
15,4,0.162,0.164,0.166
16,5,0.166,0.168,0.170
17,8,0.170,0.172,0.174
18,3,0.174,0.177,0.179
19,9,0.179,0.181,0.183
20,11,0.183,0.186,0.188
21,14,0.188,0.191,0.193
22,18,0.193,0.196,0.198
23,26,0.198,0.201,0.203
24,44,0.203,0.206,0.208
25,55,0.208,0.211,0.214
26,42,0.214,0.217,0.219
27,70,0.219,0.222,0.225
28,67,0.225,0.228,0.231
29,87,0.231,0.234,0.237
30,120,0.237,0.240,0.243
31,141,0.243,0.246,0.249
32,159,0.249,0.252,0.256
33,167,0.256,0.259,0.262
34,201,0.262,0.266,0.269
35,231,0.269,0.272,0.276
36,243,0.276,0.280,0.283
37,327,0.283,0.287,0.290
38,340,0.290,0.294,0.298
39,378,0.298,0.302,0.306
40,379,0.306,0.310,0.314
41,414,0.314,0.318,0.322
42,491,0.322,0.326,0.330
43,470,0.330,0.334,0.338
44,526,0.338,0.343,0.347
45,552,0.347,0.352,0.356
46,565,0.356,0.361,0.365
47,636,0.365,0.370,0.375
48,621,0.375,0.380,0.384
49,626,0.384,0.389,0.394
50,563,0.394,0.399,0.405
51,626,0.405,0.410,0.415
52,608,0.415,0.420,0.426
53,646,0.426,0.431,0.437
54,592,0.437,0.442,0.448
55,598,0.448,0.454,0.460
56,578,0.460,0.466,0.472
57,566,0.472,0.478,0.484
58,509,0.484,0.490,0.496
59,471,0.496,0.503,0.509
60,429,0.509,0.516,0.522
61,424,0.522,0.529,0.536
62,388,0.536,0.543,0.550
63,396,0.550,0.557,0.564
64,356,0.564,0.571,0.578
65,362,0.578,0.586,0.593
66,304,0.593,0.601,0.609
67,281,0.609,0.616,0.624
68,276,0.624,0.632,0.640
69,257,0.640,0.649,0.657
70,258,0.657,0.665,0.674
71,261,0.674,0.683,0.691
72,227,0.691,0.700,0.709
73,196,0.709,0.718,0.728
74,210,0.728,0.737,0.746
75,186,0.746,0.756,0.766
76,182,0.766,0.775,0.785
77,186,0.785,0.796,0.806
78,166,0.806,0.816,0.827
79,169,0.827,0.837,0.848
80,146,0.848,0.859,0.870
81,164,0.870,0.881,0.892
82,148,0.892,0.904,0.915
83,119,0.915,0.927,0.939
84,94,0.939,0.951,0.963
85,113,0.963,0.976,0.988
86,100,0.988,1.001,1.014
87,99,1.014,1.027,1.040
88,82,1.040,1.053,1.067
89,57,1.067,1.080,1.094
90,66,1.094,1.108,1.123
91,38,1.123,1.137,1.152
92,53,1.152,1.166,1.181
93,37,1.181,1.197,1.212
94,55,1.212,1.227,1.243
95,31,1.243,1.259,1.275
96,42,1.275,1.292,1.308
97,39,1.308,1.325,1.342
98,23,1.342,1.359,1.377
99,20,1.377,1.394,1.412
100,12,1.412,1.430,1.449
101,13,1.449,1.467,1.486
102,12,1.486,1.505,1.525
103,13,1.525,1.544,1.564
104,13,1.564,1.584,1.605
105,9,1.605,1.625,1.646
106,10,1.646,1.667,1.689
107,4,1.689,1.710,1.732
108,3,1.732,1.754,1.777
