CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,27,8.49034519430809,230,-6.0249108031547,11.6391304347826,1217.42173913043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18580.6304347826,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
2,25,8.75351728520382,219,44.7967090837784,177.420091324201,486.826484018265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.957147696804,0.988707819739673,24.6904534978243,10.6619009246727,8.83975470100402,2.52685267367772,0.0132755739860873,0.00739992982519955,0,1.00227112605067,1515.30262520891,0,20368.7260273973,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
3,32,8.70223687374291,279,47.9667789566193,303.806451612903,1882.53046594982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297.657484494486,0.958210234659601,32.3193587465712,10.7753816815221,9.01463558508537,2.26076100340776,0.00876443350889376,0.00534940651511578,1,1.00195217363146,2062.76126216584,1,19998.9749103943,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
4,23,9.26494297835893,215,-10.9906407028623,314.651162790698,1866.06046511628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.909789398269,0.999865806357556,23.4525185836478,11.6967830621029,9.22741830580856,2.96718011751843,0.0169109003086534,0.00820734889564738,1,1.00254943024508,1568.33844277932,1,19536.2651162791,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
5,33,8.74865574469453,290,47.3212565982239,323.920689655172,228.958620689655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295.204151641528,0.972648628296857,32.6685717820888,10.4443350190837,8.81242440020059,2.22782976515124,0.0084459598154177,0.00503438593733694,0,1.0018001121261,1992.55738687632,0,20155.0793103448,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
6,24,8.87931361036881,214,44.1276435975993,536.724299065421,240.728971962617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,226.217627638012,0.991951369108261,24.626212775475,10.8730948817685,8.88193015980211,2.55776971041346,0.00706488325633517,0.00366952551429271,1,1.00057613771891,1525.81618291885,0,20846.5794392523,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
7,25,8.85919505212219,223,39.134452850004,711.430493273543,1476.08071748879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,245.040152335103,0.984724592023848,26.4592476722863,10.8207404246884,9.05324017734251,2.42764781812446,0.00521695251651542,0.00229159082335006,1,1.00013219151131,1703.23846780264,0,18317.932735426,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
8,26,8.71165526986781,227,45.2532108155134,716.251101321586,1442.26431718062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249.395174376853,0.976743758328434,26.8724546647214,10.9111408812647,8.89726765790798,2.66706551757993,0.00697801018085222,0.00397734285970212,0,1.00078473698121,1670.74639101194,0,18742.6784140969,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
9,28,9.22281763000895,259,44.1877348139292,728.034749034749,951.586872586873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265.839187347178,0.977177028149841,28.2328265653034,10.7061383812483,9.16009357629293,2.44465397361855,0.00533873259559585,0.00280284011367343,1,1.00043446322278,1860.56163801574,0,18517.5328185328,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
10,23,9.01645540592873,208,39.7271455427794,749.451923076923,1430.29807692308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228.65237511007,0.990118423339405,24.5081021551246,10.6657003309727,8.95453721177287,2.70851019547851,0.0012234529077167,0.000582231956363857,1,1.0000077227197,1543.42615086535,0,18534.8798076923,1,1,1,1,2018-11-01T17:43:32.277,20181101_ecoli_REL607,-0,-0,160.95,DIA_100X_EMPTY_1x1_200ms,,,
