CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,22,12.4998716159459,275,-13.745335052827,68.3890909090909,893.389090909091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257.093709494495,0.999921725594353,20.7165080054133,15.4627939754987,12.0034000197191,4.02667109429111,0.0168886699926919,0.0089160339689058,1,1.00230186355588,2344.30974239298,0,15832.48,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
2,21,12.6623303747681,266,-35.2905154711168,85.4774436090226,1364.40977443609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,242.872034138636,0.99987422720725,20.2761551986593,15.012954517717,11.4350499026988,4.04531849756497,0.0215634043817204,0.0107006404053012,1,1.00333666031317,2082.33987974491,0,15756.4172932331,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
3,37,12.9502565794982,480,48.6768001226147,315.20625,1983.85208333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,407.968119343858,0.909655658378405,36.2923497722033,14.3049675632832,10.923626049266,3.00991782874861,0.0205747573377372,0.00936135989282099,1,1.00753897139292,3401.25049521844,0,16113.4354166667,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
4,23,12.8818712604919,297,24.7910025997382,359.670033670034,218.878787878788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265.758613630378,0.999811371298828,22.3681610329534,14.022787285777,11.5333822449473,3.52256015182658,0.00340510298620278,0.00171362343522037,1,1.00009608231269,2336.86451408058,0,16263.5723905724,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
5,26,13.0028031807487,338,38.8512086646702,470.159763313609,290.615384615385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,299.749189014807,0.997712549156546,24.8692801976692,14.0642664554461,11.7398021546028,3.39042198138679,0.0107759583033298,0.00501745787609717,1,1.0010550431927,2691.99750393989,0,15720.0177514793,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
6,25,12.5879009318691,315,39.1696147782569,548.101587301587,588.038095238095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,283.878100595582,0.9997450183276,24.264589325583,14.3088087105732,11.2334674720997,3.63963324025119,0.0248198762912708,0.0120044299066569,1,1.00586424585057,2404.86383240783,0,16005.7904761905,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
7,27,12.5775376286015,340,45.3936056145977,699.117647058824,193.532352941176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295.305534469926,0.994663014315204,25.7776396248901,13.3215414418524,11.1374671450958,3.18222697883959,0.00514720392375167,0.00236467722958639,0,1.0002587417415,2511.34223802655,0,16507.9558823529,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
8,22,13.949460079991,308,-12.7720574765795,826.753246753247,1391.73701298701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,276.603801643776,0.999891782507303,21.2970870732876,16.1490128351908,12.463890135233,4.29770453191215,0.0237549122422493,0.0117981429201507,1,1.00444585819165,2598.46763735502,0,15533.5779220779,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
9,22,13.0126641540372,287,-16.2102914655169,827.174216027875,347.177700348432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,248.448432852035,0.999899602099972,20.6479674137856,14.9195876153884,11.5641521574594,3.96652769349156,0.00454916594033547,0.00248651403717305,1,1.00017920862308,2168.67654377498,0,16108.7351916376,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
10,31,13.0267050834454,404,48.6972281517507,993.106435643564,676.804455445545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360.158105005463,0.992071178675904,29.6887567753021,13.9413487574231,11.8113042506757,3.30221757188588,0.00734962085511265,0.00235541185877549,2,1.00028823127419,3252.95163839502,0,15823.2153465347,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
11,20,12.3964403665796,248,-39.6835855190484,1205.31451612903,1516.85887096774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,227.751421710546,0.999886691974169,18.8535499310929,15.1327941783471,11.404698834103,4.29862707247352,0.00399689873248085,0.0020246421100135,0,1.00010290708108,1925.97506155861,0,16094.8911290323,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
12,20,12.9904559725979,260,-48.8337041380709,1317.53461538462,86.6269230769231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,231.455241739729,0.999887661048259,18.81715854143,15.7702129478891,11.5978134521396,4.55491052814661,0.363317210747308,0.0134669630186228,0,1.00038753140411,1987.90745907459,0,16252.6153846154,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
13,29,13.6564885217611,396,46.6865806335722,1338.96212121212,1568.81818181818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333.898187840031,0.997237798717338,26.5794872367163,14.5470905364652,11.9973867554897,3.80917767863054,0.0225190398980115,0.00962726000324218,1,1.00458778203409,3004.76006313242,0,15437.6893939394,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
14,25,12.3595624157549,309,43.2694350031911,1359.94822006472,706.174757281553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,271.729896158817,0.999572924365751,23.1681036925496,14.067702618528,11.1552935511269,3.79036281668004,0.0153940445178777,0.00826723089578449,0,1.00261682021356,2264.34384544615,0,16114.5469255663,1,1,1,1,2018-11-09T15:57:30.369,20181109_ecoli_ARA_P5_2K,-0,-0,164.525,DIA_100X_EMPTY_1x1_200ms,,,
