"Multisizer","2018-10-04  14:01"
"File name:","2K_M1_2018-10-04_133.#m4"
"Population:","2K"
"Generation:","M1"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-04  14:01"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","15811"
"Counting threshold:","0.600"
"Counts above threshold:","15811"
"Coincidence corrected:","16272"

"From","0.113"
"To","3054"
"Number ",16270
"Mean:","0.692"
"Median:","0.506"
"D(0,0):",1.018
"Mean/Median ratio:","1.369"
"Mode:","0.380"
"95% Conf. Limits:","0.684"
"95% Conf. Limits:","0.700"
"S.D.:","0.538"
"Variance:","0.289"
"C.V.:","77.71"
"Skewness:","2.315"
"Kurtosis:","7.839"
"d10:","0.254"
"d50:","0.506"
"d90:","1.359"
"Specific Surf. Area:","51927"

"% <","Size "
10,0.254
25,0.336
50,0.506
75,0.866
90,1.359

"% >","Size "
10,1.359
25,0.866
50,0.506
75,0.336
90,0.254

"Size ","% <"
1,80.9
10,100
100,100
1000,100

"Size ","% >"
1,19.1
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,6,0.113,0.114,0.116
2,6,0.116,0.117,0.119
3,4,0.119,0.120,0.122
4,5,0.122,0.124,0.125
5,3,0.125,0.127,0.128
6,11,0.128,0.130,0.132
7,6,0.132,0.133,0.135
8,8,0.135,0.137,0.139
9,13,0.139,0.140,0.142
10,8,0.142,0.144,0.146
11,15,0.146,0.148,0.150
12,11,0.150,0.152,0.153
13,14,0.153,0.155,0.157
14,21,0.157,0.159,0.162
15,20,0.162,0.164,0.166
16,22,0.166,0.168,0.170
17,33,0.170,0.172,0.174
18,42,0.174,0.177,0.179
19,35,0.179,0.181,0.183
20,53,0.183,0.186,0.188
21,62,0.188,0.191,0.193
22,70,0.193,0.196,0.198
23,85,0.198,0.201,0.203
24,87,0.203,0.206,0.208
25,82,0.208,0.211,0.214
26,117,0.214,0.217,0.219
27,96,0.219,0.222,0.225
28,118,0.225,0.228,0.231
29,137,0.231,0.234,0.237
30,152,0.237,0.240,0.243
31,150,0.243,0.246,0.249
32,165,0.249,0.252,0.256
33,169,0.256,0.259,0.262
34,182,0.262,0.266,0.269
35,212,0.269,0.272,0.276
36,219,0.276,0.280,0.283
37,227,0.283,0.287,0.290
38,189,0.290,0.294,0.298
39,273,0.298,0.302,0.306
40,251,0.306,0.310,0.314
41,244,0.314,0.318,0.322
42,246,0.322,0.326,0.330
43,275,0.330,0.334,0.338
44,262,0.338,0.343,0.347
45,256,0.347,0.352,0.356
46,295,0.356,0.361,0.365
47,300,0.365,0.370,0.375
48,265,0.375,0.380,0.384
49,301,0.384,0.389,0.394
50,286,0.394,0.399,0.405
51,262,0.405,0.410,0.415
52,270,0.415,0.420,0.426
53,250,0.426,0.431,0.437
54,263,0.437,0.442,0.448
55,251,0.448,0.454,0.460
56,204,0.460,0.466,0.472
57,190,0.472,0.478,0.484
58,179,0.484,0.490,0.496
59,207,0.496,0.503,0.509
60,204,0.509,0.516,0.522
61,193,0.522,0.529,0.536
62,190,0.536,0.543,0.550
63,162,0.550,0.557,0.564
64,187,0.564,0.571,0.578
65,192,0.578,0.586,0.593
66,185,0.593,0.601,0.609
67,184,0.609,0.616,0.624
