"Multisizer","2018-10-31  12:08"
"File name:","10K_M1_2018-10-31_42.#m4"
"Generation:","10K"
"Population:","M1"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-31  12:08"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","23924"
"Counting threshold:","0.600"
"Counts above threshold:","23924"
"Coincidence corrected:","24855"

"From","0.113"
"To","3054"
"Number ",24860
"Mean:","0.483"
"Median:","0.420"
"D(0,0):",0.942
"Mean/Median ratio:","1.151"
"Mode:","0.410"
"95% Conf. Limits:","0.480"
"95% Conf. Limits:","0.486"
"S.D.:","0.248"
"Variance:","0.0615"
"C.V.:","51.33"
"Skewness:","2.638"
"Kurtosis:","13.56"
"d10:","0.265"
"d50:","0.420"
"d90:","0.784"
"Specific Surf. Area:","60238"

"% <","Size "
10,0.265
25,0.327
50,0.420
75,0.560
90,0.784

"% >","Size "
10,0.784
25,0.560
50,0.420
75,0.327
90,0.265

"Size ","% <"
1,96.1
10,99.996
100,100
1000,100

"Size ","% >"
1,3.90
10,0.0040
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,1,0.113,0.114,0.116
2,3,0.116,0.117,0.119
3,1,0.119,0.120,0.122
4,6,0.122,0.124,0.125
5,3,0.125,0.127,0.128
6,1,0.128,0.130,0.132
7,3,0.132,0.133,0.135
8,5,0.135,0.137,0.139
9,6,0.139,0.140,0.142
10,7,0.142,0.144,0.146
11,12,0.146,0.148,0.150
12,5,0.150,0.152,0.153
13,11,0.153,0.155,0.157
14,16,0.157,0.159,0.162
15,22,0.162,0.164,0.166
16,23,0.166,0.168,0.170
17,30,0.170,0.172,0.174
18,29,0.174,0.177,0.179
19,46,0.179,0.181,0.183
20,48,0.183,0.186,0.188
21,57,0.188,0.191,0.193
22,71,0.193,0.196,0.198
23,73,0.198,0.201,0.203
24,89,0.203,0.206,0.208
25,83,0.208,0.211,0.214
26,126,0.214,0.217,0.219
27,141,0.219,0.222,0.225
28,181,0.225,0.228,0.231
29,182,0.231,0.234,0.237
30,220,0.237,0.240,0.243
31,233,0.243,0.246,0.249
32,269,0.249,0.252,0.256
33,288,0.256,0.259,0.262
34,355,0.262,0.266,0.269
35,344,0.269,0.272,0.276
36,403,0.276,0.280,0.283
37,403,0.283,0.287,0.290
38,475,0.290,0.294,0.298
39,506,0.298,0.302,0.306
40,568,0.306,0.310,0.314
41,499,0.314,0.318,0.322
42,537,0.322,0.326,0.330
43,607,0.330,0.334,0.338
44,585,0.338,0.343,0.347
45,649,0.347,0.352,0.356
46,654,0.356,0.361,0.365
47,670,0.365,0.370,0.375
48,611,0.375,0.380,0.384
49,645,0.384,0.389,0.394
50,682,0.394,0.399,0.405
51,681,0.405,0.410,0.415
52,647,0.415,0.420,0.426
53,661,0.426,0.431,0.437
54,650,0.437,0.442,0.448
55,639,0.448,0.454,0.460
56,629,0.460,0.466,0.472
57,588,0.472,0.478,0.484
58,575,0.484,0.490,0.496
59,518,0.496,0.503,0.509
60,487,0.509,0.516,0.522
61,430,0.522,0.529,0.536
62,415,0.536,0.543,0.550
63,391,0.550,0.557,0.564
64,351,0.564,0.571,0.578
65,347,0.578,0.586,0.593
66,322,0.593,0.601,0.609
67,296,0.609,0.616,0.624
68,307,0.624,0.632,0.640
69,294,0.640,0.649,0.657
70,278,0.657,0.665,0.674
71,246,0.674,0.683,0.691
72,252,0.691,0.700,0.709
73,222,0.709,0.718,0.728
74,266,0.728,0.737,0.746
75,212,0.746,0.756,0.766
76,221,0.766,0.775,0.785
77,199,0.785,0.796,0.806
78,204,0.806,0.816,0.827
79,181,0.827,0.837,0.848
80,168,0.848,0.859,0.870
81,153,0.870,0.881,0.892
82,142,0.892,0.904,0.915
83,138,0.915,0.927,0.939
84,127,0.939,0.951,0.963
85,116,0.963,0.976,0.988
86,107,0.988,1.001,1.014
87,89,1.014,1.027,1.040
88,70,1.040,1.053,1.067
89,81,1.067,1.080,1.094
90,82,1.094,1.108,1.123
91,57,1.123,1.137,1.152
92,54,1.152,1.166,1.181
93,49,1.181,1.197,1.212
94,33,1.212,1.227,1.243
95,46,1.243,1.259,1.275
96,31,1.275,1.292,1.308
97,25,1.308,1.325,1.342
98,32,1.342,1.359,1.377
99,19,1.377,1.394,1.412
100,12,1.412,1.430,1.449
101,19,1.449,1.467,1.486
102,33,1.486,1.505,1.525
103,19,1.525,1.544,1.564
104,18,1.564,1.584,1.605
105,17,1.605,1.625,1.646
106,19,1.646,1.667,1.689
107,11,1.689,1.710,1.732
108,15,1.732,1.754,1.777
