CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,40,9.14225444910067,366,48.9249429797008,67.6584699453552,669.161202185792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388.761883210382,0.906510871585991,41.928947541096,10.517250991641,9.04383356444652,2.06115778107366,0.02040709344127,0.00769060482281639,2,1.00782814236977,2693.45029420742,0,23480.2759562842,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
2,28,9.12818512356678,256,46.5123077298822,136.6875,1516.1015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,264.84234582607,0.972569900468634,28.5207308334771,10.8055573811609,8.96288643599892,2.49562232471733,0.00114238197028821,0.000686907105654298,1,1.00002422872507,1799.47707756173,0,22357.01171875,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
3,40,9.15853176037356,367,49.0435341460516,152.185286103542,1629.25068119891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388.708437069704,0.930190857529551,41.1856094527012,10.7222067952544,9.26318908884897,2.05496232341715,0.0193175809059796,0.00796020319668105,1,1.00696597411533,2775.59717649791,1,22707.3378746594,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
4,32,7.49887433716768,240,47.6005937899255,153.216666666667,1618.17083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297.558909379697,0.945401512179798,32.7494504515398,10.436279419666,8.76751960654049,2.31715933667566,0.0088081841780505,0.00369704172765019,2,1.00109910771527,1977.18537617036,1,22771.2208333333,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
5,44,8.80947030583373,388,48.0053519220021,222.639175257732,1932.04896907216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,412.076661388223,0.906236762617701,44.3791571528928,10.7065544470635,9.06214447423158,2.01696491854213,0.0173549721354663,0.00676058068142675,2,1.00342929552598,2862.40376596115,0,22721.9871134021,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
6,33,8.56195732364685,283,49.0524359432796,300.017667844523,830.240282685512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313.373102885055,0.955536730270491,34.1896743061138,10.1515483559436,8.95404590862834,2.10396356756492,0.0149901217811131,0.00730898062131975,0,1.00448109687658,2152.8981201086,0,23000.035335689,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
7,35,8.55437467697926,299,49.1175609180873,317.224080267559,885.986622073579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,325.72548447614,0.949328660604351,35.6716194093471,10.3964825223424,8.80478170375699,2.28457451514349,0.00671274433471208,0.00401261114487781,0,1.0012741931075,2171.95034961535,0,23177.1003344482,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
8,24,9.45620508722634,227,30.7120558314326,339.801762114537,1300.25110132159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,238.784486979125,0.992042483271854,24.9540080035439,11.2834474834457,9.33493576061366,2.59632679229221,0.00123165172887394,0.000547672110731199,1,1.00001163379314,1707.86232694242,0,22450.8766519824,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
9,27,7.735174763002,209,47.4646934968913,389.794258373206,371.717703349282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246.816958753561,0.981187561308823,27.590717631057,10.466584326426,8.6605840261472,2.37128749730729,0.00317590888129636,0.00175372922549066,1,1.00004455486076,1625.35127850268,0,23663.028708134,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
10,43,8.86869653549199,382,48.369901631206,424.081151832461,771.897905759162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,412.557996091091,0.903173962743307,44.9281018966108,10.4966208090538,9.05222620040068,1.81139271844401,0.0162266970928204,0.00652535903154043,1,1.00638078775484,2891.47038090387,0,23049.0340314136,1,1,1,1,2018-11-09T17:19:11.343,20181109_ecoli_REL607,-0,-0,160.6,DIA_100X_EMPTY_1x1_200ms,,,
