"Multisizer","2019-11-21  18:08"
"File name:","2K_M2_2019-11-21_11.#m4"
"Generation:","2K"
"Population:","M2"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2019-11-21  18:07"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","26884"
"Counting threshold:","0.600"
"Counts above threshold:","26884"
"Coincidence corrected:","27358"

"From","0.113"
"To","22.45"
"Number ",27355
"Mean:","0.619"
"Median:","0.560"
"D(0,0):",1.027
"Mean/Median ratio:","1.105"
"Mode:","0.568"
"95% Conf. Limits:","0.616"
"95% Conf. Limits:","0.623"
"S.D.:","0.292"
"Variance:","0.0852"
"C.V.:","47.13"
"Skewness:","2.824"
"Kurtosis:","26.29"
"d10:","0.347"
"d50:","0.560"
"d90:","0.942"
"Specific Surf. Area:","55648"

"% <","Size "
10,0.347
25,0.433
50,0.560
75,0.717
90,0.942

"% >","Size "
10,0.942
25,0.717
50,0.560
75,0.433
90,0.347

"Size ","% <"
1,91.8
10,100
100,100
1000,100

"Size ","% >"
1,8.19
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,26,0.113,0.117,0.121
2,12,0.121,0.126,0.130
3,9,0.130,0.135,0.140
4,7,0.140,0.144,0.149
5,16,0.149,0.154,0.159
6,4,0.159,0.165,0.170
7,14,0.170,0.175,0.181
8,8,0.181,0.186,0.192
9,22,0.192,0.198,0.204
10,26,0.204,0.210,0.217
11,37,0.217,0.223,0.229
12,58,0.229,0.236,0.243
13,83,0.243,0.250,0.257
14,145,0.257,0.264,0.271
15,218,0.271,0.279,0.286
16,367,0.286,0.294,0.302
17,462,0.302,0.310,0.318
18,612,0.318,0.326,0.334
19,656,0.334,0.343,0.351
20,780,0.351,0.360,0.369
21,868,0.369,0.378,0.387
22,974,0.387,0.397,0.406
23,962,0.406,0.416,0.426
24,1122,0.426,0.436,0.446
25,1065,0.446,0.456,0.467
26,1171,0.467,0.478,0.488
27,1327,0.488,0.499,0.510
28,1228,0.510,0.522,0.533
29,1184,0.533,0.545,0.556
30,1228,0.556,0.568,0.581
31,1235,0.581,0.593,0.605
32,1268,0.605,0.618,0.631
33,1204,0.631,0.644,0.657
34,1118,0.657,0.670,0.684
35,969,0.684,0.697,0.711
36,889,0.711,0.725,0.740
37,766,0.740,0.754,0.769
38,606,0.769,0.784,0.798
39,545,0.798,0.814,0.829
40,478,0.829,0.845,0.860
41,394,0.860,0.876,0.892
42,364,0.892,0.909,0.925
43,305,0.925,0.942,0.959
44,241,0.959,0.976,0.993
45,229,0.993,1.011,1.029
46,202,1.029,1.047,1.065
47,177,1.065,1.083,1.102
48,207,1.102,1.121,1.140
49,166,1.140,1.159,1.178
