"Multisizer","2018-10-30  13:36"
"File name:","10K_M4_2018-10-30_19.#m4"
"Generation:","10K"
"Population:","M4"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-30  13:35"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","6953"
"Counting threshold:","0.600"
"Counts above threshold:","6953"
"Coincidence corrected:","7055"

"From","0.113"
"To","3054"
"Number ",7057
"Mean:","1.776"
"Median:","1.099"
"D(0,0):",1.307
"Mean/Median ratio:","1.616"
"Mode:","0.516"
"95% Conf. Limits:","1.731"
"95% Conf. Limits:","1.821"
"S.D.:","1.929"
"Variance:","3.720"
"C.V.:","108.6"
"Skewness:","2.947"
"Kurtosis:","12.95"
"d10:","0.382"
"d50:","1.099"
"d90:","3.966"
"Specific Surf. Area:","36265"

"% <","Size "
10,0.382
25,0.556
50,1.099
75,2.251
90,3.966

"% >","Size "
10,3.966
25,2.251
50,1.099
75,0.556
90,0.382

"Size ","% <"
1,46.4
10,99.1
100,100
1000,100

"Size ","% >"
1,53.6
10,0.91
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,5,0.113,0.114,0.116
2,5,0.116,0.117,0.119
3,1,0.119,0.120,0.122
4,2,0.122,0.124,0.125
5,1,0.125,0.127,0.128
6,0,0.128,0.130,0.132
7,1,0.132,0.133,0.135
8,0,0.135,0.137,0.139
9,2,0.139,0.140,0.142
10,0,0.142,0.144,0.146
11,0,0.146,0.148,0.150
12,1,0.150,0.152,0.153
13,1,0.153,0.155,0.157
14,0,0.157,0.159,0.162
15,1,0.162,0.164,0.166
16,0,0.166,0.168,0.170
17,5,0.170,0.172,0.174
18,1,0.174,0.177,0.179
19,2,0.179,0.181,0.183
20,2,0.183,0.186,0.188
21,6,0.188,0.191,0.193
22,5,0.193,0.196,0.198
23,1,0.198,0.201,0.203
24,6,0.203,0.206,0.208
25,8,0.208,0.211,0.214
26,3,0.214,0.217,0.219
27,5,0.219,0.222,0.225
28,7,0.225,0.228,0.231
29,12,0.231,0.234,0.237
30,7,0.237,0.240,0.243
31,10,0.243,0.246,0.249
32,15,0.249,0.252,0.256
33,18,0.256,0.259,0.262
34,23,0.262,0.266,0.269
35,24,0.269,0.272,0.276
36,19,0.276,0.280,0.283
37,25,0.283,0.287,0.290
38,33,0.290,0.294,0.298
39,24,0.298,0.302,0.306
40,35,0.306,0.310,0.314
41,35,0.314,0.318,0.322
42,48,0.322,0.326,0.330
43,39,0.330,0.334,0.338
44,52,0.338,0.343,0.347
45,43,0.347,0.352,0.356
46,60,0.356,0.361,0.365
47,57,0.365,0.370,0.375
48,68,0.375,0.380,0.384
49,58,0.384,0.389,0.394
50,75,0.394,0.399,0.405
51,75,0.405,0.410,0.415
52,79,0.415,0.420,0.426
53,73,0.426,0.431,0.437
54,69,0.437,0.442,0.448
55,70,0.448,0.454,0.460
56,72,0.460,0.466,0.472
57,63,0.472,0.478,0.484
58,79,0.484,0.490,0.496
59,60,0.496,0.503,0.509
60,87,0.509,0.516,0.522
61,79,0.522,0.529,0.536
62,74,0.536,0.543,0.550
63,72,0.550,0.557,0.564
64,62,0.564,0.571,0.578
65,72,0.578,0.586,0.593
66,68,0.593,0.601,0.609
67,67,0.609,0.616,0.624
68,53,0.624,0.632,0.640
69,71,0.640,0.649,0.657
70,56,0.657,0.665,0.674
71,61,0.674,0.683,0.691
72,61,0.691,0.700,0.709
73,71,0.709,0.718,0.728
74,49,0.728,0.737,0.746
75,63,0.746,0.756,0.766
76,49,0.766,0.775,0.785
77,72,0.785,0.796,0.806
78,71,0.806,0.816,0.827
79,86,0.827,0.837,0.848
80,65,0.848,0.859,0.870
81,75,0.870,0.881,0.892
82,69,0.892,0.904,0.915
83,66,0.915,0.927,0.939
84,68,0.939,0.951,0.963
85,62,0.963,0.976,0.988
86,71,0.988,1.001,1.014
87,70,1.014,1.027,1.040
88,62,1.040,1.053,1.067
89,82,1.067,1.080,1.094
90,55,1.094,1.108,1.123
91,47,1.123,1.137,1.152
92,79,1.152,1.166,1.181
93,58,1.181,1.197,1.212
94,74,1.212,1.227,1.243
95,67,1.243,1.259,1.275
96,68,1.275,1.292,1.308
97,56,1.308,1.325,1.342
98,68,1.342,1.359,1.377
99,65,1.377,1.394,1.412
100,58,1.412,1.430,1.449
101,59,1.449,1.467,1.486
102,58,1.486,1.505,1.525
103,63,1.525,1.544,1.564
104,68,1.564,1.584,1.605
105,54,1.605,1.625,1.646
106,71,1.646,1.667,1.689
107,57,1.689,1.710,1.732
108,65,1.732,1.754,1.777
109,76,1.777,1.800,1.823
110,49,1.823,1.846,1.870
111,68,1.870,1.894,1.918
112,46,1.918,1.943,1.968
113,74,1.968,1.993,2.019
114,58,2.019,2.045,2.071
115,57,2.071,2.097,2.124
116,59,2.124,2.152,2.179
117,59,2.179,2.207,2.236
118,74,2.236,2.264,2.293
119,69,2.293,2.323,2.353
120,73,2.353,2.383,2.413
121,47,2.413,2.444,2.476
122,50,2.476,2.507,2.540
123,57,2.540,2.572,2.605
124,46,2.605,2.639,2.673
125,45,2.673,2.707,2.742
126,40,2.742,2.777,2.812
127,52,2.812,2.849,2.885
128,57,2.885,2.922,2.960
129,54,2.960,2.998,3.036
130,40,3.036,3.075,3.115
131,43,3.115,3.155,3.195
132,52,3.195,3.236,3.278
133,43,3.278,3.320,3.362
134,34,3.362,3.406,3.449
135,48,3.449,3.494,3.538
136,33,3.538,3.584,3.630
137,41,3.630,3.676,3.724
138,31,3.724,3.771,3.820
139,37,3.820,3.869,3.919
140,36,3.919,3.969,4.020
141,43,4.020,4.071,4.124
142,26,4.124,4.177,4.230
143,28,4.230,4.285,4.340
144,30,4.340,4.395,4.452
145,32,4.452,4.509,4.567
146,30,4.567,4.625,4.685
