"Multisizer","2018-10-30  17:36"
"File name:","606__2018-10-30_31.#m4"
"Generation:","606"
"Population:",""
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-30  17:36"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","10091"
"Counting threshold:","0.600"
"Counts above threshold:","10091"
"Coincidence corrected:","10279"

"From","0.113"
"To","3054"
"Number ",10270
"Mean:","0.987"
"Median:","0.643"
"D(0,0):",1.072
"Mean/Median ratio:","1.534"
"Mode:","0.775"
"95% Conf. Limits:","0.967"
"95% Conf. Limits:","1.007"
"S.D.:","1.037"
"Variance:","1.075"
"C.V.:","105.1"
"Skewness:","2.762"
"Kurtosis:","11.63"
"d10:","0.188"
"d50:","0.643"
"d90:","2.201"
"Specific Surf. Area:","44316"

"% <","Size "
10,0.188
25,0.307
50,0.643
75,1.283
90,2.201

"% >","Size "
10,2.201
25,1.283
50,0.643
75,0.307
90,0.188

"Size ","% <"
1,66.7
10,99.98
100,100
1000,100

"Size ","% >"
1,33.3
10,0.022
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,37,0.113,0.114,0.116
2,31,0.116,0.117,0.119
3,39,0.119,0.120,0.122
4,32,0.122,0.124,0.125
5,23,0.125,0.127,0.128
6,42,0.128,0.130,0.132
7,43,0.132,0.133,0.135
8,46,0.135,0.137,0.139
9,33,0.139,0.140,0.142
10,50,0.142,0.144,0.146
11,56,0.146,0.148,0.150
12,46,0.150,0.152,0.153
13,56,0.153,0.155,0.157
14,56,0.157,0.159,0.162
15,70,0.162,0.164,0.166
16,65,0.166,0.168,0.170
17,68,0.170,0.172,0.174
18,68,0.174,0.177,0.179
19,81,0.179,0.181,0.183
20,85,0.183,0.186,0.188
21,81,0.188,0.191,0.193
22,70,0.193,0.196,0.198
23,85,0.198,0.201,0.203
24,81,0.203,0.206,0.208
25,76,0.208,0.211,0.214
26,83,0.214,0.217,0.219
27,101,0.219,0.222,0.225
28,78,0.225,0.228,0.231
29,75,0.231,0.234,0.237
30,74,0.237,0.240,0.243
31,65,0.243,0.246,0.249
32,71,0.249,0.252,0.256
33,94,0.256,0.259,0.262
34,91,0.262,0.266,0.269
35,86,0.269,0.272,0.276
36,79,0.276,0.280,0.283
37,84,0.283,0.287,0.290
38,79,0.290,0.294,0.298
39,69,0.298,0.302,0.306
40,90,0.306,0.310,0.314
41,75,0.314,0.318,0.322
42,84,0.322,0.326,0.330
43,76,0.330,0.334,0.338
44,74,0.338,0.343,0.347
45,78,0.347,0.352,0.356
46,77,0.356,0.361,0.365
47,99,0.365,0.370,0.375
48,84,0.375,0.380,0.384
49,83,0.384,0.389,0.394
50,83,0.394,0.399,0.405
51,100,0.405,0.410,0.415
52,88,0.415,0.420,0.426
53,97,0.426,0.431,0.437
54,86,0.437,0.442,0.448
55,96,0.448,0.454,0.460
56,99,0.460,0.466,0.472
57,99,0.472,0.478,0.484
58,93,0.484,0.490,0.496
59,86,0.496,0.503,0.509
60,92,0.509,0.516,0.522
61,98,0.522,0.529,0.536
62,89,0.536,0.543,0.550
63,83,0.550,0.557,0.564
64,88,0.564,0.571,0.578
65,89,0.578,0.586,0.593
66,93,0.593,0.601,0.609
67,91,0.609,0.616,0.624
68,93,0.624,0.632,0.640
69,107,0.640,0.649,0.657
70,85,0.657,0.665,0.674
71,110,0.674,0.683,0.691
72,91,0.691,0.700,0.709
73,95,0.709,0.718,0.728
74,94,0.728,0.737,0.746
75,110,0.746,0.756,0.766
76,108,0.766,0.775,0.785
77,92,0.785,0.796,0.806
78,102,0.806,0.816,0.827
79,111,0.827,0.837,0.848
80,98,0.848,0.859,0.870
81,79,0.870,0.881,0.892
82,125,0.892,0.904,0.915
83,104,0.915,0.927,0.939
84,85,0.939,0.951,0.963
85,88,0.963,0.976,0.988
86,105,0.988,1.001,1.014
87,89,1.014,1.027,1.040
88,97,1.040,1.053,1.067
89,75,1.067,1.080,1.094
90,103,1.094,1.108,1.123
91,79,1.123,1.137,1.152
92,83,1.152,1.166,1.181
93,81,1.181,1.197,1.212
94,89,1.212,1.227,1.243
95,86,1.243,1.259,1.275
96,84,1.275,1.292,1.308
97,87,1.308,1.325,1.342
98,81,1.342,1.359,1.377
99,90,1.377,1.394,1.412
100,70,1.412,1.430,1.449
101,74,1.449,1.467,1.486
102,84,1.486,1.505,1.525
103,77,1.525,1.544,1.564
104,76,1.564,1.584,1.605
105,85,1.605,1.625,1.646
106,66,1.646,1.667,1.689
107,82,1.689,1.710,1.732
108,72,1.732,1.754,1.777
109,79,1.777,1.800,1.823
110,64,1.823,1.846,1.870
111,67,1.870,1.894,1.918
112,54,1.918,1.943,1.968
113,71,1.968,1.993,2.019
114,52,2.019,2.045,2.071
115,59,2.071,2.097,2.124
116,65,2.124,2.152,2.179
117,57,2.179,2.207,2.236
118,52,2.236,2.264,2.293
119,55,2.293,2.323,2.353
120,46,2.353,2.383,2.413
121,42,2.413,2.444,2.476
122,48,2.476,2.507,2.540
123,37,2.540,2.572,2.605
124,40,2.605,2.639,2.673
125,39,2.673,2.707,2.742
126,57,2.742,2.777,2.812
127,33,2.812,2.849,2.885
128,37,2.885,2.922,2.960
129,26,2.960,2.998,3.036
130,35,3.036,3.075,3.115
131,31,3.115,3.155,3.195
132,28,3.195,3.236,3.278
133,27,3.278,3.320,3.362
134,25,3.362,3.406,3.449
135,23,3.449,3.494,3.538
136,20,3.538,3.584,3.630
137,28,3.630,3.676,3.724
138,16,3.724,3.771,3.820
139,19,3.820,3.869,3.919
140,9,3.919,3.969,4.020
141,15,4.020,4.071,4.124
142,12,4.124,4.177,4.230
143,10,4.230,4.285,4.340
144,10,4.340,4.395,4.452
145,18,4.452,4.509,4.567
146,8,4.567,4.625,4.685
147,11,4.685,4.745,4.806
