"Multisizer","2018-10-30  17:32"
"File name:","50K_M6_2018-10-30_29.#m4"
"Generation:","50K"
"Population:","M6"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-30  17:31"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","18157"
"Counting threshold:","0.600"
"Counts above threshold:","18157"
"Coincidence corrected:","18716"

"From","0.113"
"To","3054"
"Number ",18702
"Mean:","0.544"
"Median:","0.490"
"D(0,0):",0.984
"Mean/Median ratio:","1.111"
"Mode:","0.442"
"95% Conf. Limits:","0.541"
"95% Conf. Limits:","0.548"
"S.D.:","0.262"
"Variance:","0.0686"
"C.V.:","48.12"
"Skewness:","3.231"
"Kurtosis:","26.22"
"d10:","0.304"
"d50:","0.490"
"d90:","0.840"
"Specific Surf. Area:","57957"

"% <","Size "
10,0.304
25,0.378
50,0.490
75,0.642
90,0.840

"% >","Size "
10,0.840
25,0.642
50,0.490
75,0.378
90,0.304

"Size ","% <"
1,94.8
10,100
100,100
1000,100

"Size ","% >"
1,5.21
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,10,0.113,0.114,0.116
2,9,0.116,0.117,0.119
3,7,0.119,0.120,0.122
4,9,0.122,0.124,0.125
5,4,0.125,0.127,0.128
6,2,0.128,0.130,0.132
7,6,0.132,0.133,0.135
8,8,0.135,0.137,0.139
9,6,0.139,0.140,0.142
10,5,0.142,0.144,0.146
11,6,0.146,0.148,0.150
12,6,0.150,0.152,0.153
13,9,0.153,0.155,0.157
14,8,0.157,0.159,0.162
15,8,0.162,0.164,0.166
16,4,0.166,0.168,0.170
17,10,0.170,0.172,0.174
18,5,0.174,0.177,0.179
19,10,0.179,0.181,0.183
20,15,0.183,0.186,0.188
21,17,0.188,0.191,0.193
22,25,0.193,0.196,0.198
23,24,0.198,0.201,0.203
24,19,0.203,0.206,0.208
25,47,0.208,0.211,0.214
26,47,0.214,0.217,0.219
27,51,0.219,0.222,0.225
28,50,0.225,0.228,0.231
29,64,0.231,0.234,0.237
30,55,0.237,0.240,0.243
31,80,0.243,0.246,0.249
32,95,0.249,0.252,0.256
33,114,0.256,0.259,0.262
34,127,0.262,0.266,0.269
35,148,0.269,0.272,0.276
36,144,0.276,0.280,0.283
37,187,0.283,0.287,0.290
38,212,0.290,0.294,0.298
39,242,0.298,0.302,0.306
40,237,0.306,0.310,0.314
41,288,0.314,0.318,0.322
42,299,0.322,0.326,0.330
43,300,0.330,0.334,0.338
44,310,0.338,0.343,0.347
45,367,0.347,0.352,0.356
46,397,0.356,0.361,0.365
47,395,0.365,0.370,0.375
48,454,0.375,0.380,0.384
49,450,0.384,0.389,0.394
50,441,0.394,0.399,0.405
51,452,0.405,0.410,0.415
52,471,0.415,0.420,0.426
53,481,0.426,0.431,0.437
54,478,0.437,0.442,0.448
55,479,0.448,0.454,0.460
56,460,0.460,0.466,0.472
57,487,0.472,0.478,0.484
58,445,0.484,0.490,0.496
59,467,0.496,0.503,0.509
60,502,0.509,0.516,0.522
61,471,0.522,0.529,0.536
62,450,0.536,0.543,0.550
63,466,0.550,0.557,0.564
64,431,0.564,0.571,0.578
65,420,0.578,0.586,0.593
66,438,0.593,0.601,0.609
67,409,0.609,0.616,0.624
68,402,0.624,0.632,0.640
69,337,0.640,0.649,0.657
70,327,0.657,0.665,0.674
71,299,0.674,0.683,0.691
72,309,0.691,0.700,0.709
73,287,0.709,0.718,0.728
74,269,0.728,0.737,0.746
75,260,0.746,0.756,0.766
76,218,0.766,0.775,0.785
77,222,0.785,0.796,0.806
78,184,0.806,0.816,0.827
79,151,0.827,0.837,0.848
80,167,0.848,0.859,0.870
81,147,0.870,0.881,0.892
82,137,0.892,0.904,0.915
83,102,0.915,0.927,0.939
84,123,0.939,0.951,0.963
85,105,0.963,0.976,0.988
86,95,0.988,1.001,1.014
87,97,1.014,1.027,1.040
88,91,1.040,1.053,1.067
89,101,1.067,1.080,1.094
90,72,1.094,1.108,1.123
91,66,1.123,1.137,1.152
92,68,1.152,1.166,1.181
93,52,1.181,1.197,1.212
94,42,1.212,1.227,1.243
95,52,1.243,1.259,1.275
96,46,1.275,1.292,1.308
97,24,1.308,1.325,1.342
98,24,1.342,1.359,1.377
99,19,1.377,1.394,1.412
100,11,1.412,1.430,1.449
101,25,1.449,1.467,1.486
102,12,1.486,1.505,1.525
103,9,1.525,1.544,1.564
104,12,1.564,1.584,1.605
105,6,1.605,1.625,1.646
106,7,1.646,1.667,1.689
107,8,1.689,1.710,1.732
108,5,1.732,1.754,1.777
109,7,1.777,1.800,1.823
110,3,1.823,1.846,1.870
111,4,1.870,1.894,1.918
112,6,1.918,1.943,1.968
113,6,1.968,1.993,2.019
114,3,2.019,2.045,2.071
115,2,2.071,2.097,2.124
116,5,2.124,2.152,2.179
117,4,2.179,2.207,2.236
118,1,2.236,2.264,2.293
119,4,2.293,2.323,2.353
120,1,2.353,2.383,2.413
121,0,2.413,2.444,2.476
122,0,2.476,2.507,2.540
123,1,2.540,2.572,2.605
124,1,2.605,2.639,2.673
125,1,2.673,2.707,2.742
126,2,2.742,2.777,2.812
127,1,2.812,2.849,2.885
128,2,2.885,2.922,2.960
129,0,2.960,2.998,3.036
130,1,3.036,3.075,3.115
131,0,3.115,3.155,3.195
132,0,3.195,3.236,3.278
133,2,3.278,3.320,3.362
134,5,3.362,3.406,3.449
135,1,3.449,3.494,3.538
136,0,3.538,3.584,3.630
137,1,3.630,3.676,3.724
138,0,3.724,3.771,3.820
139,0,3.820,3.869,3.919
140,0,3.919,3.969,4.020
141,1,4.020,4.071,4.124
