"Multisizer","2018-10-04  14:12"
"File name:","2K_M6_2018-10-04_138.#m4"
"Population:","2K"
"Generation:","M6"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-10-04  14:12"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","17520"
"Counting threshold:","0.600"
"Counts above threshold:","17520"
"Coincidence corrected:","18060"

"From","0.113"
"To","3054"
"Number ",18057
"Mean:","0.672"
"Median:","0.492"
"D(0,0):",0.996
"Mean/Median ratio:","1.365"
"Mode:","0.302"
"95% Conf. Limits:","0.664"
"95% Conf. Limits:","0.680"
"S.D.:","0.549"
"Variance:","0.301"
"C.V.:","81.70"
"Skewness:","2.292"
"Kurtosis:","8.675"
"d10:","0.216"
"d50:","0.492"
"d90:","1.366"
"Specific Surf. Area:","52086"

"% <","Size "
10,0.216
25,0.290
50,0.492
75,0.871
90,1.366

"% >","Size "
10,1.366
25,0.871
50,0.492
75,0.290
90,0.216

"Size ","% <"
1,80.5
10,100
100,100
1000,100

"Size ","% >"
1,19.5
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,10,0.113,0.114,0.116
2,13,0.116,0.117,0.119
3,17,0.119,0.120,0.122
4,10,0.122,0.124,0.125
5,21,0.125,0.127,0.128
6,20,0.128,0.130,0.132
7,24,0.132,0.133,0.135
8,25,0.135,0.137,0.139
9,31,0.139,0.140,0.142
10,38,0.142,0.144,0.146
11,24,0.146,0.148,0.150
12,59,0.150,0.152,0.153
13,43,0.153,0.155,0.157
14,47,0.157,0.159,0.162
15,55,0.162,0.164,0.166
16,70,0.166,0.168,0.170
17,86,0.170,0.172,0.174
18,105,0.174,0.177,0.179
19,102,0.179,0.181,0.183
20,129,0.183,0.186,0.188
21,113,0.188,0.191,0.193
22,142,0.193,0.196,0.198
23,141,0.198,0.201,0.203
24,187,0.203,0.206,0.208
25,173,0.208,0.211,0.214
26,202,0.214,0.217,0.219
27,225,0.219,0.222,0.225
28,238,0.225,0.228,0.231
29,206,0.231,0.234,0.237
30,220,0.237,0.240,0.243
31,236,0.243,0.246,0.249
32,227,0.249,0.252,0.256
33,244,0.256,0.259,0.262
34,289,0.262,0.266,0.269
35,241,0.269,0.272,0.276
36,256,0.276,0.280,0.283
37,229,0.283,0.287,0.290
38,273,0.290,0.294,0.298
39,257,0.298,0.302,0.306
40,258,0.306,0.310,0.314
41,243,0.314,0.318,0.322
42,258,0.322,0.326,0.330
43,236,0.330,0.334,0.338
44,231,0.338,0.343,0.347
45,257,0.347,0.352,0.356
46,230,0.356,0.361,0.365
47,220,0.365,0.370,0.375
48,222,0.375,0.380,0.384
49,182,0.384,0.389,0.394
50,213,0.394,0.399,0.405
51,203,0.405,0.410,0.415
52,195,0.415,0.420,0.426
53,177,0.426,0.431,0.437
54,199,0.437,0.442,0.448
55,197,0.448,0.454,0.460
56,162,0.460,0.466,0.472
57,194,0.472,0.478,0.484
58,178,0.484,0.490,0.496
59,186,0.496,0.503,0.509
60,187,0.509,0.516,0.522
61,206,0.522,0.529,0.536
62,208,0.536,0.543,0.550
63,183,0.550,0.557,0.564
64,198,0.564,0.571,0.578
65,195,0.578,0.586,0.593
66,249,0.593,0.601,0.609
67,218,0.609,0.616,0.624
68,192,0.624,0.632,0.640
69,219,0.640,0.649,0.657
70,226,0.657,0.665,0.674
71,213,0.674,0.683,0.691
72,205,0.691,0.700,0.709
73,199,0.709,0.718,0.728
74,206,0.728,0.737,0.746
75,208,0.746,0.756,0.766
76,195,0.766,0.775,0.785
77,180,0.785,0.796,0.806
78,204,0.806,0.816,0.827
79,182,0.827,0.837,0.848
80,183,0.848,0.859,0.870
81,203,0.870,0.881,0.892
82,170,0.892,0.904,0.915
83,181,0.915,0.927,0.939
84,194,0.939,0.951,0.963
85,174,0.963,0.976,0.988
86,179,0.988,1.001,1.014
87,146,1.014,1.027,1.040
88,150,1.040,1.053,1.067
89,152,1.067,1.080,1.094
90,129,1.094,1.108,1.123
91,150,1.123,1.137,1.152
92,148,1.152,1.166,1.181
93,137,1.181,1.197,1.212
94,134,1.212,1.227,1.243
95,147,1.243,1.259,1.275
96,143,1.275,1.292,1.308
97,118,1.308,1.325,1.342
98,110,1.342,1.359,1.377
99,111,1.377,1.394,1.412
100,94,1.412,1.430,1.449
101,103,1.449,1.467,1.486
102,95,1.486,1.505,1.525
103,94,1.525,1.544,1.564
104,87,1.564,1.584,1.605
105,87,1.605,1.625,1.646
106,81,1.646,1.667,1.689
107,74,1.689,1.710,1.732
108,59,1.732,1.754,1.777
109,77,1.777,1.800,1.823
110,62,1.823,1.846,1.870
111,67,1.870,1.894,1.918
112,52,1.918,1.943,1.968
113,58,1.968,1.993,2.019
114,52,2.019,2.045,2.071
115,47,2.071,2.097,2.124
116,37,2.124,2.152,2.179
117,46,2.179,2.207,2.236
118,37,2.236,2.264,2.293
119,19,2.293,2.323,2.353
120,34,2.353,2.383,2.413
121,29,2.413,2.444,2.476
122,23,2.476,2.507,2.540
123,31,2.540,2.572,2.605
124,28,2.605,2.639,2.673
125,23,2.673,2.707,2.742
126,17,2.742,2.777,2.812
127,14,2.812,2.849,2.885
128,24,2.885,2.922,2.960
129,11,2.960,2.998,3.036
130,12,3.036,3.075,3.115
131,5,3.115,3.155,3.195
132,6,3.195,3.236,3.278
133,5,3.278,3.320,3.362
134,5,3.362,3.406,3.449
135,8,3.449,3.494,3.538
136,6,3.538,3.584,3.630
137,11,3.630,3.676,3.724
138,4,3.724,3.771,3.820
139,5,3.820,3.869,3.919
140,1,3.919,3.969,4.020
141,2,4.020,4.071,4.124
