"Multisizer","2018-11-08  17:43"
"File name:","1OK_P4_2018-11-08_96.#m4"
"Generation:","1OK"
"Population:","P4"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-08  17:43"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","16564"
"Counting threshold:","0.600"
"Counts above threshold:","16564"
"Coincidence corrected:","22762"

"From","0.113"
"To","3054"
"Number ",22421
"Mean:","0.721"
"Median:","0.651"
"D(0,0):",1.027
"Mean/Median ratio:","1.108"
"Mode:","0.114"
"95% Conf. Limits:","0.715"
"95% Conf. Limits:","0.727"
"S.D.:","0.465"
"Variance:","0.216"
"C.V.:","64.50"
"Skewness:","1.580"
"Kurtosis:","8.755"
"d10:","0.137"
"d50:","0.651"
"d90:","1.296"
"Specific Surf. Area:","51498"

"% <","Size "
10,0.137
25,0.411
50,0.651
75,0.963
90,1.296

"% >","Size "
10,1.296
25,0.963
50,0.651
75,0.411
90,0.137

"Size ","% <"
1,78.1
10,100
100,100
1000,100

"Size ","% >"
1,21.9
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,463,0.113,0.114,0.116
2,409,0.116,0.117,0.119
3,334,0.119,0.120,0.122
4,345,0.122,0.124,0.125
5,260,0.125,0.127,0.128
6,186,0.128,0.130,0.132
7,197,0.132,0.133,0.135
8,186,0.135,0.137,0.139
9,130,0.139,0.140,0.142
10,143,0.142,0.144,0.146
11,110,0.146,0.148,0.150
12,103,0.150,0.152,0.153
13,90,0.153,0.155,0.157
14,62,0.157,0.159,0.162
15,56,0.162,0.164,0.166
16,48,0.166,0.168,0.170
17,56,0.170,0.172,0.174
18,35,0.174,0.177,0.179
19,46,0.179,0.181,0.183
20,37,0.183,0.186,0.188
21,26,0.188,0.191,0.193
22,39,0.193,0.196,0.198
23,26,0.198,0.201,0.203
24,29,0.203,0.206,0.208
25,31,0.208,0.211,0.214
26,31,0.214,0.217,0.219
27,30,0.219,0.222,0.225
28,23,0.225,0.228,0.231
29,39,0.231,0.234,0.237
30,40,0.237,0.240,0.243
31,36,0.243,0.246,0.249
32,42,0.249,0.252,0.256
33,43,0.256,0.259,0.262
34,56,0.262,0.266,0.269
35,54,0.269,0.272,0.276
36,53,0.276,0.280,0.283
37,82,0.283,0.287,0.290
38,77,0.290,0.294,0.298
39,93,0.298,0.302,0.306
40,102,0.306,0.310,0.314
41,108,0.314,0.318,0.322
42,136,0.322,0.326,0.330
43,120,0.330,0.334,0.338
44,130,0.338,0.343,0.347
45,109,0.347,0.352,0.356
46,135,0.356,0.361,0.365
47,137,0.365,0.370,0.375
48,124,0.375,0.380,0.384
49,112,0.384,0.389,0.394
50,133,0.394,0.399,0.405
51,178,0.405,0.410,0.415
52,149,0.415,0.420,0.426
53,205,0.426,0.431,0.437
54,222,0.437,0.442,0.448
55,245,0.448,0.454,0.460
56,259,0.460,0.466,0.472
57,215,0.472,0.478,0.484
58,302,0.484,0.490,0.496
59,279,0.496,0.503,0.509
60,277,0.509,0.516,0.522
61,336,0.522,0.529,0.536
62,368,0.536,0.543,0.550
63,338,0.550,0.557,0.564
64,432,0.564,0.571,0.578
65,459,0.578,0.586,0.593
