CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,22,12.9370563444641,285,16.5224120631909,62.2175438596491,32.9298245614035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,262.718663725576,0.99990753936247,21.3354188770466,15.2002534688348,11.5949458300902,4.28803957964868,0.0272139820121711,0.0137159668980103,1,1.0061899552229,2252.83042712336,1,16536.8561403509,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
2,24,11.9731890383156,287,31.4148762573944,74.3205574912892,43.6759581881533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,258.077684981753,0.998639533769735,22.9258570220078,13.8463211960714,10.7280629812487,3.6542064045219,0.0340965370698065,0.018344257448348,0,1.01254675290029,2072.32606711732,1,17504.8954703833,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
3,28,12.958661904149,363,45.6619073183612,171.936639118457,1726.15426997245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,325.847802793958,0.9976253078054,26.8851189751198,14.1002589222942,11.6319065226887,3.59638813342976,0.0438214287332507,0.00147867314829007,1,1.00000530491113,2856.95665153314,0,15110.3966942149,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
4,32,14.3173576662235,459,44.2962507814648,198.83660130719,248.779956427015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388.937042143861,0.991691473561936,31.7678453458771,14.1392642121105,11.9555340905815,3.26942001071415,0.00298535354702728,0.00126907508627083,1,1.0001232832201,3566.28137517688,0,15915.0653594771,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
5,26,12.7382280355179,332,41.0172236958577,202.277108433735,1204.97289156627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,303.698657371292,0.998280873814607,25.3205607156376,14.2541562732728,11.4600471607982,3.8175016557826,1.10997063381182,0.0254895359828336,1,1.00066978546866,2611.77649966051,0,15773.6295180723,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
6,28,13.5387530951031,379,44.5357745767247,271.522427440633,180.572559366755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,325.548312246486,0.999412138703023,26.6843908037403,14.4686929890321,11.6659060810227,3.74294518800903,0.013126548951513,0.00538597467048548,1,1.00096494040368,2852.22725309907,0,16079.8812664908,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
7,24,12.3094525485097,297,36.6761850986637,473.592592592593,1785.84175084175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,269.628428592183,0.999353001523077,24.1061722261121,13.2890088891151,10.7808633642153,3.39567927142601,0.00185163628413138,0.00104562209502331,1,1.00001084004031,2200.51949341225,0,16004.1144781145,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
8,38,13.7606959677797,523,48.79480841761,492.485659655832,520.265774378585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,444.483515973996,0.980437087756182,37.5689225265484,13.3526234236076,11.39921492667,3.16464813555922,0.00628301323873471,0.00343547280539537,1,1.00029964696735,3834.14475579542,0,15658.1242829828,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
9,23,12.067511112576,278,28.1496761266593,756.187050359712,1104.75899280576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,258.975136337801,0.999775684380099,22.9102487057249,13.3718620469267,10.8070133206792,3.53710131616758,0.00789126375359461,0.00326710688245661,1,1.00033402562838,2101.50805358861,0,16118.1115107914,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
10,33,12.7544753855388,421,46.3942914259491,823.218527315914,247.916864608076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,359.754286391219,0.997968156036237,31.8703507129271,13.8028742230875,10.9128491712437,3.28689111069003,0.00302225564190717,0.00104315736228192,3,1.00005224955169,2980.93859185995,0,15888.1662707838,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
11,30,14.8221499690897,445,41.1882908873161,1016.45168539326,616.240449438202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377.285433038937,0.999712283669466,28.2662165519364,16.3440697581602,12.8471133709203,4.18312290937213,0.02196123495782,0.00898088894043795,2,1.00348976712047,3664.11146236796,0,15073.0382022472,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
12,29,13.8367186290654,402,46.0034972132498,1059.25870646766,1086.22885572139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,363.799519770714,0.999751217991364,28.4891107950419,15.4028091375857,12.3170313236257,3.91926334933273,0.00352581834268518,0.00200560802356323,1,1.00007960234642,3394.53950555748,1,15233.907960199,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
13,33,11.837444705541,391,47.8232635686134,1066.46803069054,1110.92071611253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360.924815512368,0.97948932368935,33.9190834181946,12.4134850901487,10.4529768829657,2.62344217094722,0.00718382249203233,0.00512178943544911,0,1.00173324598863,2910.81074378018,1,17091.9130434783,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
14,31,13.2859394587197,412,47.3940879291871,1191.08980582524,1334.58009708738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,366.888085261301,0.99591065291969,30.2421782858034,13.9861895254637,11.6691633775701,3.52351084144889,0.0159598523279065,0.00661805234372526,1,1.00151661676716,3234.31556972818,0,14866.0291262136,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
15,38,12.2852869523158,467,49.6590108714872,1291.89293361884,669.65096359743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,416.557700713147,0.979004987309037,36.8904999512095,13.3074536097978,11.0953060280873,2.65675758725419,0.00653995390995138,0.00248780751443849,2,1.00066656653909,3566.83478190871,0,15830.26124197,1,1,1,1,2018-11-09T16:28:53.287,20181109_ecoli_ARA_P5_10K,-0,-0,164.175,DIA_100X_EMPTY_1x1_200ms,,,
