CellID,LongAxis,ShortAxis,Area,RegionScore,XPosition,YPosition,Fluor1Sum,Fluor1Mean,Fluor1Background,Fluor1BgStd,Fluor1FociNumber,Fluor2Sum,Fluor2Mean,Fluor2Background,Fluor2BgStd,Fluor2FociNumber,Fluor3Sum,Fluor3Mean,Fluor3Background,Fluor3BgStd,Fluor3FociNumber,MeshArea,MeshSolidity,MeshAxisLength,MeshRibsLengthMax,MeshRibsLengthMean,MeshRibsLengthStd,MeshCurvatureMax,MeshCurvatureMean,MeshCurvatureInflection,MeshSinuosity,MeshVolume,NumOfNeighbors,RegionGrayVal,TimeFrames,AgeFrames,RelativeAge,xyFolder,DateTime,Folder,StageXposition,StageYposition,StageZposition,PhaseConfig,Fluo1Config,Fluo2Config,Fluo3Config
1,27,11.8942686863039,322,43.0222711290884,74.9472049689441,302.16149068323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,284.292686007622,0.991699493605146,26.5193179883825,12.5395800961751,10.3508186075639,3.05789728699856,0.00730298958479826,0.00293191832720149,1,1.0001978940987,2231.52433904217,0,16662.9937888199,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
2,55,12.0348924914012,663,48.1018440114576,189.971342383107,771.901960784314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595.433562143819,0.900528064446782,55.8069988826535,12.0858894932945,10.5359341115132,1.98472944981236,0.0116281906693534,0.00703420736981068,1,1.0054734168466,4865.46823583734,0,16543.4464555053,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
3,31,13.0675545748349,405,47.6695289198449,230.501234567901,850.222222222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.870418996939,0.990546214731087,29.1355848546946,13.8642744343762,11.7966115093204,3.24426749938456,0.0225254947990169,0.011941321471686,0,1.00803099238206,3184.40411385406,0,15354.2864197531,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
4,45,13.0793971638481,589,49.7032892474853,260.794567062818,448.529711375212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,513.368483727582,0.942298271063601,44.9769044920594,13.0956526043599,11.0455390141003,2.73985361071583,0.0118917707191157,0.00662640561731771,1,1.00166241017265,4309.76183935523,0,16130.6349745331,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
5,39,12.9740745050974,506,49.3421836719487,434.600790513834,434.97233201581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,440.607546291292,0.958126841054207,38.0353217822177,13.4201218247906,11.3027758904649,2.71338580642796,0.014250849202529,0.00653015400075469,1,1.0024956179293,3816.34131785744,0,15439.976284585,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
6,52,12.8382695272793,668,49.00860577833,512.616766467066,1606.35329341317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583.613078188574,0.895991213997255,52.5359368885848,12.5010055708518,10.9217998143955,2.17088047203289,0.0175098900714633,0.00937351596344716,1,1.00815350051525,4921.92268177386,0,16118.1347305389,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
7,28,13.3865752363859,376,44.0050901712947,542.007978723404,1677.50531914894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333.236370351608,0.995114298026423,27.6881934974228,14.0066352358806,11.5285060410555,3.51458778574639,0.0157291110285975,0.00720963732994447,1,1.0027385013902,2890.21776183011,0,15415.5106382979,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
8,43,12.0030391486954,517,48.9752860744544,696.292069632495,379.555125725338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,468.945689405329,0.908683228740593,43.7661603407761,12.3523010384425,10.4507551501801,2.3583649114508,0.025884140955729,0.0114543072374499,1,1.01245499537155,3754.25418950867,0,16048.8065764023,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
9,31,13.0210027620801,405,45.4154111398529,700.034567901235,1595.06172839506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361.824659177349,0.983716429392816,31.0666900106648,13.5205222957107,11.3189902416779,3.05197954579645,0.00807036111416394,0.00468084205237417,0,1.00123477883722,3126.08106839012,0,15473.8469135802,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
10,36,12.0674446594446,435,48.9853950575914,710.629885057471,903.533333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,389.084540965573,0.969435086764267,35.6598429096044,12.5383798554779,10.6596907205876,2.56685529703473,0.00586187395603538,0.00370222366406164,0,1.00100471555372,3182.42747793254,0,15583.1793103448,1,1,1,13,2018-11-09T16:42:35.643,20181109_ecoli_ARA_P2_50K,-1000,-1732,163.475,DIA_100X_EMPTY_1x1_200ms,,,
