"Multisizer","2020-02-06  18:16"
"File name:","50K_M4_2020-02-06_07.#m4"
"Generation:","50K"
"Population:","M4"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-06  18:16"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","16770"
"Counting threshold:","0.600"
"Counts above threshold:","16770"
"Coincidence corrected:","17087"

"From","0.113"
"To","22.45"
"Number ",17090
"Mean:","1.255"
"Median:","1.155"
"D(0,0):",1.303
"Mean/Median ratio:","1.086"
"Mode:","1.083"
"95% Conf. Limits:","1.245"
"95% Conf. Limits:","1.264"
"S.D.:","0.626"
"Variance:","0.392"
"C.V.:","49.87"
"Skewness:","7.422"
"Kurtosis:","127.4"
"d10:","0.770"
"d50:","1.155"
"d90:","1.765"
"Specific Surf. Area:","44030"

"% <","Size "
10,0.770
25,0.936
50,1.155
75,1.438
90,1.765

"% >","Size "
10,1.765
25,1.438
50,1.155
75,0.936
90,0.770

"Size ","% <"
1,32.0
10,99.9
100,100
1000,100

"Size ","% >"
1,68.0
10,0.082
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,45,0.113,0.117,0.121
2,24,0.121,0.126,0.130
3,4,0.130,0.135,0.140
4,16,0.140,0.144,0.149
5,13,0.149,0.154,0.159
6,12,0.159,0.165,0.170
7,4,0.170,0.175,0.181
8,1,0.181,0.186,0.192
9,4,0.192,0.198,0.204
10,0,0.204,0.210,0.217
11,11,0.217,0.223,0.229
12,4,0.229,0.236,0.243
13,4,0.243,0.250,0.257
14,6,0.257,0.264,0.271
15,0,0.271,0.279,0.286
16,9,0.286,0.294,0.302
17,6,0.302,0.310,0.318
18,8,0.318,0.326,0.334
19,4,0.334,0.343,0.351
20,2,0.351,0.360,0.369
21,7,0.369,0.378,0.387
22,8,0.387,0.397,0.406
23,10,0.406,0.416,0.426
24,16,0.426,0.436,0.446
25,10,0.446,0.456,0.467
26,21,0.467,0.478,0.488
27,20,0.488,0.499,0.510
28,33,0.510,0.522,0.533
29,26,0.533,0.545,0.556
30,49,0.556,0.568,0.581
31,61,0.581,0.593,0.605
32,88,0.605,0.618,0.631
33,142,0.631,0.644,0.657
34,188,0.657,0.670,0.684
35,207,0.684,0.697,0.711
36,262,0.711,0.725,0.740
37,317,0.740,0.754,0.769
38,331,0.769,0.784,0.798
39,428,0.798,0.814,0.829
40,481,0.829,0.845,0.860
41,536,0.860,0.876,0.892
42,593,0.892,0.909,0.925
43,634,0.925,0.942,0.959
44,693,0.959,0.976,0.993
45,704,0.993,1.011,1.029
46,704,1.029,1.047,1.065
47,751,1.065,1.083,1.102
48,784,1.102,1.121,1.140
49,749,1.140,1.159,1.178
50,686,1.178,1.198,1.218
51,644,1.218,1.238,1.258
52,646,1.258,1.279,1.300
53,596,1.300,1.321,1.342
54,645,1.342,1.363,1.385
55,562,1.385,1.407,1.429
56,423,1.429,1.452,1.474
57,489,1.474,1.497,1.520
58,430,1.520,1.543,1.567
59,404,1.567,1.591,1.614
60,341,1.614,1.639,1.663
61,268,1.663,1.688,1.713
62,263,1.713,1.738,1.764
63,201,1.764,1.789,1.815
64,161,1.815,1.842,1.868
65,144,1.868,1.895,1.922
66,134,1.922,1.949,1.976
67,111,1.976,2.004,2.032
68,79,2.032,2.060,2.089
69,59,2.089,2.118,2.147
70,72,2.147,2.176,2.206
71,64,2.206,2.236,2.265
72,62,2.265,2.296,2.327
73,44,2.327,2.358,2.389
74,38,2.389,2.420,2.452
75,37,2.452,2.484,2.516
76,41,2.516,2.549,2.582
77,39,2.582,2.615,2.648
78,24,2.648,2.682,2.716
79,19,2.716,2.750,2.785
80,29,2.785,2.820,2.855
81,28,2.855,2.890,2.926
82,23,2.926,2.962,2.998
83,28,2.998,3.035,3.071
84,16,3.071,3.109,3.146
85,16,3.146,3.184,3.222
86,16,3.222,3.261,3.299
