"Multisizer","2020-02-06  18:23"
"File name:","50K_P1_2020-02-06_10.#m4"
"Generation:","50K"
"Population:","P1"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-06  18:22"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","40355"
"Counting threshold:","0.600"
"Counts above threshold:","40355"
"Coincidence corrected:","42060"

"From","0.113"
"To","22.45"
"Number ",42067
"Mean:","0.411"
"Median:","0.392"
"D(0,0):",0.906
"Mean/Median ratio:","1.049"
"Mode:","0.397"
"95% Conf. Limits:","0.410"
"95% Conf. Limits:","0.412"
"S.D.:","0.143"
"Variance:","0.0206"
"C.V.:","34.91"
"Skewness:","2.350"
"Kurtosis:","20.31"
"d10:","0.259"
"d50:","0.392"
"d90:","0.579"
"Specific Surf. Area:","64339"

"% <","Size "
10,0.259
25,0.317
50,0.392
75,0.481
90,0.579

"% >","Size "
10,0.579
25,0.481
50,0.392
75,0.317
90,0.259

"Size ","% <"
1,99.6
10,100
100,100
1000,100

"Size ","% >"
1,0.43
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,42,0.113,0.117,0.121
2,45,0.121,0.126,0.130
3,42,0.130,0.135,0.140
4,40,0.140,0.144,0.149
5,62,0.149,0.154,0.159
6,112,0.159,0.165,0.170
7,129,0.170,0.175,0.181
8,195,0.181,0.186,0.192
9,293,0.192,0.198,0.204
10,371,0.204,0.210,0.217
11,527,0.217,0.223,0.229
12,842,0.229,0.236,0.243
13,966,0.243,0.250,0.257
14,1241,0.257,0.264,0.271
15,1527,0.271,0.279,0.286
16,1792,0.286,0.294,0.302
17,2086,0.302,0.310,0.318
18,2296,0.318,0.326,0.334
19,2492,0.334,0.343,0.351
20,2669,0.351,0.360,0.369
21,2630,0.369,0.378,0.387
22,2703,0.387,0.397,0.406
23,2699,0.406,0.416,0.426
24,2495,0.426,0.436,0.446
25,2317,0.446,0.456,0.467
26,1938,0.467,0.478,0.488
27,1730,0.488,0.499,0.510
28,1591,0.510,0.522,0.533
29,1232,0.533,0.545,0.556
30,1044,0.556,0.568,0.581
31,894,0.581,0.593,0.605
32,669,0.605,0.618,0.631
33,558,0.631,0.644,0.657
34,394,0.657,0.670,0.684
35,316,0.684,0.697,0.711
36,208,0.711,0.725,0.740
37,198,0.740,0.754,0.769
38,108,0.769,0.784,0.798
39,108,0.798,0.814,0.829
40,90,0.829,0.845,0.860
41,49,0.860,0.876,0.892
42,58,0.892,0.909,0.925
43,42,0.925,0.942,0.959
44,33,0.959,0.976,0.993
45,23,0.993,1.011,1.029
46,43,1.029,1.047,1.065
