"Multisizer","2020-01-25  13:10"
"File name:","50K_M3_2020-01-25_06.#m4"
"Generation:","50K"
"Population:","M3"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-01-25  13:09"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","113459"
"Counting threshold:","0.600"
"Counts above threshold:","113459"
"Coincidence corrected:","129680"

"From","0.113"
"To","22.45"
"Number ",129.7e3
"Mean:","1.079"
"Median:","0.881"
"D(0,0):",1.221
"Mean/Median ratio:","1.224"
"Mode:","0.814"
"95% Conf. Limits:","1.075"
"95% Conf. Limits:","1.083"
"S.D.:","0.760"
"Variance:","0.578"
"C.V.:","70.44"
"Skewness:","5.894"
"Kurtosis:","61.00"
"d10:","0.620"
"d50:","0.881"
"d90:","1.796"
"Specific Surf. Area:","45721"

"% <","Size "
10,0.620
25,0.729
50,0.881
75,1.114
90,1.796

"% >","Size "
10,1.796
25,1.114
50,0.881
75,0.729
90,0.620

"Size ","% <"
1,65.6
10,99.9
100,100
1000,100

"Size ","% >"
1,34.4
10,0.082
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,77,0.113,0.117,0.121
2,31,0.121,0.126,0.130
3,28,0.130,0.135,0.140
4,44,0.140,0.144,0.149
5,45,0.149,0.154,0.159
6,45,0.159,0.165,0.170
7,30,0.170,0.175,0.181
8,10,0.181,0.186,0.192
9,49,0.192,0.198,0.204
10,28,0.204,0.210,0.217
11,28,0.217,0.223,0.229
12,42,0.229,0.236,0.243
13,25,0.243,0.250,0.257
14,38,0.257,0.264,0.271
15,20,0.271,0.279,0.286
16,51,0.286,0.294,0.302
17,45,0.302,0.310,0.318
18,45,0.318,0.326,0.334
19,74,0.334,0.343,0.351
20,71,0.351,0.360,0.369
21,116,0.369,0.378,0.387
22,115,0.387,0.397,0.406
23,158,0.406,0.416,0.426
24,214,0.426,0.436,0.446
25,281,0.446,0.456,0.467
26,478,0.467,0.478,0.488
27,781,0.488,0.499,0.510
28,1076,0.510,0.522,0.533
29,1557,0.533,0.545,0.556
30,1847,0.556,0.568,0.581
31,2580,0.581,0.593,0.605
32,3283,0.605,0.618,0.631
33,4224,0.631,0.644,0.657
34,4939,0.657,0.670,0.684
35,5594,0.684,0.697,0.711
36,5917,0.711,0.725,0.740
37,6503,0.740,0.754,0.769
38,6934,0.769,0.784,0.798
39,7100,0.798,0.814,0.829
40,6786,0.829,0.845,0.860
41,6002,0.860,0.876,0.892
42,6090,0.892,0.909,0.925
43,5607,0.925,0.942,0.959
44,5070,0.959,0.976,0.993
45,5040,0.993,1.011,1.029
46,4123,1.029,1.047,1.065
47,3668,1.065,1.083,1.102
48,3086,1.102,1.121,1.140
49,2759,1.140,1.159,1.178
50,2110,1.178,1.198,1.218
51,1695,1.218,1.238,1.258
52,1438,1.258,1.279,1.300
53,1071,1.300,1.321,1.342
54,913,1.342,1.363,1.385
55,728,1.385,1.407,1.429
56,683,1.429,1.452,1.474
57,719,1.474,1.497,1.520
58,714,1.520,1.543,1.567
59,733,1.567,1.591,1.614
60,793,1.614,1.639,1.663
61,862,1.663,1.688,1.713
62,857,1.713,1.738,1.764
63,961,1.764,1.789,1.815
64,951,1.815,1.842,1.868
65,906,1.868,1.895,1.922
66,884,1.922,1.949,1.976
67,866,1.976,2.004,2.032
68,816,2.032,2.060,2.089
69,636,2.089,2.118,2.147
70,649,2.147,2.176,2.206
71,456,2.206,2.236,2.265
72,468,2.265,2.296,2.327
73,384,2.327,2.358,2.389
74,336,2.389,2.420,2.452
75,346,2.452,2.484,2.516
76,307,2.516,2.549,2.582
77,315,2.582,2.615,2.648
78,287,2.648,2.682,2.716
79,263,2.716,2.750,2.785
80,249,2.785,2.820,2.855
81,206,2.855,2.890,2.926
82,255,2.926,2.962,2.998
83,208,2.998,3.035,3.071
84,228,3.071,3.109,3.146
85,182,3.146,3.184,3.222
86,207,3.222,3.261,3.299
87,156,3.299,3.338,3.377
88,123,3.377,3.417,3.457
89,129,3.457,3.497,3.538
90,136,3.538,3.579,3.620
91,91,3.620,3.661,3.703
92,118,3.703,3.745,3.788
93,77,3.788,3.831,3.873
94,95,3.873,3.917,3.961
95,101,3.961,4.005,4.049
96,73,4.049,4.094,4.139
97,83,4.139,4.184,4.230
98,74,4.230,4.276,4.322
99,55,4.322,4.369,4.416
100,46,4.416,4.463,4.511
101,46,4.511,4.559,4.607
102,42,4.607,4.656,4.705
103,42,4.705,4.755,4.804
104,46,4.804,4.854,4.905
105,40,4.905,4.956,5.007
106,43,5.007,5.058,5.110
107,19,5.110,5.162,5.215
108,41,5.215,5.268,5.321
109,22,5.321,5.375,5.428
110,29,5.428,5.483,5.537
111,21,5.537,5.593,5.648
112,25,5.648,5.704,5.760
113,15,5.760,5.816,5.873
114,18,5.873,5.931,5.988
115,11,5.988,6.046,6.104
116,4,6.104,6.163,6.222
117,11,6.222,6.282,6.342
118,12,6.342,6.402,6.462
119,14,6.462,6.524,6.585
120,9,6.585,6.647,6.709
121,10,6.709,6.772,6.834
122,6,6.834,6.898,6.961
123,9,6.961,7.026,7.090
124,10,7.090,7.155,7.220
125,6,7.220,7.286,7.352
126,9,7.352,7.419,7.485
127,2,7.485,7.553,7.620
128,12,7.620,7.689,7.757
129,4,7.757,7.826,7.895
130,3,7.895,7.965,8.035
131,2,8.035,8.106,8.176
132,22,8.176,8.248,8.319
133,34,8.319,8.392,8.464
134,27,8.464,8.537,8.611
135,27,8.611,8.685,8.759
136,8,8.759,8.834,8.909
137,4,8.909,8.984,9.060
138,11,9.060,9.137,9.213
139,4,9.213,9.291,9.368
140,12,9.368,9.447,9.525
141,13,9.525,9.604,9.683
142,0,9.683,9.764,9.844
143,14,9.844,9.925,10.01
144,5,10.01,10.09,10.17
145,20,10.17,10.25,10.33
146,7,10.33,10.42,10.50
147,4,10.50,10.59,10.67
148,8,10.67,10.76,10.84
149,6,10.84,10.93,11.01
150,4,11.01,11.10,11.19
151,3,11.19,11.28,11.37
152,8,11.37,11.45,11.54
153,2,11.54,11.63,11.72
154,6,11.72,11.81,11.91
155,2,11.91,12.00,12.09
156,4,12.09,12.18,12.27
157,5,12.27,12.37,12.46
158,0,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,0,12.84,12.94,13.04
161,2,13.04,13.13,13.23
162,2,13.23,13.33,13.43
163,0,13.43,13.53,13.63
164,2,13.63,13.73,13.83
165,0,13.83,13.93,14.03
166,2,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,4,14.44,14.55,14.65
169,2,14.65,14.76,14.86
170,0,14.86,14.97,15.08
171,2,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,2,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,0,16.17,16.28,16.40
177,2,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,0,16.85,16.97,17.09
180,0,17.09,17.20,17.32
181,0,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,0,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,0,18.27,18.40,18.52
186,0,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,2,19.01,19.14,19.26
189,0,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,0,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,3.084,1.806
2,0.000,1.715,1.485
3,0.001,0.640,1.069
4,0.001,0.885,1.191
5,0.001,3.407,1.867
6,0.001,0.939,1.215
7,0.002,0.981,1.233
8,0.002,1.916,1.541
9,0.002,0.903,1.199
10,0.003,0.622,1.059
11,0.003,0.460,0.958
12,0.003,1.499,1.420
13,0.003,1.288,1.350
14,0.004,1.283,1.348
15,0.004,0.744,1.124
16,0.004,0.921,1.207
17,0.005,1.045,1.259
18,0.005,1.210,1.322
19,0.005,3.474,1.879
20,0.005,2.109,1.591
21,0.006,1.890,1.534
22,0.006,0.826,1.164
23,0.006,0.843,1.172
24,0.007,3.829,1.941
25,0.007,1.153,1.301
26,0.007,0.606,1.050
27,0.007,1.957,1.552
28,0.008,7.996,2.481
29,0.008,4.544,2.055
30,0.008,2.899,1.769
31,0.009,1.512,1.424
32,0.009,0.753,1.129
33,0.009,0.843,1.172
34,0.009,1.630,1.460
35,0.010,0.722,1.113
36,0.010,1.349,1.371
37,0.010,3.043,1.798
38,0.011,0.876,1.187
39,0.011,1.199,1.318
40,0.011,2.280,1.633
41,0.011,1.103,1.282
42,0.012,1.352,1.372
43,0.012,1.577,1.444
44,0.012,0.624,1.060
45,0.013,3.429,1.871
46,0.013,1.047,1.260
47,0.013,1.047,1.260
48,0.013,0.524,1.000
49,0.014,0.250,0.782
50,0.014,1.166,1.306
51,0.014,1.140,1.296
52,0.015,1.697,1.480
53,0.015,0.740,1.122
54,0.015,0.687,1.095
55,0.016,0.691,1.097
56,0.016,0.687,1.095
57,0.016,1.134,1.294
58,0.016,3.079,1.805
59,0.017,2.487,1.681
60,0.017,0.536,1.008
61,0.017,1.544,1.434
62,0.018,1.912,1.540
63,0.018,0.738,1.121
64,0.018,1.544,1.434
65,0.018,1.385,1.383
66,0.019,1.567,1.441
67,0.019,1.140,1.296
68,0.019,0.798,1.151
69,0.020,0.832,1.167
70,0.020,1.677,1.474
71,0.020,2.623,1.711
72,0.020,0.772,1.138
73,0.021,1.263,1.341
74,0.021,1.935,1.546
75,0.021,1.521,1.427
76,0.022,2.369,1.654
77,0.022,3.546,1.892
78,0.022,1.382,1.382
79,0.022,0.669,1.085
80,0.023,0.693,1.098
81,0.023,1.207,1.321
82,0.023,1.224,1.327
83,0.024,1.134,1.294
84,0.024,1.254,1.338
85,0.024,1.957,1.552
86,0.024,1.246,1.335
87,0.025,0.610,1.052
88,0.025,0.930,1.211
89,0.025,3.084,1.806
90,0.026,0.946,1.218
91,0.026,0.716,1.110
92,0.026,1.288,1.350
93,0.026,1.108,1.284
94,0.027,0.695,1.099
95,0.027,0.510,0.991
96,0.027,0.923,1.208
97,0.028,2.716,1.731
98,0.028,0.856,1.178
99,0.028,1.465,1.409
100,0.028,0.201,0.727
101,0.029,1.124,1.290
102,0.029,0.645,1.072
103,0.029,1.232,1.330
104,0.030,4.114,1.988
105,0.030,2.559,1.697
106,0.030,1.957,1.552
107,0.030,1.083,1.274
108,0.031,1.297,1.353
109,0.031,0.839,1.170
110,0.031,1.458,1.407
111,0.032,1.394,1.386
112,0.032,2.230,1.621
113,0.032,1.001,1.241
114,0.032,2.161,1.604
115,0.033,1.563,1.440
116,0.033,1.037,1.256
117,0.033,0.714,1.109
118,0.034,1.828,1.517
119,0.034,0.310,0.840
120,0.034,1.547,1.435
121,0.034,0.865,1.182
122,0.035,0.991,1.237
123,0.035,0.921,1.207
124,0.035,0.841,1.171
125,0.036,1.116,1.287
126,0.036,0.536,1.008
127,0.036,0.417,0.927
128,0.036,0.663,1.082
129,0.037,3.183,1.825
130,0.037,1.134,1.294
131,0.037,0.726,1.115
132,0.038,5.515,2.192
133,0.038,1.509,1.423
134,0.038,0.822,1.162
135,0.038,1.437,1.400
136,0.039,1.042,1.258
137,0.039,0.678,1.090
138,0.039,1.111,1.285
139,0.040,1.449,1.404
140,0.040,1.111,1.285
141,0.040,2.716,1.731
142,0.040,0.736,1.120
143,0.041,1.015,1.247
144,0.041,4.058,1.979
145,0.041,0.898,1.197
146,0.042,0.805,1.154
147,0.042,3.105,1.810
148,0.042,0.730,1.117
