"Multisizer","2020-02-06  18:12"
"File name:","50K_M3_2020-02-06_06.#m4"
"Generation:","50K"
"Population:","M3"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-06  18:11"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","80411"
"Counting threshold:","0.600"
"Counts above threshold:","80411"
"Coincidence corrected:","88086"

"From","0.113"
"To","22.45"
"Number ",88067
"Mean:","1.008"
"Median:","0.750"
"D(0,0):",1.171
"Mean/Median ratio:","1.345"
"Mode:","0.644"
"95% Conf. Limits:","1.002"
"95% Conf. Limits:","1.014"
"S.D.:","0.915"
"Variance:","0.836"
"C.V.:","90.71"
"Skewness:","5.544"
"Kurtosis:","45.74"
"d10:","0.502"
"d50:","0.750"
"d90:","1.755"
"Specific Surf. Area:","46014"

"% <","Size "
10,0.502
25,0.599
50,0.750
75,1.012
90,1.755

"% >","Size "
10,1.755
25,1.012
50,0.750
75,0.599
90,0.502

"Size ","% <"
1,74.8
10,99.9
100,100
1000,100

"Size ","% >"
1,25.2
10,0.12
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,21,0.113,0.117,0.121
2,13,0.121,0.126,0.130
3,12,0.130,0.135,0.140
4,10,0.140,0.144,0.149
5,8,0.149,0.154,0.159
6,3,0.159,0.165,0.170
7,16,0.170,0.175,0.181
8,12,0.181,0.186,0.192
9,6,0.192,0.198,0.204
10,14,0.204,0.210,0.217
11,6,0.217,0.223,0.229
12,13,0.229,0.236,0.243
13,39,0.243,0.250,0.257
14,32,0.257,0.264,0.271
15,30,0.271,0.279,0.286
16,58,0.286,0.294,0.302
17,62,0.302,0.310,0.318
18,124,0.318,0.326,0.334
19,167,0.334,0.343,0.351
20,212,0.351,0.360,0.369
21,372,0.369,0.378,0.387
22,462,0.387,0.397,0.406
23,730,0.406,0.416,0.426
24,1080,0.426,0.436,0.446
25,1482,0.446,0.456,0.467
26,1708,0.467,0.478,0.488
27,2392,0.488,0.499,0.510
28,2925,0.510,0.522,0.533
29,3190,0.533,0.545,0.556
30,3559,0.556,0.568,0.581
31,3928,0.581,0.593,0.605
32,4070,0.605,0.618,0.631
33,4278,0.631,0.644,0.657
34,4001,0.657,0.670,0.684
35,4136,0.684,0.697,0.711
36,3816,0.711,0.725,0.740
37,3709,0.740,0.754,0.769
38,3442,0.769,0.784,0.798
39,3147,0.798,0.814,0.829
40,2997,0.829,0.845,0.860
41,2670,0.860,0.876,0.892
42,2557,0.892,0.909,0.925
43,2225,0.925,0.942,0.959
44,1830,0.959,0.976,0.993
45,1624,0.993,1.011,1.029
46,1221,1.029,1.047,1.065
47,1175,1.065,1.083,1.102
48,861,1.102,1.121,1.140
49,675,1.140,1.159,1.178
50,649,1.178,1.198,1.218
51,635,1.218,1.238,1.258
52,572,1.258,1.279,1.300
53,580,1.300,1.321,1.342
54,586,1.342,1.363,1.385
55,635,1.385,1.407,1.429
56,605,1.429,1.452,1.474
57,695,1.474,1.497,1.520
58,748,1.520,1.543,1.567
59,646,1.567,1.591,1.614
60,694,1.614,1.639,1.663
61,662,1.663,1.688,1.713
62,627,1.713,1.738,1.764
63,491,1.764,1.789,1.815
64,502,1.815,1.842,1.868
65,438,1.868,1.895,1.922
66,421,1.922,1.949,1.976
67,418,1.976,2.004,2.032
68,386,2.032,2.060,2.089
69,267,2.089,2.118,2.147
70,318,2.147,2.176,2.206
71,312,2.206,2.236,2.265
72,279,2.265,2.296,2.327
73,259,2.327,2.358,2.389
74,265,2.389,2.420,2.452
75,245,2.452,2.484,2.516
76,257,2.516,2.549,2.582
77,226,2.582,2.615,2.648
78,225,2.648,2.682,2.716
79,197,2.716,2.750,2.785
80,168,2.785,2.820,2.855
81,165,2.855,2.890,2.926
82,175,2.926,2.962,2.998
83,118,2.998,3.035,3.071
84,145,3.071,3.109,3.146
85,146,3.146,3.184,3.222
86,160,3.222,3.261,3.299
87,111,3.299,3.338,3.377
88,125,3.377,3.417,3.457
89,105,3.457,3.497,3.538
90,80,3.538,3.579,3.620
91,70,3.620,3.661,3.703
92,90,3.703,3.745,3.788
