"Multisizer","2020-02-05  20:38"
"File name:","0K_606_2020-02-05_02.#m4"
"Generation:","0K"
"Population:","606"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-05  20:37"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","1439"
"Counting threshold:","0.600"
"Counts above threshold:","1439"
"Coincidence corrected:","1441"

"From","0.113"
"To","22.45"
"Number ",1442
"Mean:","0.455"
"Median:","0.415"
"D(0,0):",0.904
"Mean/Median ratio:","1.097"
"Mode:","0.456"
"95% Conf. Limits:","0.418"
"95% Conf. Limits:","0.492"
"S.D.:","0.714"
"Variance:","0.510"
"C.V.:","156.8"
"Skewness:","23.16"
"Kurtosis:","588.1"
"d10:","0.169"
"d50:","0.415"
"d90:","0.636"
"Specific Surf. Area:","57784"

"% <","Size "
10,0.169
25,0.310
50,0.415
75,0.518
90,0.636

"% >","Size "
10,0.636
25,0.518
50,0.415
75,0.310
90,0.169

"Size ","% <"
1,97.9
10,99.7
100,100
1000,100

"Size ","% >"
1,2.06
10,0.28
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,56,0.113,0.117,0.121
2,34,0.121,0.126,0.130
3,24,0.130,0.135,0.140
4,8,0.140,0.144,0.149
5,16,0.149,0.154,0.159
6,16,0.159,0.165,0.170
7,4,0.170,0.175,0.181
8,10,0.181,0.186,0.192
9,2,0.192,0.198,0.204
10,4,0.204,0.210,0.217
11,12,0.217,0.223,0.229
12,20,0.229,0.236,0.243
13,26,0.243,0.250,0.257
14,30,0.257,0.264,0.271
15,18,0.271,0.279,0.286
16,46,0.286,0.294,0.302
17,62,0.302,0.310,0.318
18,42,0.318,0.326,0.334
19,51,0.334,0.343,0.351
20,56,0.351,0.360,0.369
21,81,0.369,0.378,0.387
22,70,0.387,0.397,0.406
23,79,0.406,0.416,0.426
24,66,0.426,0.436,0.446
25,76,0.446,0.456,0.467
26,80,0.467,0.478,0.488
27,85,0.488,0.499,0.510
28,62,0.510,0.522,0.533
29,54,0.533,0.545,0.556
30,52,0.556,0.568,0.581
31,36,0.581,0.593,0.605
32,23,0.605,0.618,0.631
33,18,0.631,0.644,0.657
34,16,0.657,0.670,0.684
35,16,0.684,0.697,0.711
36,20,0.711,0.725,0.740
37,10,0.740,0.754,0.769
38,16,0.769,0.784,0.798
39,2,0.798,0.814,0.829
40,6,0.829,0.845,0.860
41,0,0.860,0.876,0.892
42,6,0.892,0.909,0.925
43,0,0.925,0.942,0.959
44,0,0.959,0.976,0.993
45,2,0.993,1.011,1.029
46,2,1.029,1.047,1.065
47,0,1.065,1.083,1.102
48,4,1.102,1.121,1.140
49,2,1.140,1.159,1.178
50,2,1.178,1.198,1.218
51,2,1.218,1.238,1.258
52,0,1.258,1.279,1.300
53,2,1.300,1.321,1.342
54,2,1.342,1.363,1.385
55,2,1.385,1.407,1.429
56,0,1.429,1.452,1.474
57,0,1.474,1.497,1.520
58,0,1.520,1.543,1.567
59,0,1.567,1.591,1.614
60,0,1.614,1.639,1.663
61,0,1.663,1.688,1.713
62,0,1.713,1.738,1.764
63,2,1.764,1.789,1.815
64,0,1.815,1.842,1.868
65,0,1.868,1.895,1.922
66,0,1.922,1.949,1.976
67,0,1.976,2.004,2.032
68,0,2.032,2.060,2.089
69,0,2.089,2.118,2.147
70,0,2.147,2.176,2.206
71,0,2.206,2.236,2.265
72,0,2.265,2.296,2.327
73,0,2.327,2.358,2.389
74,0,2.389,2.420,2.452
75,0,2.452,2.484,2.516
76,2,2.516,2.549,2.582
77,2,2.582,2.615,2.648
78,0,2.648,2.682,2.716
79,0,2.716,2.750,2.785
80,0,2.785,2.820,2.855
81,0,2.855,2.890,2.926
82,0,2.926,2.962,2.998
83,0,2.998,3.035,3.071
84,0,3.071,3.109,3.146
85,0,3.146,3.184,3.222
86,0,3.222,3.261,3.299
87,0,3.299,3.338,3.377
88,0,3.377,3.417,3.457
89,0,3.457,3.497,3.538
90,0,3.538,3.579,3.620
91,0,3.620,3.661,3.703
92,0,3.703,3.745,3.788
93,0,3.788,3.831,3.873
94,0,3.873,3.917,3.961
95,0,3.961,4.005,4.049
96,0,4.049,4.094,4.139
97,0,4.139,4.184,4.230
98,0,4.230,4.276,4.322
99,0,4.322,4.369,4.416
100,0,4.416,4.463,4.511
101,0,4.511,4.559,4.607
102,0,4.607,4.656,4.705
103,0,4.705,4.755,4.804
104,0,4.804,4.854,4.905
105,0,4.905,4.956,5.007
106,0,5.007,5.058,5.110
107,0,5.110,5.162,5.215
108,0,5.215,5.268,5.321
109,0,5.321,5.375,5.428
110,0,5.428,5.483,5.537
111,0,5.537,5.593,5.648
112,0,5.648,5.704,5.760
113,0,5.760,5.816,5.873
114,0,5.873,5.931,5.988
115,0,5.988,6.046,6.104
116,0,6.104,6.163,6.222
117,0,6.222,6.282,6.342
118,0,6.342,6.402,6.462
119,0,6.462,6.524,6.585
120,0,6.585,6.647,6.709
121,0,6.709,6.772,6.834
122,0,6.834,6.898,6.961
123,0,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,0,7.220,7.286,7.352
126,0,7.352,7.419,7.485
127,0,7.485,7.553,7.620
128,0,7.620,7.689,7.757
129,0,7.757,7.826,7.895
130,0,7.895,7.965,8.035
131,0,8.035,8.106,8.176
132,0,8.176,8.248,8.319
133,0,8.319,8.392,8.464
134,0,8.464,8.537,8.611
135,0,8.611,8.685,8.759
136,0,8.759,8.834,8.909
137,0,8.909,8.984,9.060
138,0,9.060,9.137,9.213
139,0,9.213,9.291,9.368
140,0,9.368,9.447,9.525
141,0,9.525,9.604,9.683
142,0,9.683,9.764,9.844
143,0,9.844,9.925,10.01
144,0,10.01,10.09,10.17
145,0,10.17,10.25,10.33
146,0,10.33,10.42,10.50
147,0,10.50,10.59,10.67
148,0,10.67,10.76,10.84
149,0,10.84,10.93,11.01
150,0,11.01,11.10,11.19
151,0,11.19,11.28,11.37
152,0,11.37,11.45,11.54
153,0,11.54,11.63,11.72
154,0,11.72,11.81,11.91
155,0,11.91,12.00,12.09
156,0,12.09,12.18,12.27
157,0,12.27,12.37,12.46
158,0,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,0,12.84,12.94,13.04
161,0,13.04,13.13,13.23
162,0,13.23,13.33,13.43
163,0,13.43,13.53,13.63
164,0,13.63,13.73,13.83
165,0,13.83,13.93,14.03
166,0,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,0,14.44,14.55,14.65
169,0,14.65,14.76,14.86
170,0,14.86,14.97,15.08
171,0,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,0,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,0,16.17,16.28,16.40
177,0,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,0,16.85,16.97,17.09
180,0,17.09,17.20,17.32
181,0,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,2,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,0,18.27,18.40,18.52
186,0,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,0,19.01,19.14,19.26
189,2,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,0,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,0.762,1.133
2,0.019,1.280,1.347
3,0.037,0.120,0.612
4,0.056,0.123,0.618
5,0.074,0.129,0.627
6,0.093,0.123,0.616
7,0.111,0.125,0.621
8,0.130,0.265,0.797
9,0.145,0.130,0.629
10,0.161,0.374,0.894
11,0.176,0.123,0.616
12,0.192,0.335,0.862
13,0.207,0.471,0.965
14,0.222,0.278,0.810
15,0.238,0.118,0.608
16,0.253,0.453,0.953
17,0.268,0.575,1.032
18,0.284,0.449,0.950
19,0.299,0.141,0.646
20,0.315,0.120,0.612
21,0.330,0.118,0.608
22,0.345,0.332,0.859
23,0.361,0.436,0.941
24,0.376,0.423,0.932
25,0.392,0.584,1.037
26,0.407,0.420,0.929
27,0.422,1.111,1.285
28,0.438,0.672,1.087
29,0.453,0.250,0.782
30,0.468,0.119,0.611
31,0.484,0.419,0.928
32,0.499,0.429,0.936
33,0.515,0.434,0.939
34,0.530,0.869,1.184
35,0.543,0.136,0.638
36,0.557,0.116,0.605
37,0.570,0.124,0.619
38,0.583,17.91,3.246
39,0.597,0.123,0.617
40,0.610,0.507,0.990
41,0.623,0.138,0.641
42,0.637,0.119,0.611
43,0.650,0.128,0.625
44,0.663,0.173,0.691
45,0.677,0.758,1.131
46,0.690,0.114,0.601
47,0.703,0.116,0.606
48,0.717,0.256,0.788
49,0.730,0.121,0.614
50,0.740,0.406,0.919
51,0.750,0.117,0.607
52,0.760,0.459,0.957
53,0.770,0.167,0.683
54,0.780,0.120,0.611
55,0.790,0.126,0.622
56,0.800,0.140,0.644
57,0.810,3.817,1.939
58,0.820,0.691,1.097
59,0.830,0.543,1.012
60,0.840,0.470,0.965
61,0.850,0.425,0.933
62,0.860,0.125,0.621
63,0.870,0.939,1.215
64,0.880,0.131,0.631
65,0.890,0.304,0.834
66,0.900,0.449,0.950
67,0.910,0.638,1.068
68,0.920,0.907,1.201
69,0.930,0.125,0.620
70,0.943,0.658,1.079
71,0.957,0.376,0.895
72,0.970,0.389,0.906
73,0.983,0.509,0.990
74,0.997,0.559,1.022
75,1.010,0.432,0.938
76,1.023,0.121,0.613
77,1.037,0.129,0.627
78,1.050,0.130,0.628
79,1.063,0.181,0.702
80,1.077,0.219,0.748
81,1.090,0.128,0.625
82,1.103,0.133,0.633
83,1.117,0.158,0.671
84,1.130,0.132,0.632
85,1.145,0.132,0.632
86,1.161,0.124,0.619
87,1.176,0.134,0.635
88,1.192,0.309,0.839
89,1.207,0.290,0.821
90,1.222,0.531,1.005
91,1.238,0.120,0.612
92,1.253,0.429,0.936
93,1.268,0.136,0.639
94,1.284,0.552,1.018
95,1.299,0.446,0.948
96,1.315,0.117,0.606
97,1.330,0.794,1.149
98,1.344,0.116,0.605
99,1.359,0.115,0.603
100,1.373,0.116,0.605
101,1.387,0.377,0.896
102,1.401,0.120,0.612
103,1.416,0.295,0.826
104,1.430,0.480,0.971
105,1.444,0.115,0.603
106,1.459,0.114,0.602
107,1.473,0.498,0.983
108,1.487,0.730,1.117
109,1.501,0.299,0.830
110,1.516,0.142,0.647
111,1.530,0.119,0.611
112,1.541,0.141,0.645
113,1.552,0.718,1.111
114,1.563,0.513,0.993
115,1.574,0.249,0.780
116,1.586,0.115,0.603
117,1.597,0.488,0.977
118,1.608,0.894,1.195
119,1.619,0.481,0.972
120,1.630,0.121,0.613
121,1.641,0.121,0.613
122,1.652,0.123,0.616
123,1.663,0.738,1.121
124,1.674,0.156,0.668
125,1.686,0.944,1.217
126,1.697,0.241,0.773
127,1.708,0.257,0.789
128,1.719,0.794,1.149
129,1.730,0.144,0.651
130,1.748,0.117,0.606
131,1.766,0.744,1.124
132,1.785,0.496,0.982
133,1.803,0.355,0.879
134,1.821,1.760,1.498
135,1.839,0.368,0.889
136,1.857,0.935,1.213
137,1.875,0.144,0.651
138,1.894,0.129,0.627
139,1.912,0.839,1.170
140,1.930,0.136,0.638
141,1.943,0.116,0.605
142,1.955,0.152,0.662
143,1.968,0.516,0.995
144,1.980,0.400,0.914
145,1.993,0.178,0.697
146,2.005,0.169,0.686
147,2.018,0.456,0.955
148,2.030,0.310,0.840
149,2.043,0.247,0.779
150,2.055,0.384,0.902
151,2.068,0.137,0.639
152,2.080,0.198,0.724
153,2.093,0.374,0.894
154,2.105,0.140,0.645
155,2.118,0.262,0.794
156,2.130,0.115,0.604
157,2.152,0.559,1.022
158,2.174,0.150,0.660
159,2.197,0.115,0.604
160,2.219,0.488,0.977
161,2.241,0.120,0.612
162,2.263,0.549,1.016
163,2.286,0.372,0.892
164,2.308,0.227,0.757
165,2.330,0.487,0.976
166,2.347,0.722,1.113
167,2.363,0.115,0.604
168,2.380,0.133,0.633
169,2.397,0.562,1.024
170,2.413,0.114,0.601
171,2.430,0.162,0.676
172,2.447,0.513,0.993
173,2.463,0.147,0.655
174,2.480,0.117,0.607
175,2.497,0.541,1.011
176,2.513,0.157,0.669
177,2.530,0.444,0.947
178,2.540,0.302,0.833
179,2.549,0.478,0.970
180,2.559,0.525,1.001
181,2.568,1.023,1.250
182,2.578,0.125,0.621
183,2.587,0.477,0.969
184,2.597,0.142,0.647
185,2.606,1.103,1.282
186,2.616,0.438,0.942
187,2.625,0.160,0.674
188,2.635,0.128,0.625
189,2.644,0.958,1.223
190,2.654,0.118,0.609
191,2.663,0.389,0.906
192,2.673,0.803,1.153
193,2.682,0.305,0.835
194,2.692,0.159,0.672
195,2.701,0.400,0.914
196,2.711,2.061,1.579
197,2.720,0.958,1.223
198,2.730,0.155,0.666
199,2.743,0.564,1.025
200,2.757,1.010,1.245
201,2.770,0.163,0.678
202,2.783,0.455,0.955
203,2.797,0.257,0.789
204,2.810,0.556,1.020
205,2.823,0.459,0.957
206,2.837,0.384,0.902
207,2.850,0.603,1.048
208,2.863,0.150,0.659
209,2.877,0.118,0.609
210,2.890,0.129,0.627
211,2.903,0.551,1.017
212,2.917,0.126,0.623
213,2.930,0.636,1.067
214,2.942,0.144,0.650
215,2.954,0.304,0.835
216,2.965,0.171,0.688
217,2.977,0.116,0.605
218,2.989,0.478,0.970
219,3.001,0.118,0.609
220,3.012,0.371,0.891
221,3.024,0.896,1.196
222,3.036,0.114,0.602
223,3.048,0.117,0.606
224,3.059,0.641,1.070
225,3.071,0.135,0.636
226,3.083,0.122,0.616
227,3.095,0.133,0.634
228,3.106,0.369,0.890
229,3.118,0.417,0.927
230,3.130,0.132,0.631
231,3.144,0.117,0.606
232,3.159,0.127,0.623
233,3.173,0.674,1.088
234,3.187,0.114,0.602
235,3.201,0.120,0.612
236,3.216,2.614,1.709
237,3.230,0.581,1.035
238,3.244,0.766,1.135
239,3.259,0.697,1.100
240,3.273,0.601,1.047
241,3.287,0.581,1.035
242,3.301,0.310,0.840
243,3.316,0.127,0.623
244,3.330,0.206,0.732
245,3.342,0.240,0.772
246,3.354,0.428,0.935
247,3.365,0.538,1.009
248,3.377,0.139,0.643
249,3.389,0.343,0.868
250,3.401,0.123,0.616
251,3.412,0.124,0.619
252,3.424,0.652,1.076
253,3.436,0.421,0.930
254,3.448,0.132,0.633
255,3.459,0.126,0.622
256,3.471,0.562,1.024
257,3.483,0.201,0.726
258,3.495,0.921,1.207
259,3.506,0.160,0.674
260,3.518,0.408,0.921
261,3.530,0.503,0.987
262,3.550,0.118,0.608
263,3.570,0.355,0.879
264,3.590,0.114,0.602
265,3.610,0.379,0.898
266,3.630,0.459,0.957
267,3.650,0.118,0.608
268,3.670,0.143,0.648
269,3.690,0.958,1.223
270,3.710,1.725,1.488
271,3.730,0.128,0.626
272,3.755,0.703,1.103
273,3.780,0.125,0.621
274,3.805,0.416,0.926
275,3.830,0.126,0.622
276,3.855,0.788,1.146
277,3.880,0.589,1.040
278,3.905,0.475,0.968
279,3.930,0.141,0.646
280,3.940,0.131,0.630
281,3.949,1.052,1.262
282,3.959,1.140,1.296
283,3.968,0.749,1.127
284,3.978,0.776,1.140
285,3.987,0.276,0.807
286,3.997,0.477,0.969
287,4.006,0.294,0.825
288,4.016,0.379,0.898
289,4.025,0.511,0.992
290,4.035,0.217,0.745
291,4.044,1.288,1.350
292,4.054,0.446,0.948
293,4.063,0.360,0.883
294,4.073,0.138,0.641
295,4.082,1.047,1.260
296,4.092,0.530,1.004
297,4.101,0.627,1.062
298,4.111,0.570,1.029
299,4.120,1.075,1.271
300,4.130,0.523,0.999
301,4.144,0.218,0.746
302,4.159,0.484,0.974
303,4.173,0.955,1.222
304,4.187,0.533,1.006
305,4.201,0.365,0.886
306,4.216,0.144,0.651
307,4.230,1.379,1.381
308,4.244,0.121,0.614
309,4.259,0.417,0.927
310,4.273,0.128,0.625
311,4.287,0.744,1.124
312,4.301,0.865,1.182
313,4.316,0.296,0.827
314,4.330,0.622,1.059
315,4.352,0.742,1.123
316,4.374,0.119,0.610
317,4.397,0.262,0.794
318,4.419,0.579,1.034
319,4.441,0.120,0.613
320,4.463,0.423,0.931
321,4.486,0.130,0.629
322,4.508,0.273,0.804
323,4.530,0.589,1.040
324,4.542,0.411,0.922
325,4.554,0.350,0.874
326,4.565,0.232,0.762
327,4.577,0.195,0.720
328,4.589,0.369,0.890
329,4.601,0.567,1.027
330,4.612,0.506,0.989
331,4.624,0.527,1.002
332,4.636,0.656,1.078
333,4.648,0.115,0.603
334,4.659,0.288,0.820
335,4.671,0.121,0.613
336,4.683,0.154,0.665
337,4.695,0.544,1.013
338,4.706,0.181,0.702
339,4.718,0.385,0.902
340,4.730,0.478,0.970
341,4.743,0.654,1.077
342,4.755,0.405,0.918
343,4.768,0.768,1.136
344,4.780,0.325,0.853
345,4.793,0.678,1.090
346,4.805,1.098,1.280
347,4.818,1.067,1.268
348,4.830,0.129,0.627
349,4.843,0.128,0.626
350,4.855,0.574,1.031
351,4.868,0.116,0.605
352,4.880,0.121,0.613
353,4.893,0.192,0.716
354,4.905,0.129,0.627
355,4.918,0.377,0.897
356,4.930,0.667,1.084
357,4.959,0.509,0.990
358,4.987,1.035,1.255
359,5.016,0.480,0.971
360,5.044,0.121,0.613
361,5.073,0.436,0.941
362,5.101,0.718,1.111
363,5.130,0.409,0.921
364,5.144,0.603,1.048
365,5.159,0.782,1.143
366,5.173,0.117,0.608
367,5.187,0.559,1.022
368,5.201,0.118,0.609
369,5.216,0.127,0.624
370,5.230,0.641,1.070
371,5.244,0.473,0.967
372,5.259,0.114,0.602
373,5.273,1.329,1.364
374,5.287,0.538,1.009
375,5.301,0.144,0.651
376,5.316,0.136,0.638
377,5.330,0.809,1.156
378,5.353,0.294,0.825
379,5.377,0.121,0.613
380,5.400,0.746,1.125
381,5.424,1.140,1.296
382,5.447,0.898,1.197
383,5.471,0.245,0.776
384,5.494,0.541,1.011
385,5.518,0.348,0.873
386,5.541,0.374,0.894
387,5.565,0.718,1.111
388,5.588,0.372,0.892
389,5.612,0.165,0.680
390,5.635,0.714,1.109
391,5.658,0.343,0.868
392,5.682,0.548,1.015
393,5.705,0.442,0.945
394,5.729,0.123,0.616
395,5.752,0.627,1.062
396,5.776,0.346,0.871
397,5.799,0.512,0.993
398,5.823,0.428,0.935
399,5.846,0.149,0.658
400,5.870,0.794,1.149
401,5.893,0.203,0.730
402,5.917,0.587,1.039
403,5.940,0.852,1.176
404,5.969,0.548,1.015
405,5.997,0.348,0.873
406,6.026,0.728,1.116
407,6.054,0.117,0.607
408,6.083,0.146,0.653
409,6.111,0.221,0.750
410,6.140,0.391,0.907
411,6.150,0.264,0.796
412,6.160,0.394,0.909
413,6.170,0.494,0.981
414,6.180,0.450,0.951
415,6.190,0.119,0.610
416,6.200,0.385,0.902
417,6.210,0.114,0.602
418,6.220,0.497,0.983
419,6.230,0.479,0.971
420,6.240,0.482,0.973
421,6.250,0.472,0.966
422,6.260,0.443,0.946
423,6.270,0.149,0.657
424,6.280,0.691,1.097
425,6.290,0.483,0.973
426,6.300,0.326,0.854
427,6.310,0.674,1.088
428,6.320,0.786,1.145
429,6.330,0.444,0.946
430,6.340,0.313,0.843
431,6.365,0.649,1.074
432,6.390,0.424,0.932
433,6.415,1.308,1.357
434,6.440,0.738,1.121
435,6.465,0.905,1.200
436,6.490,0.898,1.197
437,6.515,0.482,0.973
438,6.540,0.144,0.650
439,6.558,0.386,0.904
440,6.576,0.127,0.624
441,6.595,0.177,0.697
442,6.613,0.123,0.617
443,6.631,0.150,0.659
444,6.649,0.499,0.984
445,6.667,0.202,0.728
446,6.685,1.028,1.252
447,6.704,0.117,0.607
448,6.722,0.120,0.613
449,6.740,0.322,0.851
450,6.754,0.503,0.987
451,6.769,0.319,0.848
452,6.783,0.665,1.083
453,6.797,0.433,0.939
454,6.811,0.122,0.616
455,6.826,0.117,0.607
456,6.840,0.121,0.614
457,6.854,0.415,0.926
458,6.869,0.977,1.231
459,6.883,0.114,0.601
460,6.897,0.539,1.010
461,6.911,0.388,0.905
462,6.926,0.481,0.972
463,6.940,0.128,0.625
464,6.969,0.852,1.176
465,6.997,0.977,1.231
466,7.026,0.591,1.041
467,7.054,0.480,0.971
468,7.083,0.126,0.623
469,7.111,0.693,1.098
470,7.140,0.464,0.960
471,7.162,0.254,0.786
472,7.184,0.858,1.179
473,7.207,0.119,0.610
474,7.229,0.259,0.791
475,7.251,0.424,0.932
476,7.273,0.724,1.114
477,7.296,0.561,1.023
478,7.318,0.618,1.057
479,7.340,0.403,0.917
480,7.354,0.257,0.789
481,7.369,0.538,1.009
482,7.383,0.581,1.035
483,7.397,0.200,0.725
484,7.411,0.528,1.003
485,7.426,0.117,0.606
486,7.440,0.145,0.652
487,7.454,0.313,0.842
488,7.469,0.294,0.825
489,7.483,0.321,0.850
490,7.497,0.126,0.622
491,7.511,0.121,0.613
492,7.526,0.130,0.628
493,7.540,0.174,0.693
494,7.558,0.117,0.608
495,7.576,0.367,0.888
496,7.595,0.355,0.879
497,7.613,0.497,0.983
498,7.631,0.402,0.916
499,7.649,0.191,0.715
500,7.667,0.173,0.692
501,7.685,0.151,0.660
502,7.704,1.153,1.301
503,7.722,0.515,0.994
504,7.740,0.485,0.975
505,7.754,0.457,0.956
506,7.769,1.037,1.256
507,7.783,0.491,0.979
508,7.797,0.119,0.611
509,7.811,0.391,0.907
510,7.826,0.130,0.629
511,7.840,0.354,0.878
512,7.854,0.636,1.067
513,7.869,0.611,1.053
514,7.883,0.383,0.901
515,7.897,0.344,0.869
516,7.911,0.584,1.037
517,7.926,0.511,0.992
518,7.940,0.403,0.916
519,7.955,0.854,1.177
520,7.971,0.492,0.980
521,7.986,0.127,0.623
522,8.002,0.620,1.058
523,8.017,0.506,0.988
524,8.032,0.506,0.988
525,8.048,0.492,0.979
526,8.063,0.638,1.068
527,8.078,0.520,0.998
528,8.094,0.528,1.003
529,8.109,0.122,0.615
530,8.125,0.137,0.639
531,8.140,0.433,0.939
532,8.158,0.295,0.826
533,8.176,0.294,0.825
534,8.195,0.384,0.902
535,8.213,0.395,0.911
536,8.231,0.409,0.921
537,8.249,0.554,1.019
538,8.267,0.439,0.943
539,8.285,0.311,0.841
540,8.304,0.119,0.610
541,8.322,0.426,0.934
542,8.340,0.162,0.676
543,8.352,0.319,0.848
544,8.365,0.458,0.956
545,8.378,0.705,1.104
546,8.390,0.521,0.998
547,8.403,0.495,0.982
548,8.415,0.214,0.742
549,8.428,0.502,0.986
550,8.440,0.318,0.847
551,8.453,0.407,0.919
552,8.465,0.172,0.690
553,8.477,0.114,0.601
554,8.490,0.755,1.130
555,8.503,0.357,0.880
556,8.515,0.650,1.075
557,8.528,0.117,0.607
558,8.540,0.413,0.924
559,8.560,0.710,1.107
560,8.580,0.201,0.727
561,8.600,0.556,1.020
562,8.620,0.461,0.959
563,8.640,0.599,1.046
564,8.660,0.341,0.866
565,8.680,0.133,0.633
566,8.700,0.121,0.614
567,8.720,0.125,0.621
568,8.740,1.119,1.288
569,8.762,0.215,0.743
570,8.784,0.351,0.875
571,8.807,0.126,0.622
572,8.829,0.552,1.018
573,8.851,0.130,0.628
574,8.873,0.126,0.623
575,8.896,0.240,0.771
576,8.918,0.786,1.145
577,8.940,0.168,0.684
578,8.973,0.706,1.105
579,9.007,0.636,1.067
580,9.040,0.307,0.837
581,9.073,0.390,0.906
582,9.107,1.180,1.311
583,9.140,0.194,0.718
584,9.155,0.125,0.620
585,9.171,0.326,0.854
586,9.186,0.119,0.610
587,9.202,0.118,0.609
588,9.217,1.294,1.352
589,9.232,0.405,0.918
590,9.248,0.194,0.718
591,9.263,0.572,1.030
592,9.278,0.120,0.612
593,9.294,0.525,1.001
594,9.309,1.204,1.320
595,9.325,0.519,0.997
596,9.340,0.501,0.986
597,9.358,0.751,1.128
598,9.376,0.238,0.769
599,9.395,0.288,0.819
600,9.413,0.786,1.145
601,9.431,0.323,0.852
602,9.449,0.462,0.959
603,9.467,0.255,0.787
604,9.485,0.120,0.612
605,9.504,0.525,1.001
606,9.522,0.907,1.201
607,9.540,0.401,0.915
608,9.562,0.569,1.028
609,9.584,0.314,0.844
610,9.607,0.313,0.843
611,9.629,0.575,1.032
612,9.651,0.716,1.110
613,9.673,0.710,1.107
614,9.696,0.566,1.026
615,9.718,0.490,0.978
616,9.740,0.742,1.123
617,9.765,0.337,0.863
618,9.790,0.438,0.942
619,9.815,0.192,0.716
620,9.840,0.734,1.119
621,9.865,0.521,0.999
622,9.890,0.552,1.018
623,9.915,0.338,0.864
624,9.940,0.372,0.892
625,9.953,0.205,0.731
626,9.967,0.184,0.706
627,9.980,0.535,1.007
628,9.993,0.395,0.910
629,10.007,0.120,0.612
630,10.020,0.488,0.977
631,10.033,0.150,0.659
632,10.047,0.577,1.033
633,10.060,0.263,0.795
634,10.073,0.572,1.030
635,10.087,0.168,0.685
636,10.100,0.302,0.832
637,10.113,0.116,0.605
638,10.127,0.493,0.980
639,10.140,0.582,1.036
640,10.157,0.308,0.838
641,10.173,0.984,1.234
642,10.190,0.114,0.602
643,10.207,0.301,0.832
644,10.223,0.425,0.933
645,10.240,0.582,1.036
646,10.257,0.128,0.626
647,10.273,0.449,0.950
648,10.290,0.680,1.091
649,10.307,0.114,0.602
650,10.323,0.486,0.976
651,10.340,0.549,1.016
652,10.365,0.579,1.034
653,10.390,0.352,0.876
654,10.415,0.574,1.031
655,10.440,0.114,0.602
656,10.465,0.716,1.110
657,10.490,0.129,0.626
658,10.515,0.183,0.705
659,10.540,0.297,0.828
660,10.557,0.437,0.941
661,10.573,0.292,0.823
662,10.590,0.772,1.138
663,10.607,0.245,0.776
664,10.623,0.656,1.078
665,10.640,0.414,0.925
666,10.657,0.712,1.108
667,10.673,0.119,0.611
668,10.690,0.631,1.064
669,10.707,0.656,1.078
670,10.723,0.428,0.935
671,10.740,0.483,0.974
672,10.773,0.472,0.966
673,10.807,0.435,0.940
674,10.840,0.660,1.080
675,10.873,2.545,1.694
676,10.907,0.435,0.940
677,10.940,0.667,1.084
678,10.965,0.562,1.024
679,10.990,0.536,1.008
680,11.015,0.129,0.626
681,11.040,0.433,0.938
682,11.065,0.419,0.928
683,11.090,0.321,0.849
684,11.115,0.136,0.638
685,11.140,0.629,1.063
686,11.154,0.613,1.054
687,11.169,0.135,0.637
