"Multisizer","2020-02-05  20:59"
"File name:","50K_M4_2020-02-05_07.#m4"
"Generation:","50K"
"Population:","M4"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-05  20:59"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","422"
"Counting threshold:","0.600"
"Counts above threshold:","422"
"Coincidence corrected:","422"

"From","0.113"
"To","22.45"
"Number ",434.0
"Mean:","3.417"
"Median:","3.171"
"D(0,0):",1.628
"Mean/Median ratio:","1.078"
"Mode:","3.338"
"95% Conf. Limits:","3.172"
"95% Conf. Limits:","3.662"
"S.D.:","2.567"
"Variance:","6.591"
"C.V.:","75.13"
"Skewness:","1.265"
"Kurtosis:","1.986"
"d10:","0.273"
"d50:","3.171"
"d90:","6.414"
"Specific Surf. Area:","29886"

"% <","Size "
10,0.273
25,1.895
50,3.171
75,4.086
90,6.414

"% >","Size "
10,6.414
25,4.086
50,3.171
75,1.895
90,0.273

"Size ","% <"
1,19.4
10,97.6
100,100
1000,100

"Size ","% >"
1,80.6
10,2.37
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,2,0.113,0.117,0.121
2,4,0.121,0.126,0.130
3,2,0.130,0.135,0.140
4,2,0.140,0.144,0.149
5,4,0.149,0.154,0.159
6,4,0.159,0.165,0.170
7,3,0.170,0.175,0.181
8,4,0.181,0.186,0.192
9,0,0.192,0.198,0.204
10,2,0.204,0.210,0.217
11,4,0.217,0.223,0.229
12,2,0.229,0.236,0.243
13,6,0.243,0.250,0.257
14,4,0.257,0.264,0.271
15,6,0.271,0.279,0.286
16,2,0.286,0.294,0.302
17,0,0.302,0.310,0.318
18,0,0.318,0.326,0.334
19,2,0.334,0.343,0.351
20,0,0.351,0.360,0.369
21,2,0.369,0.378,0.387
22,0,0.387,0.397,0.406
23,6,0.406,0.416,0.426
24,2,0.426,0.436,0.446
25,0,0.446,0.456,0.467
26,0,0.467,0.478,0.488
27,1,0.488,0.499,0.510
28,4,0.510,0.522,0.533
29,0,0.533,0.545,0.556
30,0,0.556,0.568,0.581
31,0,0.581,0.593,0.605
32,4,0.605,0.618,0.631
33,2,0.631,0.644,0.657
34,4,0.657,0.670,0.684
35,0,0.684,0.697,0.711
36,0,0.711,0.725,0.740
37,0,0.740,0.754,0.769
38,0,0.769,0.784,0.798
39,2,0.798,0.814,0.829
40,0,0.829,0.845,0.860
41,0,0.860,0.876,0.892
42,0,0.892,0.909,0.925
43,0,0.925,0.942,0.959
44,2,0.959,0.976,0.993
45,0,0.993,1.011,1.029
46,0,1.029,1.047,1.065
47,0,1.065,1.083,1.102
48,2,1.102,1.121,1.140
49,0,1.140,1.159,1.178
50,2,1.178,1.198,1.218
51,0,1.218,1.238,1.258
52,4,1.258,1.279,1.300
53,2,1.300,1.321,1.342
54,0,1.342,1.363,1.385
55,0,1.385,1.407,1.429
56,0,1.429,1.452,1.474
57,2,1.474,1.497,1.520
58,0,1.520,1.543,1.567
59,2,1.567,1.591,1.614
60,0,1.614,1.639,1.663
61,2,1.663,1.688,1.713
62,2,1.713,1.738,1.764
63,2,1.764,1.789,1.815
64,2,1.815,1.842,1.868
65,0,1.868,1.895,1.922
66,0,1.922,1.949,1.976
67,0,1.976,2.004,2.032
68,2,2.032,2.060,2.089
69,1,2.089,2.118,2.147
70,0,2.147,2.176,2.206
71,8,2.206,2.236,2.265
72,0,2.265,2.296,2.327
73,4,2.327,2.358,2.389
74,8,2.389,2.420,2.452
75,8,2.452,2.484,2.516
76,4,2.516,2.549,2.582
77,8,2.582,2.615,2.648
78,9,2.648,2.682,2.716
79,4,2.716,2.750,2.785
80,4,2.785,2.820,2.855
81,10,2.855,2.890,2.926
82,12,2.926,2.962,2.998
83,7,2.998,3.035,3.071
84,8,3.071,3.109,3.146
85,12,3.146,3.184,3.222
86,21,3.222,3.261,3.299
87,8,3.299,3.338,3.377
88,10,3.377,3.417,3.457
89,16,3.457,3.497,3.538
90,15,3.538,3.579,3.620
91,6,3.620,3.661,3.703
92,2,3.703,3.745,3.788
93,8,3.788,3.831,3.873
94,10,3.873,3.917,3.961
95,8,3.961,4.005,4.049
96,3,4.049,4.094,4.139
97,4,4.139,4.184,4.230
98,4,4.230,4.276,4.322
99,4,4.322,4.369,4.416
100,4,4.416,4.463,4.511
101,0,4.511,4.559,4.607
102,4,4.607,4.656,4.705
103,0,4.705,4.755,4.804
104,0,4.804,4.854,4.905
105,4,4.905,4.956,5.007
106,2,5.007,5.058,5.110
107,4,5.110,5.162,5.215
108,6,5.215,5.268,5.321
109,3,5.321,5.375,5.428
110,0,5.428,5.483,5.537
111,2,5.537,5.593,5.648
112,12,5.648,5.704,5.760
113,2,5.760,5.816,5.873
114,0,5.873,5.931,5.988
115,2,5.988,6.046,6.104
116,2,6.104,6.163,6.222
117,0,6.222,6.282,6.342
118,2,6.342,6.402,6.462
119,0,6.462,6.524,6.585
120,0,6.585,6.647,6.709
121,0,6.709,6.772,6.834
122,0,6.834,6.898,6.961
123,0,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,0,7.220,7.286,7.352
126,0,7.352,7.419,7.485
127,2,7.485,7.553,7.620
128,0,7.620,7.689,7.757
129,2,7.757,7.826,7.895
130,0,7.895,7.965,8.035
131,0,8.035,8.106,8.176
132,0,8.176,8.248,8.319
133,2,8.319,8.392,8.464
134,4,8.464,8.537,8.611
135,2,8.611,8.685,8.759
136,4,8.759,8.834,8.909
137,0,8.909,8.984,9.060
138,5,9.060,9.137,9.213
139,0,9.213,9.291,9.368
140,4,9.368,9.447,9.525
141,0,9.525,9.604,9.683
142,6,9.683,9.764,9.844
143,0,9.844,9.925,10.01
144,0,10.01,10.09,10.17
145,0,10.17,10.25,10.33
146,2,10.33,10.42,10.50
147,2,10.50,10.59,10.67
148,0,10.67,10.76,10.84
149,0,10.84,10.93,11.01
150,0,11.01,11.10,11.19
151,0,11.19,11.28,11.37
152,0,11.37,11.45,11.54
153,0,11.54,11.63,11.72
154,0,11.72,11.81,11.91
155,0,11.91,12.00,12.09
156,2,12.09,12.18,12.27
157,0,12.27,12.37,12.46
158,2,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,0,12.84,12.94,13.04
161,0,13.04,13.13,13.23
162,0,13.23,13.33,13.43
163,0,13.43,13.53,13.63
164,2,13.63,13.73,13.83
165,0,13.83,13.93,14.03
166,0,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,0,14.44,14.55,14.65
169,0,14.65,14.76,14.86
170,0,14.86,14.97,15.08
171,0,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,0,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,0,16.17,16.28,16.40
177,0,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,0,16.85,16.97,17.09
180,0,17.09,17.20,17.32
181,0,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,0,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,0,18.27,18.40,18.52
186,0,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,0,19.01,19.14,19.26
189,0,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,0,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,0.211,0.739
2,0.105,3.435,1.872
3,0.210,0.115,0.604
4,0.243,3.967,1.964
5,0.277,4.233,2.007
6,0.310,3.620,1.905
7,0.343,0.606,1.050
8,0.377,2.864,1.762
9,0.410,7.050,2.379
10,0.460,3.278,1.843
11,0.510,7.412,2.419
12,0.560,0.294,0.825
13,0.610,3.177,1.824
14,0.710,2.218,1.618
15,0.810,0.245,0.776
16,1.210,3.288,1.845
17,1.310,2.973,1.784
18,1.410,5.948,2.248
19,1.610,0.274,0.806
20,1.650,0.632,1.065
21,1.690,5.598,2.203
22,1.730,0.967,1.227
23,1.770,5.530,2.194
24,1.810,5.560,2.198
25,1.850,0.533,1.006
26,1.890,5.153,2.143
27,1.930,0.114,0.602
28,1.970,5.343,2.169
29,2.010,4.664,2.073
30,2.060,4.114,1.988
31,2.110,3.967,1.964
32,2.160,2.465,1.676
33,2.210,2.327,1.644
34,2.277,1.817,1.514
35,2.343,2.263,1.629
36,2.410,0.149,0.658
37,2.510,1.265,1.342
38,2.610,9.832,2.658
39,3.010,0.234,0.765
40,3.050,9.888,2.663
41,3.090,3.894,1.952
42,3.130,3.569,1.896
43,3.170,3.230,1.834
44,3.210,0.293,0.824
45,3.250,5.545,2.196
46,3.290,0.355,0.878
47,3.330,5.853,2.236
48,3.370,3.924,1.957
49,3.410,4.691,2.077
50,3.450,3.038,1.797
51,3.490,4.644,2.070
52,3.530,3.446,1.874
53,3.570,0.817,1.160
54,3.610,8.093,2.491
55,3.660,0.546,1.014
56,3.710,2.618,1.710
57,3.760,5.284,2.161
58,3.810,1.468,1.410
59,4.010,3.888,1.951
60,4.060,0.258,0.789
61,4.110,2.038,1.573
62,4.160,16.58,3.164
63,4.410,16.82,3.179
64,4.510,3.167,1.822
65,4.610,0.506,0.989
66,4.660,4.531,2.053
67,4.710,7.700,2.450
68,4.760,3.267,1.841
69,4.810,3.671,1.914
70,4.910,3.267,1.841
71,5.010,4.471,2.044
72,5.210,0.245,0.777
73,5.310,0.168,0.685
74,5.410,3.209,1.830
75,5.450,0.499,0.984
76,5.490,5.462,2.185
77,5.530,3.038,1.797
78,5.570,3.865,1.947
79,5.610,2.165,1.605
80,5.810,0.589,1.040
81,6.010,3.752,1.928
82,6.050,2.496,1.683
83,6.090,2.243,1.624
84,6.130,4.954,2.115
85,6.170,5.410,2.178
86,6.210,5.729,2.220
87,6.310,4.439,2.039
88,6.410,7.023,2.376
89,6.477,0.128,0.626
90,6.543,6.346,2.297
91,6.610,3.924,1.957
92,6.643,5.373,2.173
93,6.677,5.667,2.212
94,6.710,5.698,2.216
95,6.743,2.097,1.588
96,6.777,13.77,2.974
97,6.810,3.380,1.862
98,6.877,2.386,1.658
99,6.943,4.195,2.001
100,7.010,6.530,2.319
101,7.110,0.420,0.929
102,7.210,2.408,1.663
103,7.410,9.482,2.626
104,7.510,4.413,2.035
105,7.610,2.674,1.722
106,7.660,0.286,0.818
107,7.710,1.711,1.484
108,7.760,5.838,2.234
109,7.810,0.182,0.703
110,7.877,5.901,2.242
111,7.943,11.36,2.789
112,8.010,3.256,1.839
113,8.035,2.523,1.689
114,8.060,3.985,1.967
115,8.085,3.110,1.811
116,8.110,2.792,1.747
117,8.135,7.541,2.433
118,8.160,4.712,2.080
119,8.185,12.63,2.889
120,8.210,4.961,2.116
121,8.250,5.861,2.237
122,8.290,10.44,2.712
123,8.330,2.404,1.662
124,8.370,0.636,1.067
125,8.410,3.894,1.952
126,8.477,3.095,1.808
127,8.543,6.230,2.283
128,8.610,0.130,0.629
129,8.710,2.404,1.662
130,8.810,2.492,1.682
131,8.877,2.903,1.770
132,8.943,3.496,1.883
133,9.010,3.136,1.816
134,9.077,0.242,0.773
135,9.143,0.216,0.744
136,9.210,2.305,1.639
137,9.277,2.958,1.781
138,9.343,0.148,0.656
139,9.410,2.185,1.610
140,9.510,5.583,2.201
141,9.610,0.169,0.686
142,9.677,4.664,2.073
143,9.743,0.175,0.694
144,9.810,0.189,0.712
145,10.010,1.586,1.447
146,10.110,2.456,1.674
147,10.210,5.659,2.211
148,10.310,8.489,2.531
149,10.410,0.310,0.839
150,10.439,0.143,0.650
151,10.467,0.181,0.702
152,10.496,4.046,1.977
153,10.524,3.671,1.914
154,10.553,0.414,0.925
155,10.581,2.518,1.688
156,10.810,1.323,1.362
157,10.835,12.84,2.905
158,10.860,4.760,2.087
159,10.885,3.146,1.818
160,10.910,3.479,1.880
161,10.935,3.315,1.850
162,10.960,3.342,1.855
163,10.985,3.955,1.962
164,11.010,3.278,1.843
165,11.043,3.049,1.799
166,11.077,5.917,2.244
167,11.110,7.059,2.380
168,11.143,3.451,1.875
169,11.177,7.785,2.459
170,11.210,0.260,0.792
171,11.310,4.064,1.980
172,11.410,5.507,2.191
173,11.510,7.006,2.374
174,11.610,8.359,2.518
175,11.710,8.836,2.565
176,11.810,3.100,1.809
177,11.843,0.305,0.835
178,11.877,10.63,2.728
179,11.910,3.288,1.845
180,11.943,8.682,2.550
181,11.977,2.908,1.771
182,12.010,8.074,2.489
183,12.077,0.338,0.864
184,12.143,6.700,2.339
185,12.210,2.185,1.610
186,12.310,3.985,1.967
187,12.410,0.179,0.699
188,12.477,3.294,1.846
189,12.543,0.224,0.754
190,12.610,2.664,1.720
191,12.660,0.228,0.759
192,12.710,6.141,2.272
193,12.760,3.603,1.902
194,12.810,6.060,2.262
195,13.010,8.857,2.567
196,13.043,2.348,1.649
197,13.077,3.326,1.852
198,13.110,5.103,2.136
199,13.143,3.157,1.820
200,13.177,5.182,2.147
201,13.210,3.125,1.814
202,13.277,2.801,1.749
203,13.343,3.643,1.909
204,13.410,2.958,1.781
205,13.510,0.371,0.891
206,13.610,1.487,1.416
207,13.810,3.694,1.918
208,13.850,4.947,2.114
209,13.890,3.468,1.878
210,13.930,5.846,2.235
211,13.970,3.580,1.898
212,14.010,3.942,1.960
213,14.060,2.563,1.698
214,14.110,3.219,1.832
215,14.160,0.124,0.619
216,14.210,0.287,0.818
217,14.310,12.40,2.872
218,14.410,5.291,2.162
219,14.470,7.606,2.440
