"Multisizer","2020-02-05  20:52"
"File name:","50K_M3_2020-02-05_06.#m4"
"Generation:","50K"
"Population:","M3"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-05  20:52"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","6322"
"Counting threshold:","0.600"
"Counts above threshold:","6322"
"Coincidence corrected:","6379"

"From","0.113"
"To","22.45"
"Number ",6382
"Mean:","2.078"
"Median:","1.783"
"D(0,0):",1.525
"Mean/Median ratio:","1.165"
"Mode:","1.591"
"95% Conf. Limits:","2.051"
"95% Conf. Limits:","2.104"
"S.D.:","1.079"
"Variance:","1.163"
"C.V.:","51.91"
"Skewness:","3.508"
"Kurtosis:","23.62"
"d10:","1.303"
"d50:","1.783"
"d90:","3.070"
"Specific Surf. Area:","37033"

"% <","Size "
10,1.303
25,1.497
50,1.783
75,2.456
90,3.070

"% >","Size "
10,3.070
25,2.456
50,1.783
75,1.497
90,1.303

"Size ","% <"
1,2.75
10,99.8
100,100
1000,100

"Size ","% >"
1,97.2
10,0.16
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,46,0.113,0.117,0.121
2,28,0.121,0.126,0.130
3,12,0.130,0.135,0.140
4,2,0.140,0.144,0.149
5,4,0.149,0.154,0.159
6,13,0.159,0.165,0.170
7,4,0.170,0.175,0.181
8,4,0.181,0.186,0.192
9,0,0.192,0.198,0.204
10,2,0.204,0.210,0.217
11,2,0.217,0.223,0.229
12,0,0.229,0.236,0.243
13,0,0.243,0.250,0.257
14,4,0.257,0.264,0.271
15,7,0.271,0.279,0.286
16,2,0.286,0.294,0.302
17,0,0.302,0.310,0.318
18,0,0.318,0.326,0.334
19,0,0.334,0.343,0.351
20,0,0.351,0.360,0.369
21,2,0.369,0.378,0.387
22,6,0.387,0.397,0.406
23,0,0.406,0.416,0.426
24,0,0.426,0.436,0.446
25,0,0.446,0.456,0.467
26,0,0.467,0.478,0.488
27,4,0.488,0.499,0.510
28,2,0.510,0.522,0.533
29,0,0.533,0.545,0.556
30,0,0.556,0.568,0.581
31,4,0.581,0.593,0.605
32,0,0.605,0.618,0.631
33,2,0.631,0.644,0.657
34,0,0.657,0.670,0.684
35,2,0.684,0.697,0.711
36,0,0.711,0.725,0.740
37,0,0.740,0.754,0.769
38,0,0.769,0.784,0.798
39,2,0.798,0.814,0.829
40,2,0.829,0.845,0.860
41,7,0.860,0.876,0.892
42,4,0.892,0.909,0.925
43,0,0.925,0.942,0.959
44,8,0.959,0.976,0.993
45,4,0.993,1.011,1.029
46,12,1.029,1.047,1.065
47,25,1.065,1.083,1.102
48,38,1.102,1.121,1.140
49,48,1.140,1.159,1.178
50,65,1.178,1.198,1.218
51,102,1.218,1.238,1.258
52,117,1.258,1.279,1.300
53,159,1.300,1.321,1.342
54,187,1.342,1.363,1.385
55,247,1.385,1.407,1.429
56,259,1.429,1.452,1.474
57,298,1.474,1.497,1.520
58,269,1.520,1.543,1.567
59,293,1.567,1.591,1.614
60,268,1.614,1.639,1.663
61,315,1.663,1.688,1.713
62,259,1.713,1.738,1.764
63,240,1.764,1.789,1.815
64,198,1.815,1.842,1.868
65,166,1.868,1.895,1.922
66,135,1.922,1.949,1.976
67,101,1.976,2.004,2.032
68,117,2.032,2.060,2.089
69,94,2.089,2.118,2.147
70,110,2.147,2.176,2.206
71,101,2.206,2.236,2.265
72,121,2.265,2.296,2.327
73,115,2.327,2.358,2.389
74,136,2.389,2.420,2.452
75,131,2.452,2.484,2.516
76,144,2.516,2.549,2.582
77,138,2.582,2.615,2.648
78,115,2.648,2.682,2.716
79,136,2.716,2.750,2.785
80,99,2.785,2.820,2.855
81,76,2.855,2.890,2.926
82,93,2.926,2.962,2.998
83,49,2.998,3.035,3.071
84,55,3.071,3.109,3.146
85,45,3.146,3.184,3.222
86,50,3.222,3.261,3.299
87,41,3.299,3.338,3.377
88,24,3.377,3.417,3.457
89,32,3.457,3.497,3.538
90,19,3.538,3.579,3.620
91,34,3.620,3.661,3.703
92,18,3.703,3.745,3.788
93,23,3.788,3.831,3.873
94,26,3.873,3.917,3.961
95,28,3.961,4.005,4.049
96,14,4.049,4.094,4.139
97,19,4.139,4.184,4.230
98,14,4.230,4.276,4.322
99,10,4.322,4.369,4.416
100,2,4.416,4.463,4.511
101,20,4.511,4.559,4.607
102,16,4.607,4.656,4.705
103,8,4.705,4.755,4.804
104,11,4.804,4.854,4.905
105,4,4.905,4.956,5.007
106,8,5.007,5.058,5.110
107,4,5.110,5.162,5.215
108,4,5.215,5.268,5.321
109,2,5.321,5.375,5.428
110,2,5.428,5.483,5.537
111,6,5.537,5.593,5.648
112,4,5.648,5.704,5.760
113,2,5.760,5.816,5.873
114,10,5.873,5.931,5.988
115,2,5.988,6.046,6.104
116,4,6.104,6.163,6.222
117,0,6.222,6.282,6.342
118,4,6.342,6.402,6.462
119,0,6.462,6.524,6.585
120,2,6.585,6.647,6.709
121,0,6.709,6.772,6.834
122,2,6.834,6.898,6.961
123,0,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,2,7.220,7.286,7.352
126,0,7.352,7.419,7.485
127,0,7.485,7.553,7.620
128,0,7.620,7.689,7.757
129,0,7.757,7.826,7.895
130,2,7.895,7.965,8.035
131,0,8.035,8.106,8.176
132,6,8.176,8.248,8.319
133,5,8.319,8.392,8.464
134,8,8.464,8.537,8.611
135,4,8.611,8.685,8.759
136,2,8.759,8.834,8.909
137,2,8.909,8.984,9.060
138,0,9.060,9.137,9.213
139,2,9.213,9.291,9.368
140,8,9.368,9.447,9.525
141,0,9.525,9.604,9.683
