"Multisizer","2020-02-06  18:31"
"File name:","50K_P4_2020-02-06_13.#m4"
"Generation:","50K"
"Population:","P4"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-06  18:30"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","21798"
"Counting threshold:","0.600"
"Counts above threshold:","21798"
"Coincidence corrected:","23218"

"From","0.113"
"To","22.45"
"Number ",23209
"Mean:","0.847"
"Median:","0.781"
"D(0,0):",1.148
"Mean/Median ratio:","1.084"
"Mode:","0.725"
"95% Conf. Limits:","0.842"
"95% Conf. Limits:","0.852"
"S.D.:","0.403"
"Variance:","0.162"
"C.V.:","47.60"
"Skewness:","9.660"
"Kurtosis:","215.3"
"d10:","0.557"
"d50:","0.781"
"d90:","1.137"
"Specific Surf. Area:","50331"

"% <","Size "
10,0.557
25,0.651
50,0.781
75,0.953
90,1.137

"% >","Size "
10,1.137
25,0.953
50,0.781
75,0.651
90,0.557

"Size ","% <"
1,80.5
10,99.97
100,100
1000,100

"Size ","% >"
1,19.5
10,0.026
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,72,0.113,0.117,0.121
2,43,0.121,0.126,0.130
3,18,0.130,0.135,0.140
4,5,0.140,0.144,0.149
5,2,0.149,0.154,0.159
6,0,0.159,0.165,0.170
7,2,0.170,0.175,0.181
8,11,0.181,0.186,0.192
9,9,0.192,0.198,0.204
10,7,0.204,0.210,0.217
11,5,0.217,0.223,0.229
12,4,0.229,0.236,0.243
13,6,0.243,0.250,0.257
14,11,0.257,0.264,0.271
15,9,0.271,0.279,0.286
16,7,0.286,0.294,0.302
17,21,0.302,0.310,0.318
18,18,0.318,0.326,0.334
19,21,0.334,0.343,0.351
20,41,0.351,0.360,0.369
21,46,0.369,0.378,0.387
22,94,0.387,0.397,0.406
23,61,0.406,0.416,0.426
24,88,0.426,0.436,0.446
25,131,0.446,0.456,0.467
26,190,0.467,0.478,0.488
27,293,0.488,0.499,0.510
28,391,0.510,0.522,0.533
29,491,0.533,0.545,0.556
30,736,0.556,0.568,0.581
31,837,0.581,0.593,0.605
32,1071,0.605,0.618,0.631
33,1226,0.631,0.644,0.657
34,1231,0.657,0.670,0.684
35,1284,0.684,0.697,0.711
36,1360,0.711,0.725,0.740
37,1330,0.740,0.754,0.769
38,1210,0.769,0.784,0.798
39,1154,0.798,0.814,0.829
40,1173,0.829,0.845,0.860
41,1035,0.860,0.876,0.892
42,993,0.892,0.909,0.925
43,915,0.925,0.942,0.959
44,870,0.959,0.976,0.993
45,851,0.993,1.011,1.029
46,710,1.029,1.047,1.065
47,518,1.065,1.083,1.102
48,465,1.102,1.121,1.140
49,318,1.140,1.159,1.178
50,241,1.178,1.198,1.218
51,167,1.218,1.238,1.258
52,110,1.258,1.279,1.300
53,94,1.300,1.321,1.342
54,97,1.342,1.363,1.385
55,61,1.385,1.407,1.429
